elapsed_s,power_mA,temperature_C
202,0.156,799.5
202.5,0.1561,799.5
203,0.1563,799.5
203.5,0.1564,799.4
204,0.1566,799.5
204.5,0.1567,799.5
205,0.1569,799.5
205.5,0.157,799.5
206,0.1572,799.6
206.5,0.1573,802.3
207,0.1575,799.6
207.5,0.1576,799.7
208,0.1578,799.6
208.5,0.1579,799.5
209,0.158,799.4
209.5,0.1582,799.4
210,0.1583,799.5
210.5,0.1585,799.4
211,0.1586,799.5
211.5,0.1588,799.5
212,0.1589,799.6
212.5,0.1591,799.5
213,0.1592,799.4
213.5,0.1594,799.5
214,0.1595,799.5
214.5,0.1596,799.3
215,0.1598,799.4
215.5,0.1599,799.3
216,0.1601,799.4
216.5,0.1602,799.4
217,0.1604,799.5
217.5,0.1605,799.4
218,0.1607,799.5
218.5,0.1608,799.7
219,0.161,799.5
219.5,0.1611,799.5
220,0.1613,799.7
220.5,0.1614,799.6
221,0.1615,799.4
221.5,0.1617,799.4
222,0.1618,799.4
222.5,0.162,799.6
223,0.1621,800.7
223.5,0.1623,799.4
224,0.1624,799.6
224.5,0.1626,799.6
225,0.1627,800.9
225.5,0.1629,799
226,0.163,799.4
226.5,0.1631,799.4
227,0.1633,799.6
227.5,0.1634,799.4
228,0.1636,799.4
228.5,0.1637,799.4
229,0.1639,799.5
229.5,0.164,799.5
230,0.1642,799.4
230.5,0.1643,799.4
231,0.1645,799.5
231.5,0.1646,799.4
232,0.1648,799.5
232.5,0.1649,799.6
233,0.165,799.5
233.5,0.1652,799
234,0.1653,799.4
234.5,0.1655,799.5
235,0.1656,799.5
235.5,0.1658,799.4
236,0.1659,799.5
236.5,0.1661,799.3
237,0.1662,799.6
237.5,0.1664,799.5
238,0.1665,799.8
238.5,0.1666,799.8
239,0.1668,799.5
239.5,0.1669,799.5
240,0.1671,799.5
240.5,0.1672,802
241,0.1674,799.6
241.5,0.1675,799.4
242,0.1677,799.5
242.5,0.1678,799.4
243,0.168,799.4
243.5,0.1681,799.7
244,0.1683,799.4
244.5,0.1684,799.5
245,0.1685,799.6
245.5,0.1687,799.4
246,0.1688,799.7
246.5,0.169,799.5
247,0.1691,799.4
247.5,0.1693,799.4
248,0.1694,799.4
248.5,0.1696,799.3
249,0.1697,799.3
249.5,0.1699,799.4
250,0.17,799.5
250.5,0.1701,799.3
251,0.1703,799
251.5,0.1704,799.4
252,0.1706,799.4
252.5,0.1707,800.3
253,0.1709,799.3
253.5,0.171,799.5
254,0.1712,799.3
254.5,0.1713,799.7
255,0.1715,799.4
255.5,0.1716,799.5
256,0.1718,799.7
256.5,0.1719,799.6
257,0.172,799.3
257.5,0.1722,799.5
258,0.1723,799.5
258.5,0.1725,799.4
259,0.1726,799.6
259.5,0.1728,801.9
260,0.1729,799.7
260.5,0.1731,799.6
261,0.1732,799.8
261.5,0.1734,799
262,0.1735,799.5
262.5,0.1736,799.7
263,0.1738,799.3
263.5,0.1739,799.4
264,0.1741,799.5
264.5,0.1742,799.4
265,0.1744,799.5
265.5,0.1745,799.5
266,0.1747,799.4
266.5,0.1748,799.2
267,0.175,799.4
267.5,0.1751,799.5
268,0.1752,799.5
268.5,0.1754,800
269,0.1755,799.3
269.5,0.1757,801
270,0.1758,799.4
270.5,0.176,799.5
271,0.1761,799.5
271.5,0.1763,799.4
272,0.1764,802.8
272.5,0.1766,799.5
273,0.1767,801.1
273.5,0.1769,799.6
274,0.177,799.3
274.5,0.1771,799.4
275,0.1773,799.4
275.5,0.1774,799.5
276,0.1776,799
276.5,0.1777,799.4
277,0.1779,799.4
277.5,0.178,799.6
278,0.1782,799.5
278.5,0.1783,799.5
279,0.1785,799.5
279.5,0.1786,799.4
280,0.1787,799.5
280.5,0.1789,799.5
281,0.179,799.6
281.5,0.1792,799.5
282,0.1793,799.6
282.5,0.1795,799.4
283,0.1796,799.7
283.5,0.1798,799.4
284,0.1799,799
284.5,0.1801,799.4
285,0.1802,799.5
285.5,0.1804,799.2
286,0.1805,799.4
286.5,0.1806,799.6
287,0.1808,799.6
287.5,0.1809,799.5
288,0.1811,799.5
288.5,0.1812,799.5
289,0.1814,799.4
289.5,0.1815,799.5
290,0.1817,799.4
290.5,0.1818,799.4
291,0.182,799
291.5,0.1821,799.5
292,0.1822,799.5
292.5,0.1824,800
293,0.1825,799.5
293.5,0.1827,799.4
294,0.1828,799.5
294.5,0.183,799.4
295,0.1831,799.4
295.5,0.1833,800.3
296,0.1834,799.5
296.5,0.1836,799.5
297,0.1837,799.5
297.5,0.1839,799.4
298,0.184,799.4
298.5,0.1841,799.5
299,0.1843,799
299.5,0.1844,799.5
300,0.1846,799.7
300.5,0.1847,799.5
301,0.1849,799.6
301.5,0.185,799.6
302,0.1852,799.6
302.5,0.1853,799.5
303,0.1855,799.4
303.5,0.1856,799.4
304,0.1857,799.4
304.5,0.1859,799.4
305,0.186,799.6
305.5,0.1862,799.5
306,0.1863,799.6
306.5,0.1865,799.4
307,0.1866,799.5
307.5,0.1868,799.5
308,0.1869,799.5
308.5,0.1871,799.6
309,0.1872,799.4
309.5,0.1874,799.4
310,0.1875,799.6
310.5,0.1876,799.5
311,0.1878,799.5
311.5,0.1879,799.5
312,0.1881,799.5
312.5,0.1882,799
313,0.1884,800.6
313.5,0.1885,799.7
314,0.1887,799.5
314.5,0.1888,799.5
315,0.189,799.3
315.5,0.1891,799.4
316,0.1893,799.4
316.5,0.1894,799.4
317,0.1895,799.6
317.5,0.1897,799.7
318,0.1898,799.6
318.5,0.19,799.5
319,0.1901,799.4
319.5,0.1903,799.2
320,0.1904,799.5
320.5,0.1906,799.9
321,0.1907,799.4
321.5,0.1909,799.5
322,0.191,799.5
322.5,0.1911,799.4
323,0.1913,799.2
323.5,0.1914,799.4
324,0.1916,799.5
324.5,0.1917,799
325,0.1919,799.5
325.5,0.192,799.5
326,0.1922,799.4
326.5,0.1923,799
327,0.1925,799.5
327.5,0.1926,799.4
328,0.1928,801.1
328.5,0.1929,799
329,0.193,800.3
329.5,0.1932,799.3
330,0.1933,799
330.5,0.1935,799.4
331,0.1936,799.9
331.5,0.1938,799.5
332,0.1939,799.4
332.5,0.1941,799.4
333,0.1942,799.5
333.5,0.1944,799.4
334,0.1945,799.4
334.5,0.1946,799
335,0.1948,799.5
335.5,0.1949,799.5
336,0.1951,799.5
336.5,0.1952,799.4
337,0.1954,799.5
337.5,0.1955,800.9
338,0.1957,799.5
338.5,0.1958,799.1
339,0.196,799.4
339.5,0.1961,799.4
340,0.1963,799.5
340.5,0.1964,799.6
341,0.1965,799.4
341.5,0.1967,799.6
342,0.1968,799.3
342.5,0.197,799.4
343,0.1971,801.9
343.5,0.1973,799.7
344,0.1974,802.6
344.5,0.1976,799.5
345,0.1977,799.5
345.5,0.1979,799.4
346,0.198,799.4
346.5,0.1981,799.4
347,0.1983,799.6
347.5,0.1984,799.6
348,0.1986,799.4
348.5,0.1987,800.8
349,0.1989,799.5
349.5,0.199,799.6
350,0.1992,799.4
350.5,0.1993,799.5
351,0.1995,799.4
351.5,0.1996,799.4
352,0.1998,799.5
352.5,0.1999,799.4
353,0.2,799.6
353.5,0.2002,799.6
354,0.2003,799
354.5,0.2005,799.5
355,0.2006,799.5
355.5,0.2008,799.4
356,0.2009,799.4
356.5,0.2011,800.1
357,0.2012,799.4
357.5,0.2014,799
358,0.2015,800.6
358.5,0.2016,799.4
359,0.2018,799.4
359.5,0.2019,799.4
360,0.2021,799.4
360.5,0.2022,799.5
361,0.2024,799.6
361.5,0.2025,799.6
362,0.2027,799.4
362.5,0.2028,799.5
363,0.203,799.5
363.5,0.2031,799.3
364,0.2032,799.6
364.5,0.2034,799.5
365,0.2035,799.4
365.5,0.2037,799.3
366,0.2038,799.5
366.5,0.204,799
367,0.2041,799.5
367.5,0.2043,799.5
368,0.2044,799.5
368.5,0.2046,799
369,0.2047,799.5
369.5,0.2049,799.4
370,0.205,799.4
370.5,0.2051,799.6
371,0.2053,799.4
371.5,0.2054,799.4
372,0.2056,799.4
372.5,0.2057,799.4
373,0.2059,799.4
373.5,0.206,803.1
374,0.2062,799.5
374.5,0.2063,799.6
375,0.2065,799.5
375.5,0.2066,799.4
376,0.2067,799.4
376.5,0.2069,799.4
377,0.207,799.3
377.5,0.2072,799.6
378,0.2073,799.4
378.5,0.2075,799
379,0.2076,799.5
379.5,0.2078,800.3
380,0.2079,801.5
380.5,0.2081,799.5
381,0.2082,799.5
381.5,0.2084,799.5
382,0.2085,799.4
382.5,0.2086,799.4
383,0.2088,799
383.5,0.2089,799.5
384,0.2091,799.5
384.5,0.2092,800.1
385,0.2094,799.4
385.5,0.2095,799.5
386,0.2097,799.5
386.5,0.2098,799.4
387,0.21,799.6
387.5,0.2101,801.7
388,0.2102,799.5
388.5,0.2104,799.5
389,0.2105,799.5
389.5,0.2107,799.4
390,0.2108,799.4
390.5,0.211,799.4
391,0.2111,799.4
391.5,0.2113,799.5
392,0.2114,799.5
392.5,0.2116,799.3
393,0.2117,799.3
393.5,0.2119,799.5
394,0.212,799
394.5,0.2121,799.5
395,0.2123,799
395.5,0.2124,799.6
396,0.2126,799.5
396.5,0.2127,799.5
397,0.2129,799.4
397.5,0.213,799.6
398,0.2132,799.5
398.5,0.2133,800.9
399,0.2135,799
399.5,0.2136,799.4
400,0.2137,800
400.5,0.2139,799.5
401,0.214,799.8
401.5,0.2142,799.4
402,0.2143,799.5
402.5,0.2145,800.2
403,0.2146,799.5
403.5,0.2148,799.6
404,0.2149,799.7
404.5,0.2151,800.2
405,0.2152,802.7
405.5,0.2154,799.4
406,0.2155,799.5
406.5,0.2156,799.5
407,0.2158,799.4
407.5,0.2159,800.2
408,0.2161,799.7
408.5,0.2162,799.4
409,0.2164,799.4
409.5,0.2165,799.4
410,0.2167,799.5
410.5,0.2168,799.6
411,0.217,799.4
411.5,0.2171,799.5
412,0.2172,799.3
412.5,0.2174,799.4
413,0.2175,799
413.5,0.2177,799.4
414,0.2178,799
414.5,0.218,799.3
415,0.2181,799
415.5,0.2183,799.6
416,0.2184,799.2
416.5,0.2186,799.4
417,0.2187,799.4
417.5,0.2189,799.7
418,0.219,799.4
418.5,0.2191,799.5
419,0.2193,799.5
419.5,0.2194,799.4
420,0.2196,799.4
420.5,0.2197,799.8
421,0.2199,799.4
421.5,0.22,799.4
422,0.2202,799.4
422.5,0.2203,799.5
423,0.2205,799.5
423.5,0.2206,799.5
424,0.2208,799.4
424.5,0.2209,799.6
425,0.221,799.4
425.5,0.2212,799.4
426,0.2213,799.5
426.5,0.2215,799.4
427,0.2216,799.5
427.5,0.2218,799.3
428,0.2219,799.4
428.5,0.2221,799
429,0.2222,799
429.5,0.2224,799.5
430,0.2225,799.4
430.5,0.2226,800.3
431,0.2228,799.5
431.5,0.2229,799.5
432,0.2231,799.5
432.5,0.2232,799.5
433,0.2234,799.5
433.5,0.2235,799.6
434,0.2237,799.5
434.5,0.2238,799.5
435,0.224,799.5
435.5,0.2241,799.5
436,0.2243,799
436.5,0.2244,799.5
437,0.2245,799.6
437.5,0.2247,799.6
438,0.2248,799.3
438.5,0.225,799.5
439,0.2251,799.1
439.5,0.2253,799.5
440,0.2254,799.5
440.5,0.2256,799.4
441,0.2257,799
441.5,0.2259,799.5
442,0.226,799.4
442.5,0.2261,800.1
443,0.2263,799.4
443.5,0.2264,799.5
444,0.2266,799.5
444.5,0.2267,799.4
445,0.2269,799.5
445.5,0.227,799
446,0.2272,799.6
446.5,0.2273,799
447,0.2275,799
447.5,0.2276,799.5
448,0.2278,799.5
448.5,0.2279,799.4
449,0.228,799
449.5,0.2282,799.4
450,0.2283,799.5
450.5,0.2285,799.4
451,0.2286,799.4
451.5,0.2288,799.6
452,0.2289,799.6
452.5,0.2291,800
453,0.2292,799.5
453.5,0.2294,799.4
454,0.2295,799.4
454.5,0.2296,799.6
455,0.2298,799.4
455.5,0.2299,799.6
456,0.2301,799.5
456.5,0.2302,799.3
457,0.2304,799.5
457.5,0.2305,799.6
458,0.2307,799.7
458.5,0.2308,799.5
459,0.231,799.4
459.5,0.2311,799.6
460,0.2313,799.5
460.5,0.2314,799.6
461,0.2315,799.4
461.5,0.2317,800.3
462,0.2318,799.5
462.5,0.232,799.4
463,0.2321,799.3
463.5,0.2323,799.7
464,0.2324,799.3
464.5,0.2326,799.4
465,0.2327,799.4
465.5,0.2329,799.5
466,0.233,799
466.5,0.2331,799.5
467,0.2333,799.4
467.5,0.2334,799.2
468,0.2336,799.5
468.5,0.2337,799.3
469,0.2339,799
469.5,0.234,799.4
470,0.2342,799.4
470.5,0.2343,799.3
471,0.2345,799.4
471.5,0.2346,799.5
472,0.2347,799.4
472.5,0.2349,799.4
473,0.235,799.4
473.5,0.2352,799.4
474,0.2353,799.5
474.5,0.2355,799
475,0.2356,799.4
475.5,0.2358,799
476,0.2359,799.5
476.5,0.2361,799.4
477,0.2362,799.5
477.5,0.2364,800
478,0.2365,799.8
478.5,0.2366,799.4
479,0.2368,799.9
479.5,0.2369,799.5
480,0.2371,799.1
480.5,0.2372,799.6
481,0.2374,799.3
481.5,0.2375,799.9
482,0.2377,799.5
482.5,0.2378,799.4
483,0.238,799.5
483.5,0.2381,799.4
484,0.2382,799.3
484.5,0.2384,800
485,0.2385,799.4
485.5,0.2387,799.4
486,0.2388,799.5
486.5,0.239,799.7
487,0.2391,799.4
487.5,0.2393,799.4
488,0.2394,802
488.5,0.2396,799.2
489,0.2397,800.9
489.5,0.2399,799.5
490,0.24,799.4
490.5,0.2401,799.6
491,0.2403,799.5
491.5,0.2404,799.5
492,0.2406,799.5
492.5,0.2407,799.4
493,0.2409,799.5
493.5,0.241,800.3
494,0.2412,799.1
494.5,0.2413,799.5
495,0.2415,799
495.5,0.2416,799.5
496,0.2417,799.5
496.5,0.2419,799.3
497,0.242,799.5
497.5,0.2422,799.6
498,0.2423,799.5
498.5,0.2425,799.3
499,0.2426,799.6
499.5,0.2428,799
500,0.2429,799.5
500.5,0.2431,799.7
501,0.2432,799.8
501.5,0.2434,801.6
502,0.2435,800.7
502.5,0.2436,799.5
503,0.2438,800.2
503.5,0.2439,799.5
504,0.2441,799.7
504.5,0.2442,799
505,0.2444,799.4
505.5,0.2445,799.4
506,0.2447,800.3
506.5,0.2448,801.2
507,0.245,799.4
507.5,0.2451,799.5
508,0.2452,799.6
508.5,0.2454,799.5
509,0.2455,799.5
509.5,0.2457,799.5
510,0.2458,799.4
510.5,0.246,799
511,0.2461,799
511.5,0.2463,799.4
512,0.2464,799.4
512.5,0.2466,799.4
513,0.2467,799.4
513.5,0.2469,799.4
514,0.247,799.4
514.5,0.2471,799.4
515,0.2473,800.1
515.5,0.2474,799.4
516,0.2476,799.5
516.5,0.2477,799.4
517,0.2479,799.5
517.5,0.248,799.5
518,0.2482,799
518.5,0.2483,799.5
519,0.2485,799.4
519.5,0.2486,799.6
520,0.2487,799.4
520.5,0.2489,799.5
521,0.249,799.5
521.5,0.2492,799.5
522,0.2493,799.3
522.5,0.2495,799.5
523,0.2496,799.3
523.5,0.2498,799
524,0.2499,799.4
524.5,0.2501,799.6
525,0.2502,799.5
525.5,0.2504,799.3
526,0.2505,799.7
526.5,0.2506,799.5
527,0.2508,799.4
527.5,0.2509,799.9
528,0.2511,799.2
528.5,0.2512,799
529,0.2514,799.5
529.5,0.2515,799.6
530,0.2517,799.5
530.5,0.2518,800.5
531,0.252,799.4
531.5,0.2521,799.5
532,0.2522,800.9
532.5,0.2524,799
533,0.2525,799.1
533.5,0.2527,799.5
534,0.2528,799.5
534.5,0.253,799.5
535,0.2531,799
535.5,0.2533,799.5
536,0.2534,799.4
536.5,0.2536,799.4
537,0.2537,799.5
537.5,0.2539,799.5
538,0.254,799.7
538.5,0.2541,799.6
539,0.2543,799.4
539.5,0.2544,799.5
540,0.2546,800
540.5,0.2547,799.5
541,0.2549,799.5
541.5,0.255,799.6
542,0.2552,799.2
542.5,0.2553,799.6
543,0.2555,799
543.5,0.2556,799.8
544,0.2557,800.3
544.5,0.2559,800.4
545,0.256,800.8
545.5,0.2562,801.7
546,0.2563,801.7
546.5,0.2565,802.2
547,0.2566,802.6
547.5,0.2568,803.1
548,0.2569,803.2
548.5,0.2571,803.7
549,0.2572,804.2
549.5,0.2574,804.6
550,0.2575,803.5
550.5,0.2576,805.7
551,0.2578,805.7
551.5,0.2579,806.2
552,0.2581,806.8
552.5,0.2582,806
553,0.2584,807.4
553.5,0.2585,807.9
554,0.2587,808.6
554.5,0.2588,808.8
555,0.259,809.1
555.5,0.2591,809.7
556,0.2592,809.9
556.5,0.2594,810.3
557,0.2595,810.1
557.5,0.2597,811.2
558,0.2598,810.7
558.5,0.26,812.1
559,0.2601,809
559.5,0.2603,813
560,0.2604,813.3
560.5,0.2606,813.9
561,0.2607,814.6
561.5,0.2609,814.7
562,0.261,814.7
562.5,0.2611,815.3
563,0.2613,815.6
563.5,0.2614,813.9
564,0.2616,816.6
564.5,0.2617,815
565,0.2619,817.4
565.5,0.262,817.7
566,0.2622,818
566.5,0.2623,818.7
567,0.2625,820
567.5,0.2626,819.3
568,0.2627,820.4
568.5,0.2629,820.2
569,0.263,820.5
569.5,0.2632,821
570,0.2633,821.3
570.5,0.2635,821.8
571,0.2636,822.2
571.5,0.2638,822.7
572,0.2639,825
572.5,0.2641,824.9
573,0.2642,823.8
573.5,0.2644,824.4
574,0.2645,824.5
574.5,0.2646,824.9
575,0.2648,825.2
575.5,0.2649,825.9
576,0.2651,826
576.5,0.2652,826.6
577,0.2654,827
577.5,0.2655,827.4
578,0.2657,827.9
578.5,0.2658,828.1
579,0.266,828.6
579.5,0.2661,829
580,0.2662,829.3
580.5,0.2664,826.5
581,0.2665,830.3
581.5,0.2667,830.5
582,0.2668,831
582.5,0.267,831.5
583,0.2671,833.5
583.5,0.2673,832.2
584,0.2674,832.7
584.5,0.2676,833.1
585,0.2677,834
585.5,0.2679,833.7
586,0.268,834.5
586.5,0.2681,830.2
587,0.2683,834.1
587.5,0.2684,834.7
588,0.2686,835.4
588.5,0.2687,836.4
589,0.2689,836.5
589.5,0.269,837.2
590,0.2692,837.1
590.5,0.2693,837.5
591,0.2695,837.8
591.5,0.2696,838.2
592,0.2697,838.7
592.5,0.2699,838.9
593,0.27,839.4
593.5,0.2702,839.6
