elapsed_s,power_mA,temperature_C,flow_sccm
373,0.221,799.4,0.03298
374,0.2213,799.4,0.03298
375,0.2217,799.5,0.02251
376,0.222,799.5,0.02251
377,0.2223,799.5,0.03298
378,0.2227,799.4,0.03298
379,0.223,799.5,0.02251
380,0.2233,799.6,0.02251
381,0.2237,799.6,0.02251
382,0.224,799.5,0.02251
383,0.2243,799.7,0.01204
384,0.2247,799.5,0.03298
385,0.225,799.4,0.02251
386,0.2253,799.5,0.02251
387,0.2257,799.4,0.02251
388,0.226,799.6,0.02251
389,0.2263,799.6,0.02251
390,0.2267,799.5,0.02251
391,0.227,799.6,0.02251
392,0.2273,799.4,0.02251
393,0.2277,799.4,0.03298
394,0.228,799.7,0.03298
395,0.2283,799.5,0.03298
396,0.2287,799.4,0.02251
397,0.229,799.3,0.03298
398,0.2293,799.5,0.03298
399,0.2297,799.5,0.02251
400,0.23,799.7,0.02251
401,0.2303,799.4,0.02251
402,0.2307,799.6,0.02251
403,0.231,799.4,0.03298
404,0.2313,799.5,0.02251
405,0.2317,799.6,0.03298
406,0.232,799.6,0.02251
407,0.2323,799.5,0.02251
408,0.2327,799.6,0.03298
409,0.233,799.5,0.03298
410,0.2333,799.4,0.02251
411,0.2337,799.6,0.03298
412,0.234,799.5,0.03298
413,0.2343,799.4,0.03298
414,0.2347,799.5,0.03298
415,0.235,799.4,0.02251
416,0.2353,799.5,0.03298
417,0.2357,799.5,0.02251
418,0.236,799.5,0.02251
419,0.2363,799.6,0.02251
420,0.2367,799.3,0.02251
421,0.237,799.3,0.02251
422,0.2373,799.4,0.03298
423,0.2377,799.4,0.03298
424,0.238,799.5,0.02251
425,0.2383,799.4,0.02251
426,0.2387,799.5,0.02251
427,0.239,799.6,0.03298
428,0.2393,799.4,0.03298
429,0.2397,799.4,0.02251
430,0.24,799.7,0.02251
431,0.2403,799.7,0.02251
432,0.2407,799.5,0.02251
433,0.241,799.4,0.02251
434,0.2413,799.4,0.03298
435,0.2417,799.5,0.02251
436,0.242,799.3,0.02251
437,0.2423,799.4,0.02251
438,0.2427,799.5,0.03298
439,0.243,799.5,0.03298
440,0.2433,799.4,0.02251
441,0.2437,799.6,0.02251
442,0.244,799.3,0.03298
443,0.2443,799.5,0.03298
444,0.2447,799.4,0.02251
445,0.245,799.6,0.03298
446,0.2453,799.4,0.02251
447,0.2457,799.6,0.02251
448,0.246,799.5,0.02251
449,0.2463,799.4,0.03298
450,0.2467,799.4,0.03298
451,0.247,799.3,0.02251
452,0.2473,799.5,0.03298
453,0.2477,799.5,0.02251
454,0.248,799.7,0.02251
455,0.2483,799.5,0.03298
456,0.2487,799.4,0.03298
457,0.249,799.4,0.02251
458,0.2493,799.4,0.02251
459,0.2497,799.7,0.02251
460,0.25,799.4,0.02251
461,0.2503,799.5,0.02251
462,0.2507,799.4,0.02251
463,0.251,799.4,0.02251
464,0.2513,799.5,0.02251
465,0.2517,799.7,0.02251
466,0.252,799.6,0.02251
467,0.2523,799.5,0.02251
