elapsed_s,power_mA,temperature_C
0,0.1804,799
2.932,0.1803,799
5.864,0.1802,799
8.796,0.1801,799
11.73,0.18,799
14.66,0.1799,799
17.59,0.1798,799
20.52,0.1797,799
