elapsed_s,power_mA,temperature_C
773.6,0.001,799.3
776.5,0.001,799.4
779.4,0.001,799.5
782.3,0.001,799.4
785.1,0.001,799.6
788,0.001,799.5
790.9,0.001,799.4
793.8,0.001,799.4
796.7,0.001,799.4
799.5,0.001,799.5
802.4,0.001,799.4
805.3,0.001,799.5
808.2,0.001,799.4
811,0.001,799.4
813.9,0.001,799.4
816.8,0.001,799.4
819.7,0.001,799.5
822.5,0.001,799.4
825.4,0.001,799.4
828.3,0.001,799.5
831.2,0.001,799.5
834,0.001,799.4
836.9,0.001,799.5
839.8,0.001,799.5
842.7,0.001,799.5
845.5,0.001,799.5
848.4,0.001,799.4
851.3,0.001,799.5
854.2,0.001,799.6
857,0.001,799.7
859.9,0.001,799.5
862.8,0.001,799.5
865.7,0.001,799.6
868.6,0.001,799.5
871.4,0.001,799.4
874.3,0.001,799.5
877.2,0.001,799.4
880.1,0.001,799.5
882.9,0.001,799.5
885.8,0.001,799.6
888.7,0.001,799.5
891.6,0.001,799.4
894.4,0.001,799.5
897.3,0.001,799.8
900.2,0.001,799.7
903.1,0.001,799.4
905.9,0.001,799.7
908.8,0.001,799.5
911.7,0.001,799.4
914.6,0.001,799.5
917.4,0.001,799.4
920.3,0.001,799.4
923.2,0.001,799.5
926.1,0.001,799.5
928.9,0.001,799.3
931.8,0.001,799.6
934.7,0.001,799.7
937.6,0.001,799.4
940.5,0.001,799.5
943.3,0.001,799.5
946.2,0.001,799.4
949.1,0.001,799.5
952,0.001,799.4
954.8,0.001,799.6
957.7,0.001,799.5
960.6,0.001,799.4
963.5,0.001,799.3
966.3,0.001,799.4
969.2,0.001,799.6
972.1,0.001,799.4
975,0.001,799.4
977.8,0.001,799.6
980.7,0.001,799.6
983.6,0.001,799.5
986.5,0.001,799.5
989.3,0.001,799.4
992.2,0.001,799.6
995.1,0.001,799.3
998,0.001,799.5
1001,0.001,799.5
1004,0.001,799.4
1007,0.001,799.5
1009,0.001,799.4
1012,0.001,799.3
1015,0.001,799.5
1018,0.001,799.5
1021,0.001,799.4
1024,0.001,799.4
1027,0.001,799.4
1030,0.001,799.5
1032,0.001,799.4
1035,0.001,799.6
1038,0.001,799.6
1041,0.001,799.4
1044,0.001,799.4
1047,0.001,799.6
1050,0.001,799.5
1053,0.001,799.4
1055,0.001,799.6
1058,0.001,799.4
1061,0.001,799.3
1064,0.001,799.6
1067,0.001,799.4
1070,0.001,799.5
1073,0.001,799.3
1076,0.001,799.3
1079,0.001,799.4
1081,0.001,799.6
1084,0.001,799.4
1087,0.001,799.3
1090,0.001,799.4
1093,0.001,799.5
1096,0.001,799.2
1099,0.001,799.4
1102,0.001,799.7
1104,0.001,799.5
1107,0.001,799.5
1110,0.001,799.5
1113,0.001,799.5
1116,0.001,799.5
1119,0.001,799.4
1122,0.001,799.5
1125,0.001,799.5
1127,0.001,799.6
1130,0.001,799.4
1133,0.001,799.6
1136,0.001,799.4
1139,0.001,799.6
1142,0.001,799.4
1145,0.001,799.5
1148,0.001,799.6
1150,0.001,799.6
1153,0.001,799.5
1156,0.001,799.5
1159,0.001,799.4
1162,0.001,799.5
1165,0.001,799.4
1168,0.001,799.5
1171,0.001,799.4
1173,0.001,799.4
1176,0.001,799.6
1179,0.001,799.4
1182,0.001,799.5
1185,0.001,799.5
1188,0.001,799.5
1191,0.001,799.6
1194,0.001,799.6
1196,0.001,799.4
1199,0.001,799.6
1202,0.001,799.4
1205,0.001,799.7
1208,0.001,799.5
1211,0.001,799.4
1214,0.001,799.7
1217,0.001,799.5
1219,0.001,799.6
1222,0.001,799.6
1225,0.001,799.4
1228,0.001,799.4
1231,0.001,799.5
1234,0.001,799.5
1237,0.001,799.5
1240,0.001,799.4
1242,0.001,799.5
1245,0.001,799.5
1248,0.001,799.5
1251,0.001,799.5
1254,0.001,799.4
1257,0.001,799.4
1260,0.001,799.5
1263,0.001,799.6
1265,0.001,799.4
1268,0.001,799.4
1271,0.001,799.4
1274,0.001,799.5
1277,0.001,799.6
1280,0.001,799.6
1283,0.001,799.4
1286,0.001,799.5
1288,0.001,799.4
1291,0.001,799.5
1294,0.001,799.4
1297,0.001,799.4
1300,0.001,799.6
1303,0.001,799.4
1306,0.001,799.4
1309,0.001,799.5
1311,0.001,799.5
1314,0.001,799.5
1317,0.001,799.6
1320,0.001,799.4
1323,0.001,799.5
1326,0.001,799.5
1329,0.001,799.4
1332,0.001,799.5
1334,0.001,799.4
1337,0.001,799.5
1340,0.001,799.5
1343,0.001,799.4
1346,0.001,799.5
1349,0.001,799.4
1352,0.001,799.4
1355,0.001,799.7
1357,0.001,799.6
1360,0.001,799.4
1363,0.001,799.4
1366,0.001,799.5
1369,0.001,799.6
1372,0.001,799.7
1375,0.001,799.5
1378,0.001,799.5
1380,0.001,799.4
1383,0.001,799.5
