elapsed_s,power_mA,temperature_C
99.5,0.1261,799.5
100,0.1263,799.7
100.5,0.1264,799.2
101,0.1265,799.6
101.5,0.1267,799.5
102,0.1268,799.4
102.5,0.127,799.5
103,0.1271,799.4
103.5,0.1273,799.4
104,0.1274,799.5
104.5,0.1276,799.5
105,0.1277,799.4
105.5,0.1279,799.6
106,0.128,799.5
106.5,0.1281,799.5
107,0.1283,799.7
107.5,0.1284,799
108,0.1286,799.4
108.5,0.1287,799.4
109,0.1289,799.8
109.5,0.129,799.4
110,0.1292,799.3
110.5,0.1293,799.4
111,0.1295,799.5
111.5,0.1296,799.5
112,0.1298,799.5
112.5,0.1299,799.4
113,0.13,799.6
113.5,0.1302,799.8
114,0.1303,799.5
114.5,0.1305,799.4
115,0.1306,799.4
115.5,0.1308,799.5
116,0.1309,799.6
116.5,0.1311,799.5
117,0.1312,799.5
117.5,0.1314,799.6
118,0.1315,799.4
118.5,0.1316,799.5
119,0.1318,799.5
119.5,0.1319,799.5
120,0.1321,799.5
120.5,0.1322,799.5
121,0.1324,799.4
121.5,0.1325,799.5
122,0.1327,799.4
122.5,0.1328,799.4
123,0.133,799.5
123.5,0.1331,799.4
124,0.1333,799.4
124.5,0.1334,799.6
125,0.1335,799.4
125.5,0.1337,800.1
126,0.1338,799.5
126.5,0.134,799.5
127,0.1341,799.6
127.5,0.1343,799.5
128,0.1344,799
128.5,0.1346,799
129,0.1347,799.4
129.5,0.1349,799.5
130,0.135,799.4
130.5,0.1351,799.5
131,0.1353,799.4
131.5,0.1354,799.3
132,0.1356,799.3
132.5,0.1357,799.5
133,0.1359,800.3
133.5,0.136,799.4
134,0.1362,799.6
134.5,0.1363,799.5
135,0.1365,799.6
135.5,0.1366,799.5
136,0.1368,799.4
136.5,0.1369,799.6
137,0.137,799.6
137.5,0.1372,799.3
138,0.1373,799.4
138.5,0.1375,799.5
139,0.1376,799.4
139.5,0.1378,799.3
140,0.1379,799.6
140.5,0.1381,799.5
141,0.1382,799.5
141.5,0.1384,799.6
142,0.1385,799.6
142.5,0.1386,799.5
143,0.1388,799.5
143.5,0.1389,799.4
144,0.1391,799.5
144.5,0.1392,799.4
145,0.1394,799.4
145.5,0.1395,799.5
146,0.1397,800
146.5,0.1398,799.6
147,0.14,799.5
147.5,0.1401,799.4
148,0.1403,799.5
148.5,0.1404,799.5
149,0.1405,799.5
149.5,0.1407,799.5
150,0.1408,799.3
150.5,0.141,799.6
151,0.1411,799.5
151.5,0.1413,799.5
152,0.1414,799.5
152.5,0.1416,799.4
153,0.1417,799.4
153.5,0.1419,799.5
154,0.142,799.4
154.5,0.1421,799.5
155,0.1423,799.6
155.5,0.1424,799.8
156,0.1426,799.5
156.5,0.1427,799.5
157,0.1429,799.4
157.5,0.143,799.4
158,0.1432,799.4
158.5,0.1433,799.4
159,0.1435,799.7
159.5,0.1436,799.3
160,0.1437,799.6
160.5,0.1439,799.4
161,0.144,799.5
161.5,0.1442,799.7
162,0.1443,799.5
162.5,0.1445,799.5
163,0.1446,799.4
163.5,0.1448,799.4
164,0.1449,799.4
164.5,0.1451,799.5
165,0.1452,799.6
165.5,0.1454,799.5
166,0.1455,799.6
166.5,0.1456,799.4
167,0.1458,799.7
167.5,0.1459,799.5
168,0.1461,799.5
168.5,0.1462,799.5
169,0.1464,799
169.5,0.1465,799.7
170,0.1467,801.4
170.5,0.1468,799.5
171,0.147,799.5
171.5,0.1471,799.4
172,0.1472,799.5
172.5,0.1474,799.5
173,0.1475,799.4
173.5,0.1477,799.4
174,0.1478,799.6
174.5,0.148,799.5
175,0.1481,799.7
175.5,0.1483,799.4
176,0.1484,799.2
176.5,0.1486,800.1
177,0.1487,799.4
177.5,0.1489,799.5
178,0.149,799.4
178.5,0.1491,799.3
179,0.1493,799.5
179.5,0.1494,799.5
180,0.1496,799.4
180.5,0.1497,799.5
181,0.1499,799.6
181.5,0.15,799.4
182,0.1502,799.5
182.5,0.1503,799.4
183,0.1505,799.4
183.5,0.1506,799.6
184,0.1507,799.4
184.5,0.1509,799.6
185,0.151,799.5
185.5,0.1512,799.3
186,0.1513,799.6
186.5,0.1515,799.7
187,0.1516,799.6
187.5,0.1518,799.4
188,0.1519,799.5
188.5,0.1521,799.4
189,0.1522,799.4
189.5,0.1524,799.4
190,0.1525,799.5
190.5,0.1526,799.4
191,0.1528,799.5
191.5,0.1529,799.8
192,0.1531,799.5
192.5,0.1532,799.5
193,0.1534,799.7
193.5,0.1535,799.4
194,0.1537,799.6
194.5,0.1538,799.5
195,0.154,799.4
195.5,0.1541,799.6
196,0.1542,799.4
196.5,0.1544,799.5
197,0.1545,799.4
197.5,0.1547,801.5
198,0.1548,799
198.5,0.155,799.5
199,0.1551,799.4
199.5,0.1553,799.5
200,0.1554,799.4
200.5,0.1556,799.5
201,0.1557,799.7
201.5,0.1559,799.4
202,0.156,799.6
202.5,0.1561,799.4
203,0.1563,799.4
203.5,0.1564,799.6
204,0.1566,799.5
204.5,0.1567,799.5
205,0.1569,799.5
205.5,0.157,799.3
206,0.1572,799.5
206.5,0.1573,799.5
207,0.1575,799.5
207.5,0.1576,799.6
208,0.1578,799.9
208.5,0.1579,800.2
209,0.158,799.6
209.5,0.1582,799.5
210,0.1583,799.5
210.5,0.1585,799.7
211,0.1586,799.4
211.5,0.1588,799.4
212,0.1589,799
212.5,0.1591,799.6
213,0.1592,799.5
213.5,0.1594,799.5
214,0.1595,799.4
214.5,0.1596,799.4
215,0.1598,799.5
215.5,0.1599,799.4
216,0.1601,799.6
216.5,0.1602,799.5
217,0.1604,799.4
217.5,0.1605,799.7
218,0.1607,799.5
218.5,0.1608,799.5
219,0.161,799.5
219.5,0.1611,799.7
220,0.1613,799.5
220.5,0.1614,799.2
221,0.1615,799.4
221.5,0.1617,799.6
222,0.1618,800.4
222.5,0.162,799.4
223,0.1621,799.4
223.5,0.1623,799.5
224,0.1624,799.2
224.5,0.1626,799.4
225,0.1627,800
225.5,0.1629,799.3
226,0.163,799.4
226.5,0.1631,799.5
227,0.1633,799.6
227.5,0.1634,799.3
228,0.1636,799.6
228.5,0.1637,799.5
229,0.1639,799.5
229.5,0.164,799.5
230,0.1642,799.6
230.5,0.1643,799.5
231,0.1645,799.5
231.5,0.1646,799.5
232,0.1648,799.4
232.5,0.1649,799.6
233,0.165,799.4
233.5,0.1652,799.9
234,0.1653,799.4
234.5,0.1655,799.4
235,0.1656,799.4
235.5,0.1658,799.5
236,0.1659,799.8
236.5,0.1661,799.6
237,0.1662,799
237.5,0.1664,799.5
238,0.1665,799.5
238.5,0.1666,799.6
239,0.1668,799.4
239.5,0.1669,799.5
240,0.1671,799.3
240.5,0.1672,799.6
241,0.1674,799.5
241.5,0.1675,799.5
242,0.1677,799.6
242.5,0.1678,799.4
243,0.168,802.3
243.5,0.1681,799.5
244,0.1683,799.4
244.5,0.1684,800.5
245,0.1685,799.5
245.5,0.1687,799.5
246,0.1688,799.8
246.5,0.169,799.6
247,0.1691,800.3
247.5,0.1693,799.5
248,0.1694,799.4
248.5,0.1696,799.4
249,0.1697,799.4
249.5,0.1699,799.4
250,0.17,799.3
250.5,0.1701,799.5
251,0.1703,799.6
251.5,0.1704,799.4
252,0.1706,799.5
252.5,0.1707,800.8
253,0.1709,799.4
253.5,0.171,799.5
254,0.1712,799.6
254.5,0.1713,799.7
255,0.1715,799.5
255.5,0.1716,799.6
256,0.1718,799.5
256.5,0.1719,799.7
257,0.172,802.1
257.5,0.1722,799.4
258,0.1723,799.5
258.5,0.1725,799.3
259,0.1726,799.4
259.5,0.1728,799.4
260,0.1729,799.3
260.5,0.1731,799.4
261,0.1732,801.1
261.5,0.1734,799.4
262,0.1735,799.4
262.5,0.1736,800.5
263,0.1738,799.5
263.5,0.1739,799.4
264,0.1741,799
264.5,0.1742,799.5
265,0.1744,799.6
265.5,0.1745,799.5
266,0.1747,799.4
266.5,0.1748,799.5
267,0.175,799.8
267.5,0.1751,799.7
268,0.1752,799.5
268.5,0.1754,799.4
269,0.1755,799.4
269.5,0.1757,799.4
270,0.1758,799.5
270.5,0.176,799.4
271,0.1761,799.4
271.5,0.1763,799.5
272,0.1764,799.5
272.5,0.1766,799.6
273,0.1767,799.6
273.5,0.1769,799.8
274,0.177,799.6
274.5,0.1771,799.6
275,0.1773,799.5
275.5,0.1774,799
276,0.1776,799.4
276.5,0.1777,799.5
277,0.1779,799.7
277.5,0.178,799.5
278,0.1782,799.4
278.5,0.1783,799
279,0.1785,799.5
279.5,0.1786,799.4
280,0.1787,799.5
280.5,0.1789,799.6
281,0.179,799.6
281.5,0.1792,799.5
282,0.1793,799.4
282.5,0.1795,799.5
283,0.1796,799.4
283.5,0.1798,799.6
284,0.1799,799.4
284.5,0.1801,799.4
285,0.1802,799.7
285.5,0.1804,799.5
286,0.1805,799.5
286.5,0.1806,799.5
287,0.1808,799.8
287.5,0.1809,799.4
288,0.1811,799.9
288.5,0.1812,800.8
289,0.1814,799.7
289.5,0.1815,799.4
290,0.1817,800.3
290.5,0.1818,799.5
291,0.182,799.4
291.5,0.1821,799.4
292,0.1822,799.5
292.5,0.1824,799.4
293,0.1825,799.4
293.5,0.1827,799
294,0.1828,799.4
294.5,0.183,799.3
295,0.1831,799
295.5,0.1833,799.4
296,0.1834,799.5
296.5,0.1836,799.4
297,0.1837,799.4
297.5,0.1839,799.5
298,0.184,799.4
298.5,0.1841,799.5
299,0.1843,799.5
299.5,0.1844,799.5
300,0.1846,799.5
300.5,0.1847,799.7
301,0.1849,799.4
301.5,0.185,799.4
302,0.1852,799.6
302.5,0.1853,799.5
303,0.1855,799.7
303.5,0.1856,799.5
304,0.1857,799.8
304.5,0.1859,799.5
305,0.186,799.5
305.5,0.1862,799.4
306,0.1863,799.6
306.5,0.1865,799.6
307,0.1866,799
307.5,0.1868,799.5
308,0.1869,799.4
308.5,0.1871,799.6
309,0.1872,799.4
309.5,0.1874,799.4
310,0.1875,799
310.5,0.1876,799.3
311,0.1878,799.6
311.5,0.1879,800
312,0.1881,799.2
312.5,0.1882,799.4
313,0.1884,799.3
313.5,0.1885,799.5
314,0.1887,799
314.5,0.1888,799
315,0.189,799.7
315.5,0.1891,799.7
316,0.1893,799
316.5,0.1894,800.4
317,0.1895,799.5
317.5,0.1897,799.5
318,0.1898,799.4
318.5,0.19,799.6
319,0.1901,799.6
319.5,0.1903,799.6
320,0.1904,799.4
320.5,0.1906,799.4
321,0.1907,799.4
321.5,0.1909,799.3
322,0.191,799.5
322.5,0.1911,799.4
323,0.1913,799.5
323.5,0.1914,799.3
324,0.1916,799.5
324.5,0.1917,799.4
325,0.1919,799.6
325.5,0.192,799.5
326,0.1922,799.4
326.5,0.1923,799.4
327,0.1925,799.3
327.5,0.1926,799
328,0.1928,799.6
328.5,0.1929,799.3
329,0.193,799.6
329.5,0.1932,799
330,0.1933,799.5
330.5,0.1935,799.5
331,0.1936,799.2
331.5,0.1938,799.4
332,0.1939,799.6
332.5,0.1941,799
333,0.1942,799.5
333.5,0.1944,799.4
334,0.1945,799.7
334.5,0.1946,799.4
335,0.1948,799.5
335.5,0.1949,802
336,0.1951,799
336.5,0.1952,799.4
337,0.1954,799.4
337.5,0.1955,800.6
338,0.1957,800.8
338.5,0.1958,803.6
339,0.196,799
339.5,0.1961,799.8
340,0.1963,799
340.5,0.1964,799.3
341,0.1965,799.6
341.5,0.1967,799.5
342,0.1968,799.4
342.5,0.197,799
343,0.1971,799
343.5,0.1973,799
344,0.1974,799.2
344.5,0.1976,799.7
345,0.1977,799.5
345.5,0.1979,800.5
346,0.198,799.5
346.5,0.1981,799.5
347,0.1983,799.5
347.5,0.1984,799
348,0.1986,801.5
348.5,0.1987,799.3
349,0.1989,799.6
349.5,0.199,799.5
350,0.1992,799.5
350.5,0.1993,799.6
351,0.1995,799.5
351.5,0.1996,799.4
352,0.1998,799.5
352.5,0.1999,799.7
353,0.2,799.4
353.5,0.2002,799
354,0.2003,799.5
354.5,0.2005,799.4
355,0.2006,799.4
355.5,0.2008,799.4
356,0.2009,799.4
356.5,0.2011,799.3
357,0.2012,799.6
357.5,0.2014,799.4
358,0.2015,799.4
358.5,0.2016,799.8
359,0.2018,799.7
359.5,0.2019,799.8
360,0.2021,799.5
360.5,0.2022,799
361,0.2024,799.6
361.5,0.2025,799.4
362,0.2027,799.7
362.5,0.2028,799.7
363,0.203,799.4
363.5,0.2031,799.3
364,0.2032,799
364.5,0.2034,799.5
365,0.2035,799.3
365.5,0.2037,799.6
366,0.2038,799.4
366.5,0.204,799.5
367,0.2041,799.3
367.5,0.2043,799.4
368,0.2044,799.7
368.5,0.2046,799.5
369,0.2047,799.4
369.5,0.2049,799.5
370,0.205,799.2
370.5,0.2051,799.5
371,0.2053,799.4
371.5,0.2054,799.4
372,0.2056,799.4
372.5,0.2057,799.7
373,0.2059,799.4
373.5,0.206,799.7
374,0.2062,799.5
374.5,0.2063,799.5
375,0.2065,799.6
375.5,0.2066,799.6
376,0.2067,799.4
376.5,0.2069,799.6
377,0.207,799.4
377.5,0.2072,799.5
378,0.2073,799.5
378.5,0.2075,799.4
379,0.2076,799.5
379.5,0.2078,799.5
380,0.2079,799.5
380.5,0.2081,799.5
381,0.2082,799.5
381.5,0.2084,799.5
382,0.2085,799.6
382.5,0.2086,799.2
383,0.2088,799.4
383.5,0.2089,799
384,0.2091,799
384.5,0.2092,799.6
385,0.2094,800
385.5,0.2095,799.4
386,0.2097,799.4
386.5,0.2098,799.4
387,0.21,799.5
387.5,0.2101,799.4
388,0.2102,799.5
388.5,0.2104,799.5
389,0.2105,799.3
389.5,0.2107,799
390,0.2108,799.3
390.5,0.211,799.6
391,0.2111,799.5
391.5,0.2113,799.3
392,0.2114,799.4
392.5,0.2116,799
393,0.2117,799.5
393.5,0.2119,799
394,0.212,799.4
394.5,0.2121,800.5
395,0.2123,800.1
395.5,0.2124,799.6
396,0.2126,799
396.5,0.2127,799.3
397,0.2129,799.4
397.5,0.213,799.5
398,0.2132,800
398.5,0.2133,799.9
399,0.2135,802.2
399.5,0.2136,799.4
400,0.2137,799.4
400.5,0.2139,799.5
401,0.214,799.5
401.5,0.2142,799.4
402,0.2143,799.6
402.5,0.2145,799.4
403,0.2146,799.5
403.5,0.2148,799.7
404,0.2149,799.8
404.5,0.2151,799.4
405,0.2152,799.5
405.5,0.2154,799.5
406,0.2155,799.4
406.5,0.2156,799
407,0.2158,799
407.5,0.2159,799.3
408,0.2161,799
408.5,0.2162,799.4
409,0.2164,799
409.5,0.2165,799
410,0.2167,799.4
410.5,0.2168,799.1
411,0.217,799.4
411.5,0.2171,799.6
412,0.2172,799.3
412.5,0.2174,799.4
413,0.2175,799.5
413.5,0.2177,799.7
414,0.2178,799.5
414.5,0.218,799.4
415,0.2181,799.9
415.5,0.2183,799.5
416,0.2184,799.4
416.5,0.2186,799.4
417,0.2187,800.5
417.5,0.2189,802.4
418,0.219,799.6
418.5,0.2191,799.4
419,0.2193,800.3
419.5,0.2194,799.8
420,0.2196,799.7
420.5,0.2197,799.6
421,0.2199,799.4
421.5,0.22,799.5
422,0.2202,799.5
422.5,0.2203,799
423,0.2205,799.1
423.5,0.2206,799.4
424,0.2208,799.6
424.5,0.2209,799.3
425,0.221,799.4
425.5,0.2212,800
426,0.2213,801.4
426.5,0.2215,799.6
427,0.2216,799.6
427.5,0.2218,799.4
428,0.2219,799.5
428.5,0.2221,799.5
429,0.2222,799.4
429.5,0.2224,799.5
430,0.2225,799
430.5,0.2226,799.5
431,0.2228,799.4
431.5,0.2229,799.8
432,0.2231,799.4
432.5,0.2232,799.2
433,0.2234,799.4
433.5,0.2235,799.2
434,0.2237,799.4
434.5,0.2238,799.5
435,0.224,799.5
435.5,0.2241,799.5
436,0.2243,799.5
436.5,0.2244,799
437,0.2245,799.5
437.5,0.2247,799.4
438,0.2248,799
438.5,0.225,799.4
439,0.2251,799.7
439.5,0.2253,799.6
440,0.2254,799.4
440.5,0.2256,799.2
441,0.2257,799.4
441.5,0.2259,799.4
442,0.226,799.5
442.5,0.2261,799
443,0.2263,799.9
443.5,0.2264,799.6
444,0.2266,799.7
444.5,0.2267,799.4
445,0.2269,800.5
445.5,0.227,799.7
446,0.2272,799.4
446.5,0.2273,799.4
447,0.2275,799.4
447.5,0.2276,799.4
448,0.2278,799.4
448.5,0.2279,799.3
449,0.228,799.3
449.5,0.2282,799.3
450,0.2283,799.5
450.5,0.2285,799.4
451,0.2286,799.5
451.5,0.2288,799.1
452,0.2289,799.5
452.5,0.2291,799.4
453,0.2292,799.4
453.5,0.2294,799
454,0.2295,799.3
454.5,0.2296,799.3
455,0.2298,799.5
455.5,0.2299,799.5
456,0.2301,799.5
456.5,0.2302,799.1
457,0.2304,799.3
457.5,0.2305,799.5
458,0.2307,799
458.5,0.2308,799.5
459,0.231,800
459.5,0.2311,800.6
460,0.2313,799.4
460.5,0.2314,799.5
461,0.2315,799.9
461.5,0.2317,799.4
462,0.2318,799.6
462.5,0.232,800.3
463,0.2321,800.6
463.5,0.2323,799.5
464,0.2324,799.2
464.5,0.2326,799.3
465,0.2327,799.5
465.5,0.2329,799.5
466,0.233,799.5
466.5,0.2331,799.6
467,0.2333,799.4
467.5,0.2334,799.5
468,0.2336,799.5
468.5,0.2337,799.3
469,0.2339,799.6
469.5,0.234,799.4
470,0.2342,799.6
470.5,0.2343,799.8
471,0.2345,799.3
471.5,0.2346,799.3
472,0.2347,799
472.5,0.2349,799.6
473,0.235,799.6
473.5,0.2352,799.4
474,0.2353,799.4
474.5,0.2355,799.5
475,0.2356,799.7
475.5,0.2358,799.1
476,0.2359,799.4
476.5,0.2361,801.3
477,0.2362,799.3
477.5,0.2364,799.5
478,0.2365,799.5
478.5,0.2366,802.7
479,0.2368,799.4
479.5,0.2369,799.1
480,0.2371,799.5
480.5,0.2372,799.8
481,0.2374,799.8
481.5,0.2375,799.4
482,0.2377,799.3
482.5,0.2378,799.4
483,0.238,799.5
483.5,0.2381,799.5
484,0.2382,799.5
484.5,0.2384,799.6
485,0.2385,799.4
485.5,0.2387,799.8
486,0.2388,799
486.5,0.239,799.4
487,0.2391,800.3
487.5,0.2393,799.5
488,0.2394,799.4
488.5,0.2396,800.1
489,0.2397,799.6
489.5,0.2399,799.4
490,0.24,799
490.5,0.2401,799
491,0.2403,799.6
491.5,0.2404,799.5
492,0.2406,799
492.5,0.2407,799.4
493,0.2409,799.4
493.5,0.241,799.4
494,0.2412,799.4
494.5,0.2413,799.5
495,0.2415,799.4
495.5,0.2416,799.5
496,0.2417,799.5
496.5,0.2419,800.7
497,0.242,799.5
497.5,0.2422,799.5
498,0.2423,799.6
498.5,0.2425,799.4
499,0.2426,799.1
499.5,0.2428,799.4
500,0.2429,799.3
500.5,0.2431,799.5
501,0.2432,799.5
501.5,0.2434,799.4
502,0.2435,799.5
502.5,0.2436,799.7
503,0.2438,799.3
503.5,0.2439,800.2
504,0.2441,799.5
504.5,0.2442,799.2
505,0.2444,799.5
505.5,0.2445,799.6
506,0.2447,799
506.5,0.2448,799.3
507,0.245,799.5
507.5,0.2451,799.4
508,0.2452,799.6
508.5,0.2454,799.5
509,0.2455,799.8
509.5,0.2457,799.4
510,0.2458,799.1
510.5,0.246,799.4
511,0.2461,799.5
511.5,0.2463,799.2
512,0.2464,799
512.5,0.2466,799.4
513,0.2467,800.7
513.5,0.2469,799.4
514,0.247,799.6
514.5,0.2471,799.5
515,0.2473,799.5
515.5,0.2474,799.8
516,0.2476,799.6
516.5,0.2477,799.5
517,0.2479,799
517.5,0.248,803
518,0.2482,799
518.5,0.2483,799.2
519,0.2485,799.4
519.5,0.2486,799.5
520,0.2487,799.5
520.5,0.2489,799.5
521,0.249,799.5
521.5,0.2492,799.5
522,0.2493,799.6
522.5,0.2495,799.1
523,0.2496,800.7
523.5,0.2498,799.5
524,0.2499,799.8
524.5,0.2501,799.7
525,0.2502,799.4
525.5,0.2504,799.4
526,0.2505,799.6
526.5,0.2506,799.5
527,0.2508,799.4
527.5,0.2509,799.6
528,0.2511,799.4
528.5,0.2512,799.4
529,0.2514,799.7
529.5,0.2515,799.4
530,0.2517,799.5
530.5,0.2518,799.8
531,0.252,799.5
531.5,0.2521,799.3
532,0.2522,799.4
532.5,0.2524,799.5
533,0.2525,799.5
533.5,0.2527,799
534,0.2528,799.5
534.5,0.253,799.2
535,0.2531,799.5
535.5,0.2533,801.9
536,0.2534,799.5
536.5,0.2536,799.4
537,0.2537,800.1
537.5,0.2539,799.5
538,0.254,799.4
538.5,0.2541,799.5
539,0.2543,799
539.5,0.2544,799
540,0.2546,799.6
540.5,0.2547,799.8
541,0.2549,799.1
541.5,0.255,799.4
542,0.2552,801.2
542.5,0.2553,799.3
543,0.2555,799.7
543.5,0.2556,799.5
544,0.2557,799.5
544.5,0.2559,799.4
545,0.256,799.3
545.5,0.2562,799.3
546,0.2563,799.4
546.5,0.2565,799.6
547,0.2566,799.5
547.5,0.2568,800.5
548,0.2569,799.6
548.5,0.2571,800.8
549,0.2572,799.5
549.5,0.2574,799.8
550,0.2575,799.3
550.5,0.2576,799.1
551,0.2578,799.8
551.5,0.2579,802.8
552,0.2581,799.4
552.5,0.2582,799.5
553,0.2584,799.7
553.5,0.2585,799.5
554,0.2587,799.4
554.5,0.2588,799.6
555,0.259,799.4
555.5,0.2591,799.4
556,0.2592,801.2
556.5,0.2594,799.6
557,0.2595,799.5
557.5,0.2597,800.5
558,0.2598,799.3
558.5,0.26,799.5
559,0.2601,799
559.5,0.2603,799.4
560,0.2604,799.4
560.5,0.2606,799.5
561,0.2607,799.5
561.5,0.2609,799.5
562,0.261,799.4
562.5,0.2611,799.8
563,0.2613,799.4
563.5,0.2614,800.3
564,0.2616,799.5
564.5,0.2617,799.5
565,0.2619,800.5
565.5,0.262,799.6
566,0.2622,799.4
566.5,0.2623,799.5
567,0.2625,799.4
567.5,0.2626,799.5
568,0.2627,799.3
568.5,0.2629,799.5
569,0.263,799.4
569.5,0.2632,799.9
570,0.2633,799.4
570.5,0.2635,799
571,0.2636,799.5
571.5,0.2638,799.5
572,0.2639,799.6
572.5,0.2641,799.6
573,0.2642,799.5
573.5,0.2644,799.5
574,0.2645,799.4
574.5,0.2646,799.5
575,0.2648,799.5
575.5,0.2649,799.5
576,0.2651,799.4
576.5,0.2652,799.4
577,0.2654,799
577.5,0.2655,799.4
578,0.2657,799.4
578.5,0.2658,799.5
579,0.266,799.4
579.5,0.2661,799.4
580,0.2662,799.4
580.5,0.2664,803.3
581,0.2665,801.4
581.5,0.2667,799.5
582,0.2668,799.7
582.5,0.267,800.1
583,0.2671,799.4
583.5,0.2673,799.4
584,0.2674,799
584.5,0.2676,799.4
585,0.2677,799.5
585.5,0.2679,799.5
586,0.268,799.8
586.5,0.2681,799.4
587,0.2683,799.5
587.5,0.2684,799.4
588,0.2686,799
588.5,0.2687,799.4
589,0.2689,799.5
589.5,0.269,799.5
590,0.2692,799
590.5,0.2693,799.5
591,0.2695,799.8
591.5,0.2696,799.4
592,0.2697,799.3
592.5,0.2699,799.5
593,0.27,799.4
593.5,0.2702,799.5
