elapsed_s,power_mA,temperature_C,flow_sccm
1190,2.833,899.9,20.07
1200,2.8,897.1,20.04
1210,2.833,895.6,20.05
1220,2.867,898.2,20.04
1230,2.9,895,20.07
1240,2.933,896.1,20.06
1250,2.967,897,20.06
1260,3,901.4,20.07
1270,3.033,901.9,20.04
1280,3.067,901.2,20.06
1290,3.1,901.9,20.06
1300,3.067,904.3,20.06
1310,3.033,905.2,20.06
1320,3,905.4,20.06
1330,2.967,907.5,20.05
1340,2.933,907.1,20.05
1350,2.9,905.4,20.05
1360,2.867,905,20.07
1370,2.833,904.1,20.05
1380,2.8,902,20.06
1390,2.767,898.3,20.07
1400,2.8,896.9,20.04
1410,2.833,895.7,20.07
1420,2.867,894.8,20.04
1430,2.9,894.9,20.06
1440,2.933,895.6,20.05
1450,2.967,896.8,20.04
1460,3,899.9,20.06
1470,3.033,902.7,20.08
1480,3.067,901,20.06
1490,3.1,906.2,20.07
1500,3.133,908.4,20.04
1510,3.167,909.2,20.06
1520,3.2,910.4,20.05
1530,3.233,912.3,20.07
1540,3.267,910.6,20.05
1550,3.3,912.9,20.07
1560,3.333,912.9,20.06
1570,3.367,912.6,20.05
1580,3.4,913.6,20.07
1590,3.433,914.9,20.07
1600,3.467,916.1,20.05
1610,3.5,916.9,20.06
1620,3.533,915.7,20.05
1630,3.567,919.3,20.07
1640,3.6,920.4,20.06
1650,3.633,920.6,20.06
1660,3.667,919.9,20.04
1670,3.7,920.9,20.05
1680,3.733,919.8,20.06
1690,3.767,917.7,20.05
1700,3.8,917.7,20.05
1710,3.833,921.5,20.06
1720,3.867,921,20.07
1730,3.9,917.1,20.05
1740,3.933,917.5,20.06
1750,3.967,921.5,20.05
1760,4,921.2,20.04
1770,4.033,917.4,20.07
1780,4.067,917.4,20.06
1790,4.1,921.6,20.03
1800,4.133,917.3,20.05
1810,4.167,907.5,20.05
1820,4.2,887.1,20.07
1830,4.233,864.8,20.05
1840,4.267,842.6,20.05
1850,4.3,827.4,20.06
1860,4.333,816.6,20.06
1870,4.367,807.5,20.05
1880,4.4,801.2,20.05
1890,4.433,799.4,20.06
1900,4.433,799.3,20.05
1910,4.361,799,20.06
1920,4.289,801.6,20.06
1930,4.217,799,20.04
1940,4.144,801.4,20.03
1950,4.072,801.2,20.07
1960,4,822,20.07
1970,3.928,849.1,20.06
1980,3.856,866,20.08
1990,4.467,879.7,20.05
2000,0.01,799.4,0.02251
2010,0.1,799.5,18.97
2020,0.1317,799.6,19.87
2030,0.1633,799.5,19.99
2040,0.195,799.5,20.02
2050,0.2267,799.5,20
2060,0.2583,799.5,20.01
2070,0.29,799.5,20.04
2080,0.3217,799.4,20.03
2090,0.2267,799.5,20.05
2100,0.2425,799.6,20.03
2110,0.2583,799.4,20.05
2120,0.2742,799.5,20.03
2130,0.48,799.5,20.07
2140,0.5117,799.5,20.06
2150,0.5433,815.4,20.06
2160,0.575,877.6,20.05
2170,0.575,932.2,20.06
2180,0.5417,969.9,20.03
2190,0.5083,990,20.04
2200,0.475,996.7,20.05
2210,0.4417,993.8,20.06
2220,0.4083,981.1,20.04
2230,0.375,958.7,20.04
2240,0.3417,934.2,20.04
2250,0.375,913.6,20.05
2260,0.4083,899.3,20.05
2270,0.4417,895.5,20.06
2280,0.475,907.5,20.06
2290,0.4417,929.7,20.06
2300,0.4083,939.2,20.06
2310,0.375,932.3,20.05
2320,0.3417,915.6,20.07
2330,0.375,901.3,20.05
2340,0.4083,891.2,20.04
2350,0.4417,891.1,20.06
2360,0.475,905.1,20.05
2370,0.4417,929.2,20.05
2380,0.4083,939.2,20.07
2390,0.375,931.4,20.06
2400,0.3417,917.4,20.07
2410,0.375,902.9,20.05
2420,0.4083,892.9,20.05
2430,0.4417,894,20.05
2440,0.475,908,20.05
2450,0.4417,933.7,20.06
2460,0.4083,944.4,20.07
2470,0.375,937.7,20.07
2480,0.3417,921.5,20.04
2490,0.375,906.4,20.07
2500,0.4083,896.2,20.04
2510,0.4417,895.5,20.05
2520,0.475,910.6,20.05
2530,0.4417,932.3,20.05
2540,0.4083,942.2,20.05
2550,0.375,935.1,20.04
2560,0.3417,919.6,20.07
2570,0.375,905.1,20.06
2580,0.4083,895.3,20.06
2590,0.4417,895.2,20.04
2600,0.475,908.6,20.06
2610,0.4417,934,20.05
2620,0.4083,942.7,20.06
2630,0.375,933.3,20.05
2640,0.3417,920.4,20.06
2650,0.3083,906,20.06
2660,0.3417,888.5,20.07
2670,0.375,881,20.06
2680,0.4083,877.9,20.06
2690,0.4417,883.5,20.07
2700,0.475,900.6,20.06
2710,0.4417,926.9,20.05
2720,0.4083,939.7,20.07
2730,0.375,933.4,20.05
2740,0.3417,917.9,20.06
2750,0.375,903.8,20.06
2760,0.4083,893.5,20.06
2770,0.4417,894.9,20.06
2780,0.475,909.4,20.07
2790,0.5083,933.8,20.06
2800,0.475,960,20.05
2810,0.4417,974.2,20.04
2820,0.4083,973.8,20.06
2830,0.375,958.7,20.07
2840,0.4083,938,20.07
2850,0.4417,926.8,20.04
2860,0.475,931.7,20.06
2870,0.5083,949.9,20.04
2880,0.5417,970.9,20.07
2890,0.575,992.3,20.06
2900,0.5417,1017,20.05
2910,0.5083,1028,20.06
2920,0.475,1028,20.04
2930,0.4417,1021,20.07
2940,0.475,1005,20.06
2950,0.5083,1000,20.06
2960,0.5417,1007,20.05
2970,0.575,1019,20.06
2980,0.6083,1035,20.07
2990,0.6417,1053,20.06
3000,0.675,1071,20.06
3010,0.6417,1092,20.04
3020,0.6083,1100,20.08
3030,0.575,1098,20.06
3040,0.6083,1090,20.06
3050,0.6417,1092,20.04
3060,0.675,1096,20.06
3070,0.7083,1108,20.06
3080,0.7417,1122,20.06
3090,0.775,1139,20.06
3100,0.7417,1156,20.05
3110,0.7083,1162,20.04
3120,0.675,1159,20.04
3130,0.7083,1151,20.07
3140,0.7417,1149,20.06
3150,0.775,1156,20.04
3160,0.8083,1169,20.06
3170,0.8417,1183,20.05
3180,0.875,1199,20.06
3190,0.9083,1213,20.06
3200,0.875,1231,20.07
3210,0.8417,1236,20.04
3220,0.8083,1230,20.06
3230,0.8417,1220,20.06
3240,0.875,1219,20.08
3250,0.9083,1227,20.06
3260,0.9417,1237,20.06
3270,0.975,1248,20.06
3280,1.008,1261,20.06
3290,1.042,1272,20.07
3300,1.075,1285,20.06
3310,1.108,1296,20.04
3320,1.075,1307,20.05
3330,1.042,1311,20.07
3340,1.008,1308,20.07
3350,1.042,1302,20.06
3360,1.075,1302,20.05
3370,1.108,1306,20.05
3380,1.142,1315,20.07
3390,1.175,1324,20.06
3400,1.208,1332,20.06
3410,1.175,1340,20.07
3420,1.142,1344,20.06
3430,1.108,1342,20.06
3440,1.075,1337,20.07
3450,1.042,1328,20.06
3460,1.075,1322,20.06
3470,1.108,1319,20.06
3480,1.142,1324,20.08
3490,1.175,1331,20.06
3500,1.142,1336,20.06
3510,1.108,1338,20.08
3520,1.075,1335,20.06
3530,1.042,1329,20.06
3540,1.075,1322,20.07
3550,1.108,1321,20.07
3560,1.142,1325,20.06
3570,1.175,1333,20.06
3580,1.142,1339,20.07
3590,1.108,1339,20.07
3600,1.075,1335,20.07
3610,1.042,1330,20.04
3620,1.075,1321,20.07
3630,1.108,1321,20.06
3640,1.142,1324,20.07
3650,1.175,1331,20.06
3660,1.142,1338,20.06
3670,1.108,1339,20.06
3680,1.075,1336,20.05
3690,1.042,1330,20.06
3700,1.075,1322,20.06
3710,1.108,1321,20.04
3720,1.142,1326,20.06
3730,1.175,1331,20.05
3740,1.142,1338,20.07
3750,1.108,1340,20.07
3760,1.075,1336,20.05
3770,1.042,1330,20.04
3780,1.075,1322,20.06
3790,1.108,1320,20.06
3800,1.142,1324,20.06
3810,1.175,1332,20.07
3820,1.142,1341,20.06
3830,1.108,1340,20.05
3840,1.075,1338,20.05
3850,1.042,1330,20.05
3860,1.075,1321,20.06
3870,1.108,1321,20.08
3880,1.075,1325,20.06
3890,1.042,1326,20.07
3900,1.008,1321,20.08
3910,1.042,1314,20.05
3920,1.075,1313,20.07
3930,1.108,1317,20.07
3940,1.142,1324,20.07
3950,1.175,1330,20.06
3960,1.142,1338,20.06
3970,1.108,1339,20.07
3980,1.075,1334,20.07
3990,1.108,1329,20.04
4000,1.142,1327,20.05
4010,1.175,1332,20.04
4020,1.142,1340,20.06
4030,1.108,1340,20.06
4040,1.075,1336,20.07
4050,1.108,1329,20.04
4060,1.142,1329,20.07
4070,1.175,1334,20.05
4080,1.142,1339,20.06
4090,1.108,1340,20.07
4100,1.075,1336,20.08
4110,1.108,1331,20.05
4120,1.142,1329,20.07
4130,1.175,1333,20.06
4140,1.142,1341,20.04
4150,1.108,1338,20.07
4160,1.075,1336,20.04
4170,1.042,1329,20.07
4180,1.075,1322,20.06
4190,1.108,1321,20.06
4200,1.142,1324,20.06
4210,1.175,1331,20.06
4220,1.142,1338,20.04
4230,1.108,1339,20.06
4240,1.075,1335,20.07
4250,1.108,1332,20.08
4260,1.142,1331,20.05
4270,1.108,1336,20.07
4280,1.075,1335,20.06
4290,1.042,1330,20.08
4300,1.075,1323,20.07
4310,1.108,1322,20.06
4320,1.142,1325,20.05
4330,1.175,1330,20.07
4340,1.142,1338,20.07
4350,1.108,1338,20.07
4360,1.075,1335,20.06
4370,1.042,1329,20.07
4380,1.075,1322,20.06
4390,1.108,1320,20.06
4400,1.142,1323,20.06
4410,1.175,1330,20.06
4420,1.142,1340,20.07
4430,1.108,1340,20.07
4440,1.075,1335,20.07
4450,1.108,1329,20.05
4460,1.142,1328,20.04
4470,1.175,1333,20.05
4480,1.142,1340,20.06
4490,1.108,1341,20.04
4500,1.075,1336,20.04
4510,1.108,1330,20.07
4520,1.142,1329,20.07
4530,1.175,1332,20.08
4540,1.142,1339,20.06
4550,1.108,1341,20.06
4560,1.075,1336,20.07
4570,1.108,1329,20.06
4580,1.142,1329,20.06
4590,1.175,1334,20.07
4600,1.142,1341,20.05
4610,1.108,1342,20.06
4620,1.075,1339,20.04
4630,1.042,1333,20.05
4640,1.075,1324,20.04
4650,1.108,1322,20.07
4660,1.142,1330,20.06
4670,1.108,1333,20.07
4680,1.075,1332,20.07
4690,1.042,1328,20.07
4700,1.075,1320,20.06
4710,1.108,1320,20.06
4720,1.142,1321,20.05
4730,1.175,1331,20.06
4740,1.142,1337,20.07
4750,1.108,1339,20.07
4760,1.075,1335,20.09
4770,1.108,1330,20.05
4780,1.142,1329,20.07
4790,1.175,1333,20.06
4800,1.142,1340,20.05
4810,1.108,1340,20.08
4820,1.075,1336,20.07
4830,1.108,1330,20.05
4840,1.142,1329,20.05
4850,1.175,1332,20.07
4860,1.142,1340,20.06
4870,1.108,1341,20.06
4880,1.075,1337,20.05
4890,1.108,1331,20.07
4900,1.142,1329,20.05
4910,1.175,1334,20.07
4920,1.142,1340,20.08
4930,1.108,1341,20.05
4940,1.075,1337,20.05
4950,1.108,1331,20.07
4960,1.142,1330,20.04
4970,1.175,1335,20.05
4980,1.142,1343,20.07
4990,1.108,1344,20.06
5000,1.075,1340,20.06
5010,1.108,1334,20.06
5020,1.142,1333,20.06
5030,1.108,1336,20.07
5040,1.075,1335,20.06
5050,1.042,1330,20.04
5060,1.075,1321,20.06
5070,1.108,1321,20.07
5080,1.142,1323,20.06
5090,1.175,1330,20.06
5100,1.142,1339,20.05
5110,1.108,1341,20.06
5120,1.075,1337,20.06
5130,1.108,1329,20.06
5140,1.142,1331,20.05
5150,1.108,1334,20.05
5160,1.075,1334,20.06
5170,1.042,1329,20.06
5180,1.075,1323,20.06
5190,1.108,1320,20.07
5200,1.142,1323,20.06
5210,1.175,1331,20.06
5220,1.142,1338,20.06
5230,1.108,1341,20.07
5240,1.075,1337,20.05
5250,1.108,1330,20.06
5260,1.142,1331,20.06
5270,1.108,1333,20.05
5280,1.075,1333,20.06
5290,1.042,1328,20.05
5300,1.075,1322,20.07
5310,1.108,1320,20.06
5320,1.142,1325,20.06
5330,1.175,1330,20.07
5340,1.142,1339,20.05
5350,1.108,1339,20.06
5360,1.075,1336,20.06
5370,1.042,1328,20.04
5380,1.075,1321,20.08
5390,1.108,1320,20.07
5400,1.142,1323,20.05
5410,1.175,1330,20.08
5420,1.142,1339,20.08
5430,1.108,1340,20.07
5440,1.075,1336,20.07
5450,1.108,1330,20.07
5460,1.142,1332,20.07
5470,1.108,1336,20.07
5480,1.075,1336,20.07
5490,1.042,1330,20.05
5500,1.075,1324,20.06
5510,1.108,1323,20.07
5520,1.142,1328,20.06
5530,1.108,1331,20.06
5540,1.075,1332,20.07
5550,1.042,1327,20.05
5560,1.075,1320,20.04
5570,1.108,1322,20.06
5580,1.142,1324,20.06
5590,1.175,1330,20.07
5600,1.142,1339,20.07
5610,1.108,1339,20.06
5620,1.075,1336,20.07
5630,1.108,1331,20.06
5640,1.142,1329,20.06
5650,1.175,1334,20.06
5660,1.142,1339,20.06
5670,1.108,1340,20.06
5680,1.075,1336,20.06
5690,1.108,1329,20.06
5700,1.142,1329,20.07
5710,1.175,1333,20.06
5720,1.142,1340,20.07
5730,1.108,1340,20.07
5740,1.075,1338,20.08
5750,1.042,1330,20.05
5760,1.075,1321,20.07
5770,1.108,1321,20.06
5780,1.142,1324,20.07
5790,1.175,1329,20.06
5800,1.142,1338,20.06
5810,1.108,1342,20.06
5820,1.075,1338,20.07
5830,1.108,1333,20.06
5840,1.142,1333,20.06
5850,1.108,1336,20.06
5860,1.075,1336,20.07
5870,1.042,1331,20.04
5880,1.075,1322,20.07
5890,1.108,1320,20.07
5900,1.142,1324,20.05
5910,1.175,1330,20.07
5920,1.142,1338,20.06
5930,1.108,1340,20.05
5940,1.075,1335,20.07
5950,1.108,1329,20.05
5960,1.142,1328,20.07
5970,1.175,1333,20.06
5980,1.142,1341,20.07
5990,1.108,1342,20.05
6000,1.075,1335,20.07
6010,1.108,1330,20.06
6020,1.142,1331,20.06
6030,1.108,1335,20.05
6040,1.075,1333,20.07
6050,1.042,1327,20.06
6060,1.075,1320,20.07
6070,1.108,1319,20.06
6080,1.142,1323,20.07
6090,1.175,1331,20.06
6100,1.142,1338,20.04
6110,1.108,1338,20.07
6120,1.075,1337,20.06
6130,1.042,1330,20.06
6140,1.075,1322,20.07
6150,1.108,1320,20.06
6160,1.142,1323,20.06
6170,1.175,1332,20.05
6180,1.142,1342,20.04
6190,1.108,1345,20.07
6200,1.075,1339,20.07
6210,1.108,1332,20.06
6220,1.142,1333,20.06
6230,1.108,1336,20.05
6240,1.075,1334,20.06
6250,1.042,1330,20.07
6260,1.075,1322,20.06
6270,1.108,1321,20.08
6280,1.142,1325,20.06
6290,1.175,1332,20.08
6300,1.142,1338,20.06
6310,1.108,1340,20.06
6320,1.075,1337,20.06
6330,1.042,1331,20.07
6340,1.075,1322,20.07
6350,1.108,1322,20.07
6360,1.142,1326,20.06
6370,1.175,1331,20.07
6380,1.142,1339,20.07
6390,1.108,1341,20.07
6400,1.075,1338,20.05
6410,1.108,1331,20.06
6420,1.142,1330,20.07
6430,1.175,1334,20.06
6440,1.142,1341,20.06
6450,1.108,1341,20.07
6460,1.075,1337,20.07
6470,1.108,1331,20.06
6480,1.142,1330,20.07
6490,1.175,1334,20.07
6500,1.142,1341,20.08
6510,1.108,1342,20.05
6520,1.075,1337,20.05
6530,1.108,1332,20.07
6540,1.142,1333,20.06
6550,1.108,1336,20.06
6560,1.075,1338,20.06
6570,1.042,1332,20.08
6580,1.075,1327,20.07
6590,1.108,1326,20.05
6600,1.142,1326,20.06
6610,1.175,1331,20.07
6620,1.142,1340,20.06
6630,1.108,1340,20.07
6640,1.075,1338,20.06
6650,1.042,1331,20.07
6660,1.075,1324,20.05
6670,1.108,1322,20.08
6680,1.142,1326,20.04
6690,1.175,1333,20.06
6700,1.142,1340,20.06
6710,1.108,1341,20.06
6720,1.075,1340,20.07
6730,1.042,1333,20.07
6740,1.075,1324,20.07
6750,1.108,1323,20.06
6760,1.142,1325,20.07
6770,1.175,1333,20.06
6780,1.142,1342,20.07
6790,1.108,1343,20.07
6800,1.075,1337,20.06
6810,1.108,1332,20.06
6820,1.142,1331,20.07
6830,1.108,1336,20.06
6840,1.075,1335,20.04
6850,1.042,1330,20.06
6860,1.075,1323,20.06
6870,1.108,1322,20.05
6880,1.142,1326,20.06
6890,1.175,1333,20.07
6900,1.142,1342,20.07
6910,1.108,1345,20.07
6920,1.075,1339,20.05
6930,1.108,1333,20.05
6940,1.142,1333,20.07
6950,1.108,1333,20.07
6960,1.075,1333,20.07
6970,1.042,1328,20.07
6980,1.075,1320,20.06
6990,1.108,1318,20.06
7000,1.142,1322,20.06
7010,1.175,1329,20.06
7020,1.142,1335,20.06
7030,1.108,1338,20.06
7040,1.075,1334,20.05
7050,1.108,1329,20.06
7060,1.142,1327,20.07
7070,1.175,1332,20.05
7080,1.142,1338,20.05
7090,1.108,1338,20.05
7100,1.075,1335,20.06
7110,1.108,1328,20.06
7120,1.142,1328,20.05
7130,1.175,1331,20.07
7140,1.142,1339,20.04
7150,1.108,1337,20.06
7160,1.075,1336,20.05
7170,1.042,1329,20.06
7180,1.075,1320,20.07
7190,1.108,1320,20.06
7200,1.142,1323,20.07
7210,1.175,1330,20.06
7220,1.142,1336,20.06
7230,1.108,1340,20.06
7240,1.075,1336,20.04
7250,1.108,1327,20.05
7260,1.142,1328,20.07
7270,1.175,1333,20.07
7280,1.142,1338,20.07
7290,1.108,1338,20.07
7300,1.075,1336,20.06
7310,1.042,1328,20.06
7320,1.075,1320,20.05
7330,1.108,1319,20.06
7340,1.142,1321,20.05
7350,1.175,1329,20.04
7360,1.142,1337,20.05
7370,1.108,1336,20.08
7380,1.075,1335,20.05
7390,1.042,1328,20.05
7400,1.075,1322,20.07
7410,1.108,1318,20.06
7420,1.142,1323,20.07
7430,1.175,1329,20.07
7440,1.142,1336,20.04
7450,1.108,1338,20.06
7460,1.075,1336,20.04
7470,1.042,1328,20.07
7480,1.075,1320,20.06
7490,1.108,1318,20.07
7500,1.142,1324,20.06
7510,1.175,1330,20.05
7520,1.142,1336,20.05
7530,1.108,1339,20.06
7540,1.075,1336,20.06
7550,1.042,1328,20.07
7560,1.075,1320,20.07
7570,1.108,1319,20.07
7580,1.142,1322,20.07
7590,1.175,1328,20.05
7600,1.142,1337,20.05
7610,1.108,1338,20.07
7620,1.075,1334,20.05
7630,1.108,1328,20.05
7640,1.142,1327,20.04
7650,1.175,1332,20.04
7660,1.142,1338,20.07
7670,1.108,1341,20.05
7680,1.075,1337,20.07
7690,1.108,1331,20.07
7700,1.142,1332,20.07
7710,1.108,1335,20.06
7720,1.075,1334,20.06
7730,1.042,1328,20.07
7740,1.075,1319,20.07
7750,1.108,1319,20.05
7760,1.142,1323,20.05
7770,1.175,1330,20.06
7780,1.142,1335,20.06
7790,1.108,1338,20.06
7800,1.075,1334,20.06
7810,1.108,1328,20.07
7820,1.142,1329,20.07
7830,1.108,1332,20.06
7840,1.075,1331,20.06
7850,1.042,1326,20.06
7860,1.075,1319,20.07
7870,1.108,1318,20.06
7880,1.142,1323,20.08
7890,1.175,1329,20.06
7900,1.142,1337,20.06
7910,1.108,1338,20.05
7920,1.075,1335,20.06
7930,1.108,1328,20.06
7940,1.142,1329,20.07
7950,1.175,1331,20.06
7960,1.142,1338,20.09
7970,1.108,1340,20.05
7980,1.075,1335,20.05
7990,1.108,1328,20.06
8000,1.142,1328,20.07
8010,1.175,1332,20.06
8020,1.142,1338,20.06
8030,1.108,1339,20.06
8040,1.075,1334,20.05
8050,1.108,1329,20.06
8060,1.142,1329,20.06
8070,1.175,1331,20.06
8080,1.142,1339,20.07
8090,1.108,1340,20.07
8100,1.075,1337,20.07
8110,1.042,1328,20.05
8120,1.075,1320,20.05
8130,1.108,1319,20.06
8140,1.142,1323,20.07
8150,1.175,1328,20.06
8160,1.208,1337,20.06
8170,1.175,1345,20.06
8180,1.142,1345,20.06
8190,1.108,1343,20.05
8200,1.075,1337,20.05
8210,1.108,1329,20.07
8220,1.142,1328,20.08
8230,1.175,1332,20.07
8240,1.142,1338,20.06
8250,1.108,1339,20.05
8260,1.075,1334,20.06
8270,1.108,1329,20.06
8280,1.142,1328,20.06
8290,1.175,1332,20.05
8300,1.142,1338,20.07
8310,1.108,1338,20.05
8320,1.075,1334,20.06
8330,1.108,1329,20.07
8340,1.142,1328,20.06
8350,1.175,1332,20.06
8360,1.142,1339,20.07
8370,1.108,1339,20.06
8380,1.075,1336,20.06
8390,1.108,1329,20.06
8400,1.142,1328,20.05
8410,1.175,1333,20.08
8420,1.142,1339,20.05
8430,1.108,1339,20.07
8440,1.075,1333,20.06
8450,1.108,1329,20.05
8460,1.142,1329,20.06
8470,1.108,1332,20.06
8480,1.075,1332,20.05
8490,1.042,1326,20.07
8500,1.075,1321,20.06
8510,1.108,1319,20.06
8520,1.142,1324,20.05
8530,1.175,1329,20.05
8540,1.142,1336,20.07
8550,1.108,1338,20.05
8560,1.075,1334,20.05
8570,1.108,1329,20.06
8580,1.142,1326,20.07
8590,1.175,1331,20.07
8600,1.142,1338,20.07
8610,1.108,1340,20.07
8620,1.075,1335,20.06
8630,1.108,1327,20.06
8640,1.142,1327,20.05
8650,1.175,1331,20.07
8660,1.142,1338,20.06
8670,1.108,1338,20.06
8680,1.075,1334,20.07
8690,1.108,1329,20.06
8700,1.142,1327,20.07
8710,1.175,1332,20.07
8720,1.142,1338,20.06
8730,1.108,1338,20.07
8740,1.075,1334,20.06
8750,1.108,1328,20.07
8760,1.142,1328,20.04
8770,1.175,1332,20.07
8780,1.142,1338,20.06
8790,1.108,1340,20.06
8800,1.075,1335,20.05
8810,1.108,1327,20.08
8820,1.142,1328,20.06
8830,1.175,1333,20.06
8840,1.142,1338,20.07
8850,1.108,1339,20.05
8860,1.075,1335,20.07
8870,1.108,1329,20.06
8880,1.142,1327,20.06
8890,1.175,1332,20.06
8900,1.142,1338,20.07
8910,1.108,1338,20.06
8920,1.075,1335,20.07
8930,1.108,1330,20.08
8940,1.142,1328,20.07
8950,1.175,1331,20.07
8960,1.142,1337,20.07
8970,1.108,1337,20.05
8980,1.075,1335,20.06
8990,1.042,1328,20.05
9000,1.075,1321,20.08
9010,1.108,1318,20.06
9020,1.142,1323,20.07
9030,1.175,1329,20.06
9040,1.142,1337,20.05
9050,1.108,1338,20.04
9060,1.075,1334,20.07
9070,1.108,1329,20.06
9080,1.142,1329,20.07
9090,1.175,1332,20.06
9100,1.142,1340,20.08
9110,1.108,1340,20.07
9120,1.075,1335,20.06
9130,1.108,1329,20.06
9140,1.142,1327,20.07
9150,1.175,1333,20.07
9160,1.142,1338,20.06
9170,1.108,1339,20.06
9180,1.075,1334,20.05
9190,1.108,1329,20.05
9200,1.142,1327,20.06
9210,1.175,1332,20.08
9220,1.142,1339,20.06
9230,1.108,1339,20.07
9240,1.075,1337,20.05
9250,1.042,1329,20.06
9260,1.075,1321,20.05
9270,1.108,1320,20.06
9280,1.142,1322,20.06
9290,1.175,1330,20.06
9300,1.142,1337,20.07
9310,1.108,1339,20.05
9320,1.075,1335,20.06
9330,1.108,1329,20.06
9340,1.142,1327,20.07
9350,1.175,1333,20.07
9360,1.142,1340,20.07
9370,1.108,1339,20.06
9380,1.075,1335,20.07
9390,1.108,1329,20.05
9400,1.142,1327,20.06
9410,1.175,1334,20.05
9420,1.142,1338,20.07
9430,1.108,1340,20.07
9440,1.075,1335,20.07
9450,1.108,1329,20.06
9460,1.142,1329,20.06
9470,1.175,1335,20.06
9480,1.142,1341,20.06
9490,1.108,1342,20.06
9500,1.075,1339,20.06
9510,1.042,1332,20.07
9520,1.075,1323,20.07
9530,1.108,1322,20.07
9540,1.142,1324,20.07
9550,1.175,1332,20.05
9560,1.142,1338,20.07
9570,1.108,1339,20.06
9580,1.075,1335,20.07
9590,1.108,1329,20.06
9600,1.142,1328,20.07
9610,1.175,1334,20.05
9620,1.142,1339,20.05
9630,1.108,1341,20.07
9640,1.075,1336,20.06
9650,1.108,1330,20.06
9660,1.142,1329,20.06
9670,1.175,1333,20.06
9680,1.142,1340,20.07
9690,1.108,1340,20.06
9700,1.075,1337,20.06
9710,1.108,1330,20.07
9720,1.142,1329,20.05
9730,1.175,1334,20.07
9740,1.142,1339,20.05
9750,1.108,1341,20.06
9760,1.075,1337,20.05
9770,1.108,1330,20.07
9780,1.142,1329,20.07
9790,1.175,1334,20.07
9800,1.142,1340,20.06
9810,1.108,1341,20.05
9820,1.075,1337,20.04
