elapsed_s,power_mA,temperature_C
118.5,0.1316,799.4
119,0.1318,799.4
119.5,0.1319,799.1
120,0.1321,799.5
120.5,0.1322,799.5
121,0.1324,799.4
121.5,0.1325,799.5
122,0.1327,799.5
122.5,0.1328,799.5
123,0.133,799.5
123.5,0.1331,799.5
124,0.1333,799.5
124.5,0.1334,799.5
125,0.1335,799.5
125.5,0.1337,799.6
126,0.1338,799.5
126.5,0.134,799.4
127,0.1341,799.7
127.5,0.1343,799.2
128,0.1344,799.5
128.5,0.1346,799.4
129,0.1347,799.6
129.5,0.1349,799.4
130,0.135,799.3
130.5,0.1351,799.4
131,0.1353,799.3
131.5,0.1354,799.6
132,0.1356,799.3
132.5,0.1357,799.5
133,0.1359,799.5
133.5,0.136,799.4
134,0.1362,799.4
134.5,0.1363,799.4
135,0.1365,799.4
135.5,0.1366,799.5
136,0.1368,799.4
136.5,0.1369,799.5
137,0.137,800.1
137.5,0.1372,799.5
138,0.1373,799.5
138.5,0.1375,799.4
139,0.1376,799.6
139.5,0.1378,799.5
140,0.1379,799.3
140.5,0.1381,799.5
141,0.1382,800.9
141.5,0.1384,799.5
142,0.1385,801.3
142.5,0.1386,799.5
143,0.1388,799.4
143.5,0.1389,799.6
144,0.1391,799.5
144.5,0.1392,799.8
145,0.1394,799.2
145.5,0.1395,799.4
146,0.1397,799.5
146.5,0.1398,799.4
147,0.14,799.4
147.5,0.1401,799.7
148,0.1403,800.3
148.5,0.1404,799.4
149,0.1405,799.7
149.5,0.1407,799.5
150,0.1408,799.6
150.5,0.141,799.6
151,0.1411,799
151.5,0.1413,799.3
152,0.1414,799.4
152.5,0.1416,799.6
153,0.1417,799
153.5,0.1419,799.5
154,0.142,799.5
154.5,0.1421,799.6
155,0.1423,799.4
155.5,0.1424,799.4
156,0.1426,799.5
156.5,0.1427,799.4
157,0.1429,799.4
157.5,0.143,799.4
158,0.1432,800.3
158.5,0.1433,799.3
159,0.1435,799.6
159.5,0.1436,799.4
160,0.1437,799.7
160.5,0.1439,799.5
161,0.144,799.5
161.5,0.1442,799.6
162,0.1443,799.3
162.5,0.1445,799.5
163,0.1446,799.5
163.5,0.1448,799.4
164,0.1449,799.4
164.5,0.1451,799.5
165,0.1452,799.7
165.5,0.1454,799.5
166,0.1455,799.4
166.5,0.1456,799.6
167,0.1458,800.3
167.5,0.1459,799.5
168,0.1461,799.4
168.5,0.1462,799
169,0.1464,799.4
169.5,0.1465,799.5
170,0.1467,799.7
170.5,0.1468,799.3
171,0.147,799.5
171.5,0.1471,799.5
172,0.1472,799.5
172.5,0.1474,799.5
173,0.1475,799.9
173.5,0.1477,799.6
174,0.1478,799.5
174.5,0.148,799.6
175,0.1481,800.1
175.5,0.1483,799.4
176,0.1484,799.4
176.5,0.1486,799
177,0.1487,799.3
177.5,0.1489,799.6
178,0.149,799.5
178.5,0.1491,799.5
179,0.1493,799.8
179.5,0.1494,799.5
180,0.1496,799.4
180.5,0.1497,799.3
181,0.1499,799.5
181.5,0.15,799.4
182,0.1502,799.4
182.5,0.1503,799.5
183,0.1505,800.2
183.5,0.1506,800
184,0.1507,799.5
184.5,0.1509,799.6
185,0.151,799.8
185.5,0.1512,799.5
186,0.1513,799.2
186.5,0.1515,799.4
187,0.1516,799.6
187.5,0.1518,799.5
188,0.1519,799.6
188.5,0.1521,799.7
189,0.1522,799.5
189.5,0.1524,799.7
190,0.1525,799.4
190.5,0.1526,799.4
191,0.1528,799.5
191.5,0.1529,799
192,0.1531,800.1
192.5,0.1532,799.4
193,0.1534,799.6
193.5,0.1535,799.4
194,0.1537,799.6
194.5,0.1538,799.6
195,0.154,799.6
195.5,0.1541,799.7
196,0.1542,799.4
196.5,0.1544,799.4
197,0.1545,799.4
197.5,0.1547,799.5
198,0.1548,799.5
198.5,0.155,799.6
199,0.1551,799.5
199.5,0.1553,800.8
200,0.1554,799.6
200.5,0.1556,799.5
201,0.1557,799.5
201.5,0.1559,799.3
202,0.156,799.6
202.5,0.1561,799.4
203,0.1563,799.8
203.5,0.1564,799.5
204,0.1566,799
204.5,0.1567,799
205,0.1569,799.5
205.5,0.157,800.1
206,0.1572,799.5
206.5,0.1573,799.5
207,0.1575,799.5
207.5,0.1576,799.6
208,0.1578,799.5
208.5,0.1579,799.5
209,0.158,799.4
209.5,0.1582,799
210,0.1583,800
210.5,0.1585,799.4
211,0.1586,799.3
211.5,0.1588,799.6
212,0.1589,799.5
212.5,0.1591,799
213,0.1592,799.5
213.5,0.1594,801
214,0.1595,799.5
214.5,0.1596,799.5
215,0.1598,799.5
215.5,0.1599,799.4
216,0.1601,799.5
216.5,0.1602,799.4
217,0.1604,799.5
217.5,0.1605,799.4
218,0.1607,799.5
218.5,0.1608,799.4
219,0.161,799.4
219.5,0.1611,799.5
220,0.1613,801.7
220.5,0.1614,799
221,0.1615,799.4
221.5,0.1617,800.1
222,0.1618,799.5
222.5,0.162,799.6
223,0.1621,799.5
223.5,0.1623,799.4
224,0.1624,799.7
224.5,0.1626,799.4
225,0.1627,799.4
225.5,0.1629,799.4
226,0.163,799.4
226.5,0.1631,799.4
227,0.1633,799.5
227.5,0.1634,799.4
228,0.1636,799.4
228.5,0.1637,799.4
229,0.1639,799.6
229.5,0.164,799
230,0.1642,799.6
230.5,0.1643,799.5
231,0.1645,799.4
231.5,0.1646,799.4
232,0.1648,799
232.5,0.1649,799.6
233,0.165,799
233.5,0.1652,799.7
234,0.1653,799.3
234.5,0.1655,799.5
235,0.1656,800.2
235.5,0.1658,799
236,0.1659,799.6
236.5,0.1661,799.6
237,0.1662,799.7
237.5,0.1664,803.9
238,0.1665,799.5
238.5,0.1666,799
239,0.1668,799
239.5,0.1669,799.4
240,0.1671,799.6
240.5,0.1672,799.5
241,0.1674,802.9
241.5,0.1675,799.5
242,0.1677,799.5
242.5,0.1678,799.4
243,0.168,799.4
243.5,0.1681,799.4
244,0.1683,799.3
244.5,0.1684,799.4
245,0.1685,799.5
245.5,0.1687,799.4
246,0.1688,799.6
246.5,0.169,799.4
247,0.1691,799.5
247.5,0.1693,799.6
248,0.1694,799.7
248.5,0.1696,799.6
249,0.1697,799.5
249.5,0.1699,799.4
250,0.17,799.5
250.5,0.1701,799.5
251,0.1703,799.1
251.5,0.1704,799.5
252,0.1706,799.4
252.5,0.1707,799.4
253,0.1709,799.5
253.5,0.171,799.6
254,0.1712,799.5
254.5,0.1713,799.5
255,0.1715,799.4
255.5,0.1716,800.8
256,0.1718,799.6
256.5,0.1719,799.4
257,0.172,799.4
257.5,0.1722,799.5
258,0.1723,799
258.5,0.1725,799
259,0.1726,799.6
259.5,0.1728,799.6
260,0.1729,799.5
260.5,0.1731,799.6
261,0.1732,800.3
261.5,0.1734,802.8
262,0.1735,801.4
262.5,0.1736,808.4
263,0.1738,812.2
263.5,0.1739,815.4
264,0.1741,819
264.5,0.1742,819.2
265,0.1744,825.3
265.5,0.1745,828.6
266,0.1747,829.6
266.5,0.1748,834.8
267,0.175,837.9
267.5,0.1751,842.3
268,0.1752,843.5
268.5,0.1754,847.8
269,0.1755,849.7
269.5,0.1757,852
270,0.1757,854.4
270.5,0.174,856.8
271,0.1724,859.5
271.5,0.1707,861.1
272,0.169,864.7
272.5,0.1674,865.7
273,0.1657,867.1
273.5,0.164,867.9
274,0.1624,868.2
274.5,0.1607,867.9
275,0.159,867.1
275.5,0.1574,865.8
276,0.1557,864.5
276.5,0.154,867.4
277,0.1524,861.1
277.5,0.1507,859.7
278,0.149,857.8
278.5,0.1474,856
279,0.1457,854.3
279.5,0.144,852.3
280,0.1424,851.1
280.5,0.1407,848.2
281,0.139,847
281.5,0.1374,845.2
282,0.1357,843.2
282.5,0.134,841.3
283,0.1324,839
283.5,0.1307,836.6
284,0.129,833.7
284.5,0.1274,829.1
285,0.1257,827.4
285.5,0.124,824
286,0.1224,820.4
286.5,0.1207,816.6
287,0.119,812.8
287.5,0.1174,809.7
288,0.1157,806.2
288.5,0.114,802.5
289,0.1124,799.4
289.5,0.15,799.5
290,0.1499,799.6
290.5,0.1498,799.5
291,0.1497,799.5
291.5,0.1497,799.5
292,0.1496,799.5
292.5,0.1495,800.7
293,0.1494,799.5
293.5,0.1493,799.7
294,0.1492,799.4
294.5,0.1492,799
295,0.1491,799.5
295.5,0.149,799.8
296,0.1489,800.3
296.5,0.1488,799.4
297,0.1487,799.4
297.5,0.1487,799.5
298,0.1486,799.4
298.5,0.1485,799.5
299,0.1484,799
299.5,0.1483,799.6
300,0.1482,799.4
300.5,0.1482,799.5
301,0.1481,799.4
301.5,0.148,799.9
302,0.1479,799.5
302.5,0.1478,799
303,0.1477,799.6
303.5,0.1477,799.7
304,0.1476,799.4
304.5,0.1475,799.4
305,0.1474,799.4
305.5,0.1473,799.6
306,0.1472,799.2
306.5,0.1472,799.4
307,0.1471,799.4
307.5,0.147,799.4
308,0.1469,799.4
308.5,0.1468,799
309,0.1467,804.3
309.5,0.1467,799.6
310,0.1466,799.5
310.5,0.1465,799.5
311,0.1464,799.5
311.5,0.1463,799.5
312,0.1462,799.7
312.5,0.1462,799.4
313,0.1461,799.3
313.5,0.146,799.5
314,0.1459,799.2
314.5,0.1458,799.6
315,0.1457,799.5
315.5,0.1457,799
316,0.1456,799.6
316.5,0.1455,799.5
317,0.1454,799.3
317.5,0.1453,799.5
318,0.1452,799.4
318.5,0.1452,799.5
319,0.1451,799.5
319.5,0.145,799.4
320,0.1449,799.5
320.5,0.1448,799.5
321,0.1447,799.5
321.5,0.1447,799.5
322,0.1446,799.6
322.5,0.1445,799.6
323,0.1444,799.5
323.5,0.1443,799.9
324,0.1442,799.4
324.5,0.1442,799.5
325,0.1441,799.6
325.5,0.144,799.5
326,0.1439,799.4
326.5,0.1438,799.7
327,0.1437,799
327.5,0.1437,799.5
328,0.1436,799.5
328.5,0.1435,799.4
329,0.1434,799.4
329.5,0.1433,799.4
330,0.1432,799
330.5,0.1432,799
331,0.1431,799.3
331.5,0.143,799
332,0.1429,799.6
332.5,0.1428,801
333,0.1427,799.3
333.5,0.1427,799.6
334,0.1426,799
334.5,0.1425,799.5
335,0.1424,799.5
335.5,0.1423,799.4
336,0.1422,799.5
336.5,0.1422,799.4
337,0.1421,799.4
337.5,0.142,799.4
338,0.1419,799.4
338.5,0.1418,799.3
339,0.1417,799.7
339.5,0.1417,799.4
340,0.1416,799.4
340.5,0.1415,799.5
341,0.1414,799.4
341.5,0.1413,799.5
342,0.1412,799.5
342.5,0.1412,799.7
343,0.1411,799.7
343.5,0.141,799.5
344,0.1409,799.5
344.5,0.1408,799.6
345,0.1407,799.5
345.5,0.1407,799.5
346,0.1406,799.6
346.5,0.1405,799.4
347,0.1404,799.4
347.5,0.1403,799.4
348,0.1403,799.5
348.5,0.1402,799.6
349,0.1401,799.5
349.5,0.14,799.5
350,0.1399,799.3
350.5,0.1398,799.6
351,0.1398,799.4
351.5,0.1397,802.4
352,0.1396,799.5
352.5,0.1395,799.5
353,0.1394,799.6
353.5,0.1393,799.4
354,0.1393,799.6
354.5,0.1392,799
355,0.1391,799.5
355.5,0.139,799.1
356,0.1389,799.5
356.5,0.1388,799.5
357,0.1388,799.2
357.5,0.1387,799.5
358,0.1386,799.5
358.5,0.1385,799.8
359,0.1384,799.5
359.5,0.1383,799.5
360,0.1383,799.2
360.5,0.1382,799.6
361,0.1381,799.5
361.5,0.138,799.6
362,0.1379,799.5
362.5,0.1378,799.4
363,0.1378,799.3
363.5,0.1377,799.4
364,0.1376,799.5
364.5,0.1375,799.4
365,0.1374,799.5
365.5,0.1373,799.5
366,0.1373,799.6
366.5,0.1372,799.4
367,0.1371,799.4
367.5,0.137,799.4
368,0.1369,799.5
368.5,0.1368,799.5
369,0.1368,799.6
369.5,0.1367,799.5
370,0.1366,799.5
370.5,0.1365,800
371,0.1364,799.5
371.5,0.1363,799.6
372,0.1363,799.5
372.5,0.1362,799.5
373,0.1361,799
373.5,0.136,799.4
374,0.1359,799.5
374.5,0.1358,799.5
375,0.1358,799.5
375.5,0.1357,799
376,0.1356,799.7
376.5,0.1355,799.5
377,0.1354,799.5
377.5,0.1353,799.9
378,0.1353,799.4
378.5,0.1352,799.2
379,0.1351,799.5
379.5,0.135,799.5
380,0.1349,799.4
380.5,0.1348,799.4
381,0.1348,799.4
381.5,0.1347,799
382,0.1346,799.4
382.5,0.1345,799.1
383,0.1344,799.4
383.5,0.1343,799.4
384,0.1343,799.4
384.5,0.1342,799.5
385,0.1341,799.9
385.5,0.134,799.5
386,0.1339,799.5
386.5,0.1338,799.5
387,0.1338,799.4
387.5,0.1337,799.5
388,0.1336,799.6
388.5,0.1335,799.5
389,0.1334,799.3
389.5,0.1333,799.6
390,0.1333,799.4
390.5,0.1332,799.6
391,0.1331,799.5
391.5,0.133,799.5
392,0.1329,799.5
392.5,0.1328,799.5
393,0.1328,799.5
393.5,0.1327,799.6
394,0.1326,799.4
394.5,0.1325,799.4
395,0.1324,799.5
395.5,0.1323,799.6
396,0.1323,799.5
396.5,0.1322,799.5
397,0.1321,799.4
397.5,0.132,799.5
398,0.1319,799.6
398.5,0.1318,799.6
399,0.1318,799.6
399.5,0.1317,799.5
400,0.1316,799.4
400.5,0.1315,799.5
401,0.1314,799.4
401.5,0.1313,799.6
402,0.1313,799.5
402.5,0.1312,799.4
403,0.1311,799.5
403.5,0.131,799.5
404,0.1309,799.4
404.5,0.1308,799.4
405,0.1308,799.4
405.5,0.1307,799.7
406,0.1306,799.3
406.5,0.1305,799.6
407,0.1304,799.3
407.5,0.1303,799.6
408,0.1303,799.5
408.5,0.1302,799.7
409,0.1301,799.5
409.5,0.13,799.4
410,0.1299,799.4
410.5,0.1298,804.2
411,0.1298,799.5
411.5,0.1297,799.4
412,0.1296,799.4
412.5,0.1295,799.6
413,0.1294,799.5
413.5,0.1293,799.5
414,0.1293,799.5
414.5,0.1292,799
415,0.1291,799.6
415.5,0.129,799.6
416,0.1289,799.4
416.5,0.1288,799.4
417,0.1288,799.5
417.5,0.1287,799
418,0.1286,799.3
418.5,0.1285,799.5
419,0.1284,799.4
419.5,0.1283,799.5
420,0.1283,799
420.5,0.1282,799.4
421,0.1281,799.5
421.5,0.128,799.4
422,0.1279,799.4
422.5,0.1278,799.5
423,0.1278,799.5
423.5,0.1277,799.4
424,0.1276,799.5
424.5,0.1275,799.5
425,0.1274,799.5
425.5,0.1273,799.6
426,0.1273,799.5
426.5,0.1272,799.6
427,0.1271,799.5
427.5,0.127,799.4
428,0.1269,799.7
428.5,0.1268,799.4
429,0.1268,799.5
429.5,0.1267,799.5
430,0.1266,799.4
430.5,0.1265,799.5
431,0.1264,799.6
431.5,0.1263,799.6
432,0.1263,799.5
432.5,0.1262,799.5
433,0.1261,799.5
433.5,0.126,799.3
434,0.1259,799.6
434.5,0.1258,799.5
435,0.1258,799.4
435.5,0.1257,799.5
436,0.1256,803
436.5,0.1255,799.4
437,0.1254,799.5
437.5,0.1253,799.6
438,0.1253,799.5
438.5,0.1252,799.4
439,0.1251,799.5
439.5,0.125,799.4
440,0.1249,799.5
440.5,0.1248,799.5
441,0.1247,799.5
441.5,0.1247,799.4
442,0.1246,799.5
442.5,0.1245,799.5
443,0.1244,799.3
443.5,0.1243,799.4
444,0.1242,799.5
444.5,0.1242,799.6
445,0.1241,799.6
445.5,0.124,799.4
446,0.1239,799.4
446.5,0.1238,799.4
447,0.1237,799.2
447.5,0.1237,800
448,0.1236,799.4
448.5,0.1235,799.5
449,0.1234,799.5
449.5,0.1233,799.5
450,0.1232,799.5
450.5,0.1232,799.6
451,0.1231,799.5
451.5,0.123,799.4
452,0.1229,799.4
452.5,0.1228,799.6
453,0.1227,799.6
453.5,0.1227,799.5
454,0.1226,799.5
454.5,0.1225,799.5
455,0.1224,799.3
455.5,0.1223,799.6
456,0.1222,799.5
456.5,0.1222,799.3
457,0.1221,799.6
457.5,0.122,799.6
458,0.1219,799.4
458.5,0.1218,799.5
459,0.1217,799.5
459.5,0.1217,799.5
460,0.1216,799.3
460.5,0.1215,799.4
461,0.1214,799.6
461.5,0.1213,799.5
462,0.1212,799.5
462.5,0.1212,799.4
463,0.1211,799.6
463.5,0.121,799.4
464,0.1209,799.4
464.5,0.1208,799.5
465,0.1207,799.4
465.5,0.1207,799.4
466,0.1206,799.4
466.5,0.1205,799.8
467,0.1204,799.5
467.5,0.1203,799.4
468,0.1202,799.4
468.5,0.1202,799.5
469,0.1201,799.4
469.5,0.12,799.5
470,0.1199,799.5
470.5,0.1198,800.5
471,0.1197,799.4
471.5,0.1197,799.5
472,0.1196,799.4
472.5,0.1195,799.6
473,0.1194,799
473.5,0.1193,799.3
474,0.1192,799.4
474.5,0.1192,799.5
475,0.1191,799.5
475.5,0.119,799.5
476,0.1189,799.4
476.5,0.1188,799.5
477,0.1187,799.4
477.5,0.1187,799.4
478,0.1186,799.4
478.5,0.1185,799.7
479,0.1184,799.4
479.5,0.1183,799.5
480,0.1182,799.4
480.5,0.1182,799.5
481,0.1181,799.5
481.5,0.118,799.4
482,0.1179,799.5
482.5,0.1178,799.5
483,0.1177,799.6
483.5,0.1177,799.5
484,0.1176,799.4
484.5,0.1175,799.5
485,0.1174,799.6
485.5,0.1173,799.5
486,0.1172,799.6
486.5,0.1172,799.4
487,0.1171,799.5
487.5,0.117,799.5
488,0.1169,799.4
488.5,0.1168,799.4
489,0.1168,799.5
489.5,0.1167,799.3
490,0.1166,799.5
490.5,0.1165,799.4
491,0.1164,799.4
491.5,0.1163,799.6
492,0.1163,799.6
492.5,0.1162,799.5
493,0.1161,799.5
493.5,0.116,799.9
494,0.1159,799.4
494.5,0.1158,799.4
495,0.1158,799.6
495.5,0.1157,799.5
496,0.1156,799.5
496.5,0.1155,799.4
497,0.1154,799.3
497.5,0.1153,799.1
498,0.1153,800.3
498.5,0.1152,800
499,0.1151,800.6
499.5,0.115,799.6
500,0.1149,799.5
500.5,0.1148,799.5
501,0.1148,799.5
501.5,0.1147,799.5
502,0.1146,799.5
502.5,0.1145,799.4
503,0.1144,799.6
503.5,0.1143,799.3
504,0.1143,799
504.5,0.1142,799.5
505,0.1141,799.4
505.5,0.114,799
506,0.1139,799.4
506.5,0.1138,799.4
507,0.1138,799.4
507.5,0.1137,802.2
508,0.1136,799.4
508.5,0.1135,799.5
509,0.1134,799.5
509.5,0.1133,799.4
510,0.1133,799.3
510.5,0.1132,799.5
511,0.1131,799.5
511.5,0.113,799.6
512,0.1129,799.4
512.5,0.1128,799.4
513,0.1128,799.4
513.5,0.1127,799.5
514,0.1126,799.6
514.5,0.1125,799.5
515,0.1124,799
515.5,0.1123,799.6
516,0.1123,799.4
516.5,0.1122,799.3
517,0.1121,799.6
517.5,0.112,799.2
518,0.1119,799.8
518.5,0.1118,799.4
519,0.1118,799.5
519.5,0.1117,799.4
520,0.1116,799.6
520.5,0.1115,799.5
521,0.1114,799.6
521.5,0.1113,799.6
522,0.1113,799.5
522.5,0.1112,799.6
523,0.1111,799.5
523.5,0.111,799.5
524,0.1109,799.5
524.5,0.1108,799.5
525,0.1108,799.5
525.5,0.1107,799.4
526,0.1106,799.5
526.5,0.1105,799.4
527,0.1104,799.4
527.5,0.1103,800.4
528,0.1103,799.5
528.5,0.1102,799.5
529,0.1101,799.3
529.5,0.11,799.3
530,0.1099,799.4
530.5,0.1098,802.6
531,0.1098,799.5
531.5,0.1097,799.4
532,0.1096,799.4
532.5,0.1095,799.5
533,0.1094,799.5
533.5,0.1093,799.4
534,0.1092,800.7
534.5,0.1092,799.5
535,0.1091,799.6
535.5,0.109,799.6
536,0.1089,799.5
536.5,0.1088,799.5
537,0.1087,799.5
537.5,0.1087,799.4
538,0.1086,799.4
538.5,0.1085,799.5
539,0.1084,801.5
539.5,0.1083,799.5
540,0.1082,799.5
540.5,0.1082,799.5
541,0.1081,799.5
541.5,0.108,799.5
542,0.1079,799.4
542.5,0.1078,799.5
543,0.1077,799.5
543.5,0.1077,799.6
544,0.1076,799.4
544.5,0.1075,799.4
545,0.1074,799.6
545.5,0.1073,799.6
546,0.1072,799.5
546.5,0.1072,799.5
547,0.1071,799.5
547.5,0.107,799.9
548,0.1069,799.3
548.5,0.1068,799.5
549,0.1067,799.4
549.5,0.1067,799.5
550,0.1066,799.5
550.5,0.1065,799.4
551,0.1064,799
551.5,0.1063,800.2
552,0.1062,799.5
552.5,0.1062,799.2
553,0.1061,799
553.5,0.106,799.6
554,0.1059,799.4
554.5,0.1058,799
555,0.1057,799.5
555.5,0.1057,799.5
556,0.1056,799.5
556.5,0.1055,799.4
557,0.1054,799.4
557.5,0.1053,799.6
558,0.1052,799
558.5,0.1052,799.5
559,0.1051,799.4
559.5,0.105,799.4
560,0.1049,799.5
560.5,0.1048,799.6
561,0.1047,799.6
561.5,0.1047,799.6
562,0.1046,799.5
562.5,0.1045,799.5
563,0.1044,799.6
563.5,0.1043,799.5
564,0.1042,799.4
564.5,0.1042,799.4
565,0.1041,799.5
565.5,0.104,799.9
566,0.1039,799.5
566.5,0.1038,799.4
567,0.1037,799.4
567.5,0.1037,799.2
568,0.1036,799
568.5,0.1035,799.4
569,0.1034,799.6
569.5,0.1033,799.6
570,0.1032,799.5
570.5,0.1032,799.5
571,0.1031,799.4
571.5,0.103,800.4
572,0.1029,799.4
572.5,0.1028,799.6
573,0.1027,799.4
573.5,0.1027,799.4
574,0.1026,799.4
574.5,0.1025,799.5
575,0.1024,799.5
575.5,0.1023,799.4
576,0.1022,799
576.5,0.1022,799.5
577,0.1021,799
577.5,0.102,799.4
578,0.1019,799.4
578.5,0.1018,799.4
579,0.1017,799.6
579.5,0.1017,799.6
580,0.1016,799.4
580.5,0.1015,799.4
581,0.1014,799.5
581.5,0.1013,799
582,0.1013,799.4
582.5,0.1012,799.4
583,0.1011,799.5
583.5,0.101,799.6
584,0.1009,799.3
584.5,0.1008,799.6
585,0.1008,799.4
585.5,0.1007,799.4
586,0.1006,799.6
586.5,0.1005,799.5
587,0.1004,799.7
587.5,0.1003,799.5
588,0.1003,799.5
588.5,0.1002,799.4
589,0.1001,799.5
589.5,0.1,799.5
590,0.0505,799.3
590.5,0.001,799.5
591,0.001,799.6
591.5,0.001,799.5
592,0.001,799.5
592.5,0.001,799.5
593,0.001,799.4
593.5,0.001,799.6
