elapsed_s,power_mA,temperature_C,flow_sccm
471,0.5306,858.3,0.07485
472,0.5339,857.7,0.03298
473,0.5372,857.2,16.72
474,0.5406,857.7,21.38
475,0.5439,856,21.38
476,0.5472,855.7,21.38
477,0.5506,855.2,21.38
478,0.5539,855.1,21.38
479,0.5572,854.6,21.38
480,0.5606,854.6,7.151
481,0.5639,854.3,0.04345
482,0.5672,853.6,0.03298
483,0.5706,853.1,0.05391
484,0.5739,856.2,0.02251
485,0.5706,854.4,21.38
486,0.5739,855,21.38
487,0.5772,854.5,21.38
488,0.5806,856.4,21.38
489,0.5772,856.1,21.38
490,0.5739,857.3,3.132
491,0.5706,856.9,0.2005
492,0.5672,856.8,2.2
493,0.5639,857.9,12.79
494,0.5606,858.2,21.38
495,0.5572,858.3,21.38
496,0.5539,857.6,21.38
497,0.5572,858.2,21.38
498,0.5539,858.3,21.38
499,0.5506,858,21.38
500,0.5539,858,14.37
501,0.5572,857.9,19.33
502,0.5606,857.9,0.8286
503,0.5639,857.5,0.04345
504,0.5672,857.8,0.04345
505,0.5706,857.7,0.03298
506,0.5739,858,0.02251
507,0.5772,858.5,7.099
508,0.5739,858.9,21.38
509,0.5706,858.3,21.38
510,0.5739,859.4,21.38
511,0.5706,859.8,21.38
512,0.5672,859.4,21.38
513,0.5639,861.8,16.1
514,0.5606,860.5,0.7448
515,0.5572,860.7,0.2737
516,0.5539,860.7,0.1063
517,0.5506,853.1,0.03298
518,0.5539,860.3,0.03298
519,0.5506,860.1,21.38
520,0.5472,860.1,21.38
521,0.5439,862.4,21.38
522,0.5406,860.1,21.38
523,0.5439,860.1,12.76
524,0.5472,838.6,0.04345
525,0.5506,860,0.03298
526,0.5472,859.8,6.136
527,0.5439,859.1,21.38
528,0.5406,859,21.38
529,0.5372,859.7,21.38
530,0.5339,859.8,1.09
531,0.5306,859.4,0.04345
532,0.5272,859.4,0.03298
533,0.5239,858.6,21.38
534,0.5272,858,21.38
535,0.5306,857.8,21.38
536,0.5339,857.2,21.38
537,0.5372,856.6,1.258
538,0.5406,856.4,0.04345
539,0.5439,856.3,0.03298
540,0.5472,854.7,19.28
541,0.5506,857.5,21.38
542,0.5539,855.5,21.38
543,0.5572,857.4,21.38
544,0.5606,855.5,21.38
545,0.5639,857.2,21.38
546,0.5672,854.7,21.38
547,0.5706,855.7,12.32
548,0.5739,855.9,5.906
549,0.5772,856.2,21.38
550,0.5806,856.5,21.38
551,0.5839,857.1,21.38
552,0.5806,858.5,21.38
553,0.5772,829.2,1.75
554,0.5806,858.5,0.03298
555,0.5772,860,0.03298
556,0.5739,842,0.03298
557,0.5772,861.4,21.38
558,0.5739,863.6,21.38
559,0.5706,862.8,21.38
560,0.5672,864.6,21.38
561,0.5639,863.8,11.09
562,0.5606,864.4,0.05391
563,0.5572,818.3,0.03298
564,0.5606,865.3,0.03298
565,0.5572,867.7,21.38
566,0.5539,841.2,21.38
567,0.5572,865.4,21.38
568,0.5539,866.1,21.38
569,0.5506,865.3,3.896
570,0.5472,865.5,0.05391
571,0.5439,863.8,0.03298
572,0.5406,864.5,5.058
573,0.5372,866.2,21.38
574,0.5339,865,21.38
575,0.5306,865.7,21.38
576,0.5272,864.5,21.38
577,0.5239,864,21.38
578,0.5206,863.4,0.347
579,0.5239,862.9,2.87
580,0.5272,861.3,0.9542
581,0.5306,846.8,21.38
582,0.5339,860.3,21.38
583,0.5306,860.3,21.38
