elapsed_s,power_mA,temperature_C,flow_sccm
131,0.1403,799.4,20.04
132,0.1407,799.4,20.01
133,0.141,799.6,20.05
134,0.1413,799.5,20.04
135,0.1417,799.5,20
136,0.142,799.4,20.04
137,0.1423,799.4,20.02
138,0.1427,799.4,20.06
139,0.143,799.5,20.04
140,0.1433,799.6,20.02
141,0.1437,799.5,20.05
142,0.144,799.3,20.02
143,0.1443,799.4,20.04
144,0.1447,799.5,20.04
145,0.145,799.6,20.02
146,0.1453,799.4,20.06
147,0.1457,799.5,20.04
148,0.146,799.5,20.03
149,0.1463,799.4,20.05
150,0.1467,799.7,20.03
151,0.147,799.4,20.03
152,0.1473,799.9,20.04
153,0.1477,799.5,20.02
154,0.148,799.6,20.04
155,0.1483,799.5,20.05
156,0.1487,799.5,20.01
157,0.149,799.6,20.06
158,0.1493,799.4,20.04
159,0.1497,799.3,20.02
160,0.15,799.4,20.05
161,0.1503,799.6,20.04
162,0.1507,799.5,20.02
163,0.151,799.4,20.05
164,0.1513,799.2,20.03
165,0.1517,799.5,20.03
166,0.152,799.5,20.04
167,0.1523,799.5,20.03
168,0.1527,799.6,20.02
169,0.153,799.4,20.07
170,0.1533,799.4,20.04
171,0.1537,799.6,20.01
172,0.154,800.2,20.07
173,0.1543,799.4,20.04
174,0.1547,799.6,20.01
175,0.155,799.5,20.07
176,0.1553,799.5,20.04
177,0.1557,799.5,20.01
178,0.156,799.5,20.07
179,0.1563,799.5,20.04
180,0.1567,799.4,20.02
181,0.157,799.4,20.05
182,0.1573,799.7,20.04
183,0.1577,799.4,20.03
184,0.158,799.6,20.04
185,0.1583,799.5,20.04
186,0.1587,799.5,20.04
187,0.159,799.4,20.04
188,0.1593,799.6,20.05
189,0.1597,799.4,20.04
190,0.16,799.5,20.03
191,0.1603,799.6,20.06
192,0.1607,799.2,20.05
193,0.161,799.7,20.04
194,0.1613,799.5,20.04
195,0.1617,799.2,20.04
196,0.162,799.4,20.04
197,0.1623,799.2,20.04
198,0.1627,799.5,20.05
199,0.163,799.5,20.04
200,0.1633,799.5,20.02
201,0.1637,799.4,20.04
202,0.164,799.5,20.05
203,0.1643,799.7,20.03
204,0.1647,799.7,20.04
205,0.165,799.4,20.04
206,0.1653,799.5,20.04
207,0.1657,799.8,20.03
208,0.166,799.4,20.05
209,0.1663,799.4,20.04
210,0.1667,799.7,20.03
211,0.167,799.5,20.02
212,0.1673,799.5,20.06
213,0.1677,799.5,20.04
214,0.168,799.6,20.04
215,0.1683,799.6,20.03
216,0.1687,799.5,20.05
217,0.169,799.6,20.04
218,0.1693,799.5,20.04
219,0.1697,799.5,20.04
220,0.17,799.2,20.06
221,0.1703,799.4,20.05
222,0.1707,799.5,20.03
223,0.171,799.5,20.05
224,0.1713,799.4,20.06
225,0.1717,799.5,20.04
226,0.172,799.4,20.02
227,0.1723,799.5,20.05
228,0.1727,799.4,20.04
229,0.173,799.6,20.04
230,0.1733,799.4,20.02
231,0.1737,799.9,20.04
232,0.174,799.7,20.06
233,0.1743,799.4,20.04
234,0.1747,799.7,20.02
235,0.175,799,20.06
236,0.1753,799.4,20.05
237,0.1757,799.5,20.04
238,0.176,799.3,20.03
239,0.1763,799.5,20.06
240,0.1767,799.4,20.06
241,0.177,799.5,20.04
242,0.1773,799.5,20.02
243,0.1777,799.5,20.04
244,0.178,799.7,20.04
245,0.1783,799.4,20.04
246,0.1787,799.6,20.04
247,0.179,799.4,20.04
248,0.1793,799.6,20.04
249,0.1797,799.5,20.04
250,0.18,799.7,20.02
251,0.1803,799.4,20.06
252,0.1807,799,20.04
253,0.181,799.4,20.05
254,0.1813,799.8,20.03
255,0.1817,799,20.04
256,0.182,799.4,20.06
257,0.1823,799.5,20.05
258,0.1827,800,20.04
259,0.183,799.5,20.04
260,0.1833,799.4,20.04
261,0.1837,799.4,20.05
262,0.184,799.5,20.03
263,0.1843,799.3,20.02
264,0.1847,799.5,20.05
265,0.185,799.4,20.04
266,0.1853,799.4,20.04
267,0.1857,800,20.02
268,0.186,799.4,20.06
269,0.1863,799.7,20.04
270,0.1867,799.3,20.05
271,0.187,799.4,20.03
272,0.1873,799.7,20.04
273,0.1877,799.3,20.05
274,0.188,799.7,20.06
275,0.1883,799.4,20.04
276,0.1887,799.4,20.03
277,0.189,799.7,20.04
278,0.1893,799.4,20.06
279,0.1897,799.7,20.04
280,0.19,799.6,20.04
281,0.1903,799.5,20.05
282,0.1907,799,20.06
283,0.191,799.4,20.05
284,0.1913,799.5,20.05
285,0.1917,799.5,20.02
286,0.192,799.7,20.05
287,0.1923,799.6,20.04
288,0.1927,799.4,20.04
289,0.193,799.5,20.02
290,0.1933,799.5,20.06
291,0.1937,799.5,20.04
292,0.194,799.5,20.04
293,0.1943,799.4,20.04
294,0.1947,799.6,20.02
295,0.195,799.5,20.05
296,0.1953,799.3,20.05
297,0.1957,799.4,20.05
298,0.196,799.7,20.03
299,0.1963,799.4,20.02
300,0.1967,799.2,20.05
301,0.197,799.6,20.05
302,0.1973,799.6,20.05
303,0.1977,799.7,20.04
304,0.198,799.5,20.06
305,0.1983,799.4,20.06
306,0.1987,800.3,20.05
307,0.199,799.5,20.04
308,0.1993,799.5,20.02
309,0.1997,799.4,20.06
310,0.2,799.9,20.05
311,0.2003,799.3,20.05
312,0.2007,799.5,20.04
313,0.201,800,20.03
314,0.2013,799.5,20.06
315,0.2017,799.4,20.04
316,0.202,799.5,20.04
317,0.2023,799.5,20.05
318,0.2027,799.4,20.02
319,0.203,799.6,20.07
320,0.2033,799.5,20.06
321,0.2037,799.8,20.05
322,0.204,799.4,20.03
323,0.2043,799,20.02
324,0.2047,799.4,20.04
325,0.205,799.6,20.04
326,0.2053,799.7,20.05
327,0.2057,799.4,20.04
328,0.206,799.8,20.01
329,0.2063,799.5,20.06
330,0.2067,799.2,20.05
331,0.207,799.4,20.04
332,0.2073,799.5,20.04
333,0.2077,799.7,20.04
334,0.208,799.5,20.06
335,0.2083,799.5,20.04
336,0.2087,799.6,20.05
337,0.209,799.6,20.05
338,0.2093,799.5,20.02
339,0.2097,799.6,20.06
340,0.21,799.6,20.05
341,0.2103,799.5,20.04
342,0.2107,799.4,20.05
343,0.211,799.5,20.03
344,0.2113,799.4,20.04
345,0.2117,799.4,20.05
346,0.212,799.7,20.04
347,0.2123,799.5,20.05
348,0.2127,799.5,20.03
349,0.213,799.5,20.06
350,0.2133,799.4,20.06
351,0.2137,799.4,20.04
352,0.214,799.5,20.05
353,0.2143,799.5,20.04
354,0.2147,799.2,20.02
355,0.215,799.4,20.06
356,0.2153,799.7,20.04
357,0.2157,799.5,20.04
358,0.216,799.6,20.04
359,0.2163,799.5,20.03
360,0.2167,799.4,20.05
361,0.217,799.3,20.04
362,0.2173,799.4,20.05
363,0.2177,799.7,20.04
364,0.218,799.3,20.02
365,0.2183,799.5,20.07
366,0.2187,799,20.05
367,0.219,799.7,20.05
368,0.2193,799.5,20.04
369,0.2197,799.6,20.03
370,0.22,799.5,20.06
371,0.2203,799.4,20.03
372,0.2207,799.5,20.04
373,0.221,799.5,20.04
374,0.2213,799.5,20.04
375,0.2217,799.6,20.02
376,0.222,799.5,20.05
377,0.2223,799.6,20.04
378,0.2227,799.5,20.04
379,0.223,799,20.04
380,0.2233,799.5,20.04
381,0.2237,799.5,20.04
382,0.224,799.5,20.04
383,0.2243,799.3,20.04
384,0.2247,799.6,20.03
385,0.225,799.5,20.04
386,0.2253,799.4,20.03
387,0.2257,799.6,20.05
388,0.226,799.5,20.05
389,0.2263,799.4,20.04
390,0.2267,799.5,20.04
391,0.227,799.5,20.04
392,0.2273,799.5,20.04
393,0.2277,799.4,20.04
394,0.228,799.4,20.04
395,0.2283,799.6,20.07
396,0.2287,799.6,20.04
397,0.229,799.4,20.04
398,0.2293,799.5,20.04
399,0.2297,799.5,20.04
400,0.23,799.5,20.04
401,0.2303,799.4,20.06
402,0.2307,799,20.04
403,0.231,799.6,20.03
404,0.2313,799.6,20.06
405,0.2317,799,20.04
406,0.232,799.6,20.05
407,0.2323,799.5,20.05
408,0.2327,799.4,20.03
409,0.233,799.4,20.03
410,0.2333,799.5,20.06
411,0.2337,799.4,20.06
412,0.234,799.4,20.06
413,0.2343,799.5,20.04
414,0.2347,799.5,20.03
415,0.235,799.4,20.05
416,0.2353,799.5,20.05
417,0.2357,799.5,20.05
418,0.236,799.4,20.03
419,0.2363,799.6,20.06
420,0.2367,799.5,20.04
421,0.237,799.4,20.02
422,0.2373,799.5,20.04
423,0.2377,799.2,20.05
424,0.238,799.5,20.05
425,0.2383,799.7,20.04
426,0.2387,799.5,20.04
427,0.239,799.4,20.03
428,0.2393,799.4,20.06
429,0.2397,799.7,20.06
430,0.24,799.4,20.05
431,0.2403,799.5,20.06
432,0.2407,799.4,20.03
433,0.241,799.4,20.03
434,0.2413,799.8,20.07
435,0.2417,799.4,20.05
436,0.242,799.3,20.04
437,0.2423,799.4,20.04
438,0.2427,799.4,20.04
439,0.243,799.5,20.03
440,0.2433,799.4,20.05
441,0.2437,799,20.06
442,0.244,799.5,20.04
443,0.2443,799.4,20.05
444,0.2447,799.6,20.04
445,0.245,799.4,20.02
446,0.2453,799.4,20.06
447,0.2457,799.6,20.05
448,0.246,799.5,20.06
449,0.2463,799.5,20.04
450,0.2467,799.5,20.06
451,0.247,799.6,20.03
452,0.2473,799.4,20.04
453,0.2477,799.5,20.04
454,0.248,800.6,20.06
455,0.2483,799.4,20.06
456,0.2487,799.1,20.04
457,0.249,799.5,20.04
458,0.2493,799.7,20.04
459,0.2497,799.6,20.04
460,0.25,799.4,20.06
461,0.2503,799.9,20.06
462,0.2507,799.4,20.04
463,0.251,799.4,20.02
464,0.2513,799.5,20.04
465,0.2517,799.7,20.07
466,0.252,799.4,20.04
467,0.2523,799.5,20.07
468,0.2527,799,20.06
469,0.253,799.6,20.05
470,0.2533,799.4,20.04
471,0.2537,799.5,20.04
472,0.254,799.9,20.07
473,0.2543,799.2,20.04
474,0.2547,799.4,20.04
475,0.255,799.3,20.04
476,0.2553,799.4,20.04
477,0.2557,799.4,20.03
478,0.256,799.5,20.06
479,0.2563,799.2,20.06
480,0.2567,799.4,20.05
481,0.257,799.6,20.04
482,0.2573,799.7,20.04
483,0.2577,799,20.04
484,0.258,799,20.04
485,0.2583,799.5,20.05
486,0.2587,799.5,20.04
487,0.259,799.6,20.04
488,0.2593,799.6,20.05
489,0.2597,799.5,20.04
490,0.26,800.3,20.03
491,0.2603,799.9,20.07
492,0.2607,799.5,20.04
493,0.261,799.3,20.06
494,0.2613,799.5,20.05
495,0.2617,800.2,20.04
496,0.262,799.4,20.04
497,0.2623,799,20.06
498,0.2627,799,20.04
499,0.263,799.5,20.06
500,0.2633,799.7,20.04
501,0.2637,799.4,20.03
502,0.264,799,20.05
503,0.2643,799.4,20.04
504,0.2647,799.5,20.08
505,0.265,799.5,20.03
506,0.2653,799.2,20.05
507,0.2657,799.5,20.07
508,0.266,799.3,20.05
509,0.2663,799.6,20.04
510,0.2667,799.5,20.02
511,0.267,799.4,20.06
512,0.2673,799.2,20.05
513,0.2677,799.9,20.04
514,0.268,799.5,20.07
515,0.2683,799.7,20.04
516,0.2687,799.6,20.04
517,0.269,799.6,20.02
518,0.2693,799.6,20.04
519,0.2697,799.4,20.06
520,0.27,799.4,20.04
521,0.2703,799,20.07
522,0.2707,799.1,20.03
523,0.271,799.5,20.04
524,0.2713,799.5,20.07
525,0.2717,799.6,20.05
526,0.272,800.8,20.05
527,0.2723,799.3,20.07
528,0.2727,799.6,20.05
529,0.273,799.5,20.04
530,0.2733,799.3,20.03
531,0.2737,799.4,20.04
532,0.274,799.5,20.04
533,0.2743,799.5,20.05
534,0.2747,799.5,20.05
535,0.275,799.5,20.04
536,0.2753,799.5,20.06
537,0.2757,799.4,20.04
538,0.276,799.6,20.04
539,0.2763,799.5,20.04
540,0.2767,800.7,20.06
541,0.277,799.4,20.06
542,0.2773,799.8,20.04
543,0.2777,799.5,20.04
544,0.278,799.8,20.03
545,0.2783,799.5,20.06
546,0.2787,799.5,20.05
547,0.279,799.4,20.06
548,0.2793,799.5,20.04
549,0.2797,799,20.05
550,0.28,799.4,20.04
551,0.2803,799.5,20.04
552,0.2807,799.5,20.03
553,0.281,799.4,20.04
554,0.2813,799.6,20.06
555,0.2817,799.6,20.04
556,0.282,799.6,20.04
557,0.2823,799.4,20.05
558,0.2827,799.9,20.04
559,0.283,799.3,20.04
560,0.2833,799.4,20.04
561,0.2837,799.8,20.07
562,0.284,799.5,20.05
563,0.2843,799.5,20.05
564,0.2847,799.1,20.06
565,0.285,799.4,20.04
566,0.2853,799.6,20.03
567,0.2857,799.5,20.06
568,0.286,799.3,20.04
569,0.2863,799.4,20.06
570,0.2867,799.4,20.06
571,0.287,799.5,20.06
572,0.2873,799.4,20.04
573,0.2877,799.2,20.04
574,0.288,799.6,20.04
575,0.2883,799.4,20.04
576,0.2887,800,20.05
577,0.289,799.4,20.06
578,0.2893,799.4,20.05
579,0.2897,799.4,20.07
580,0.29,799.3,20.04
581,0.2903,799.8,20.06
582,0.2907,800.1,20.06
583,0.291,799.4,20.06
584,0.2913,799.6,20.05
585,0.2917,799.5,20.05
586,0.292,799.4,20.04
587,0.2923,799.4,20.06
588,0.2927,799.4,20.04
589,0.293,799.5,20.04
590,0.2933,799.5,20.06
591,0.2937,800.4,20.06
592,0.294,799.5,20.06
593,0.2943,799.5,20.05
594,0.2947,799.3,20.06
595,0.295,799.5,20.03
596,0.2953,799.5,20.04
597,0.2957,799.4,20.05
598,0.296,799.8,20.04
599,0.2963,799.6,20.04
600,0.2967,799.5,20.05
601,0.297,799.6,20.06
602,0.2973,799.4,20.04
603,0.2977,799.5,20.02
604,0.298,799,20.07
605,0.2983,799.8,20.08
606,0.2987,799,20.07
607,0.299,799.4,20.05
608,0.2993,799.5,20.06
609,0.2997,799,20.04
610,0.3,799.5,20.04
611,0.3003,799.4,20.07
612,0.3007,799.4,20.05
613,0.301,799.5,20.05
614,0.3013,799.6,20.06
615,0.3017,799.6,20.05
616,0.302,800,20.05
617,0.3023,799.5,20.04
618,0.3027,799.7,20.03
619,0.303,799.6,20.04
620,0.3033,799.3,20.05
621,0.3037,799.3,20.06
622,0.304,799.2,20.05
623,0.3043,799.6,20.04
624,0.3047,799.5,20.06
625,0.305,799.5,20.04
626,0.3053,799,20.04
627,0.3057,799.1,20.04
628,0.306,799.6,20.06
629,0.3063,800,20.05
630,0.3067,799,20.04
631,0.307,799.3,20.04
632,0.3073,799.8,20.04
633,0.3077,799.5,20.04
634,0.308,799.4,20.04
635,0.3083,799.4,20.08
636,0.3087,799.5,20.04
637,0.309,799.5,20.06
638,0.3093,799.5,20.04
639,0.3097,799.4,20.06
640,0.31,799.5,20.05
641,0.3103,799.5,20.06
642,0.3107,799.4,20.05
643,0.311,799.5,20.05
644,0.3113,799.5,20.04
645,0.3117,799.4,20.04
646,0.312,799.4,20.07
647,0.3123,799.4,20.04
648,0.3127,799.5,20.06
649,0.313,799.4,20.04
650,0.3133,799.5,20.04
651,0.3137,799.3,20.05
652,0.314,799.4,20.06
653,0.3143,799.5,20.04
654,0.3147,799.4,20.06
655,0.315,799.3,20.05
656,0.3153,799.5,20.04
657,0.3157,799.4,20.05
658,0.316,799.5,20.04
659,0.3163,799.4,20.05
660,0.3167,799,20.05
661,0.317,799.5,20.05
662,0.3173,800,20.05
663,0.3177,799.7,20.04
664,0.318,799.4,20.05
665,0.3183,799.3,20.04
666,0.3187,799,20.03
667,0.319,799.8,20.04
668,0.3193,799.7,20.07
669,0.3197,799.5,20.04
670,0.32,799.5,20.04
671,0.3203,799,20.04
672,0.3207,799.5,20.06
673,0.321,799.4,20.04
674,0.3213,799.5,20.04
675,0.3217,799.5,20.03
676,0.322,799.6,20.06
677,0.3223,799.7,20.05
678,0.3227,799.5,20.05
679,0.323,799.4,20.05
680,0.3233,799.4,20.04
681,0.3237,799.5,20.04
682,0.324,799.3,20.04
683,0.3243,799.6,20.04
684,0.3247,799.1,20.05
685,0.325,799.5,20.06
686,0.3253,799.5,20.04
687,0.3257,799.6,20.06
688,0.326,799.5,20.05
689,0.3263,799.5,20.06
690,0.3267,799.7,20.04
691,0.327,799.4,20.03
692,0.3273,799,20.06
693,0.3277,799.8,20.06
694,0.328,799.4,20.05
695,0.3283,800,20.04
696,0.3287,799.5,20.05
697,0.329,799.4,20.05
698,0.3293,799.4,20.05
699,0.3297,799,20.04
700,0.33,799,20.06
701,0.3303,799.1,20.04
702,0.3307,799.6,20.06
703,0.331,799.4,20.04
704,0.3313,799.3,20.04
705,0.3317,799.5,20.06
706,0.332,799.5,20.04
707,0.3323,799.7,20.04
708,0.3327,799.6,20.06
709,0.333,799.4,20.04
710,0.3333,800.2,20.05
711,0.3337,799.7,20.04
712,0.334,799.5,20.06
713,0.3343,799,20.04
714,0.3347,799.5,20.06
715,0.335,799.1,20.04
716,0.3353,799.6,20.03
717,0.3357,799.4,20.06
718,0.336,799.5,20.06
719,0.3363,799.4,20.04
720,0.3367,799.4,20.05
721,0.337,799.5,20.04
722,0.3373,799.5,20.06
723,0.3377,799.4,20.05
724,0.338,799.4,20.03
725,0.3383,799.5,20.04
726,0.3387,799.2,20.05
727,0.339,799.7,20.05
728,0.3393,799.5,20.05
729,0.3397,799.5,20.06
730,0.34,799.4,20.04
731,0.3403,799.4,20.04
732,0.3407,799.4,20.04
733,0.341,800.8,20.04
734,0.3413,799.4,20.05
735,0.3417,799.4,20.05
736,0.342,799.3,20.06
737,0.3423,799.5,20.05
738,0.3427,799.8,20.05
739,0.343,799.4,20.06
740,0.3433,799.6,20.04
741,0.3437,799.4,20.04
742,0.344,799.3,20.05
743,0.3443,799,20.04
744,0.3447,799.5,20.04
745,0.345,799.4,20.05
746,0.3453,799.4,20.05
747,0.3457,799.6,20.07
748,0.346,799.5,20.05
749,0.3463,799.6,20.04
750,0.3467,799.4,20.04
751,0.347,799.5,20.04
752,0.3473,799.5,20.05
753,0.3477,799.5,20.05
754,0.348,799.5,20.06
755,0.3483,799.5,20.05
756,0.3487,799.5,20.03
757,0.349,799,20.04
758,0.3493,799.4,20.04
759,0.3497,799.8,20.06
760,0.35,799.6,20.04
761,0.3503,799.6,20.06
762,0.3507,799.4,20.06
763,0.351,799.4,20.05
764,0.3513,799.5,20.08
765,0.3517,799.6,20.06
766,0.352,799.2,20.04
767,0.3523,799.5,20.04
768,0.3527,799.5,20.06
769,0.353,799.5,20.05
770,0.3533,799.4,20.04
771,0.3537,799.4,20.06
772,0.354,799.5,20.06
773,0.3543,799.3,20.04
774,0.3547,799.4,20.07
775,0.355,799.5,20.06
776,0.3553,799.6,20.04
777,0.3557,799.5,20.06
778,0.356,799,20.04
779,0.3563,799.2,20.06
780,0.3567,799.5,20.06
781,0.357,799.9,20.06
782,0.3573,799.4,20.05
783,0.3577,799.5,20.04
784,0.358,799.2,20.04
785,0.3583,799.4,20.04
786,0.3587,799.5,20.03
787,0.359,799.5,20.06
788,0.3593,800.3,20.04
789,0.3597,799.5,20.05
790,0.36,799.4,20.07
791,0.3603,799,20.06
792,0.3607,799,20.06
793,0.361,799.8,20.04
794,0.3613,799.5,20.04
795,0.3617,799.5,20.04
796,0.362,799.5,20.07
797,0.3623,799.4,20.05
798,0.3627,799.5,20.05
799,0.363,799.4,20.04
800,0.3633,799.3,20.05
801,0.3637,799.4,20.06
802,0.364,799.5,20.04
803,0.3643,799.5,20.05
804,0.3647,799.7,20.04
805,0.365,800.5,20.07
806,0.3653,800.7,20.03
807,0.3657,801.1,20.05
808,0.366,801.6,20.06
809,0.3663,801.8,20.05
810,0.3667,802,20.06
811,0.367,802.6,20.05
812,0.3673,802.8,20.04
813,0.3677,803.2,20.03
814,0.368,803.7,20.05
815,0.3683,803.8,20.05
816,0.3687,804.1,20.04
817,0.369,804.5,20.06
818,0.3693,805.3,20.05
819,0.3697,805.4,20.05
820,0.37,805.8,20.06
821,0.3703,806,20.04
822,0.3707,806.4,20.05
823,0.371,806.9,20.02
824,0.3713,807.3,20.08
825,0.3717,807.6,20.04
826,0.372,808.2,20.05
827,0.3723,808.5,20.06
828,0.3727,809.2,20.04
829,0.373,809.8,20.05
830,0.3733,809.5,20.04
831,0.3737,809.8,20.04
832,0.374,810.2,20.08
833,0.3743,810.4,20.04
834,0.3747,810.8,20.05
835,0.375,811.3,20.06
836,0.3753,811.7,20.06
837,0.3757,811.9,20.06
838,0.376,812.3,20.05
839,0.3763,812.5,20.06
840,0.3767,813.2,20.06
841,0.377,813.4,20.03
842,0.3773,813.8,20.05
843,0.3777,813.7,20.05
844,0.378,814.4,20.06
845,0.3783,814.4,20.04
846,0.3787,814.8,20.05
847,0.379,813.9,20.03
848,0.3793,816,20.07
849,0.3797,815.9,20.05
850,0.38,816.2,20.05
851,0.3803,816.7,20.03
852,0.3807,817.7,20.05
853,0.381,817.3,20.06
854,0.3813,817.5,20.06
855,0.3817,818,20.04
856,0.382,818.2,20.04
857,0.3823,818.6,20.04
858,0.3827,819.1,20.06
859,0.383,819.6,20.06
860,0.3833,819.8,20.03
861,0.3837,820.5,20.04
862,0.384,820.8,20.06
863,0.3843,821.3,20.06
864,0.3847,821.7,20.05
865,0.385,821.9,20.05
866,0.3853,821.9,20.06
867,0.3857,822.4,20.04
868,0.386,821.9,20.05
869,0.3863,822.5,20.04
870,0.3867,823.2,20.04
871,0.387,824.4,20.06
872,0.3873,823.5,20.05
873,0.3877,823.8,20.05
874,0.388,824.3,20.07
875,0.3883,823.7,20.04
876,0.3887,825.3,20.06
877,0.389,825.8,20.04
878,0.3893,825.6,20.05
879,0.3897,826.6,20.06
880,0.39,827.1,20.04
881,0.3903,827.6,20.06
882,0.3907,827.4,20.05
883,0.391,827.6,20.05
884,0.3913,827.8,20.07
885,0.3917,828.9,20.06
886,0.392,829.1,20.05
887,0.3923,829.3,20.05
888,0.3927,829.7,20.06
889,0.393,830.2,20.04
890,0.3933,830.4,20.04
891,0.3937,830.5,20.07
892,0.394,830.8,20.05
893,0.3943,831.6,20.06
894,0.3947,831.5,20.05
895,0.395,831.5,20.06
896,0.3953,831.8,20.04
897,0.3957,832,20.05
898,0.396,833.2,20.04
899,0.3963,832.4,20.06
900,0.3967,832.8,20.03
901,0.397,833.3,20.04
902,0.3973,833.5,20.06
903,0.3977,833.7,20.03
904,0.398,834,20.06
905,0.3983,834.5,20.05
906,0.3987,835,20.06
907,0.399,835.5,20.04
908,0.3993,835.3,20.05
909,0.3997,835.9,20.04
910,0.4,836.5,20.03
911,0.4003,836.4,20.05
912,0.4007,837.1,20.04
913,0.401,837.5,20.06
914,0.4013,838,20.06
915,0.4017,838,20.05
916,0.402,838.2,20.06
917,0.4023,839.2,20.04
918,0.4027,839.5,20.05
919,0.403,839.2,20.05
920,0.4033,840.1,20.04
921,0.4037,840.5,20.07
922,0.404,840.5,20.04
923,0.4043,841.1,20.06
924,0.4047,841.4,20.03
925,0.405,841.7,20.07
926,0.4053,842,20.05
927,0.4057,842.6,20.05
928,0.406,842.7,20.06
929,0.4063,842.9,20.05
930,0.4067,843.2,20.04
931,0.407,844.1,20.04
932,0.4073,843.7,20.04
933,0.4077,844.2,20.06
934,0.408,844.5,20.05
935,0.4083,844.7,20.05
936,0.4087,845.2,20.04
937,0.409,845.5,20.05
938,0.4093,845.7,20.04
939,0.4097,846.1,20.05
940,0.41,846.6,20.04
941,0.4103,846.8,20.03
942,0.4107,848,20.04
943,0.411,847.4,20.04
944,0.4113,847.9,20.04
945,0.4117,848.2,20.06
946,0.412,848.8,20.06
947,0.4123,848.8,20.06
948,0.4127,849.1,20.04
949,0.413,849.3,20.07
950,0.4133,849.5,20.04
951,0.4137,849.9,20.03
952,0.414,850.2,20.06
953,0.414,850.5,20.04
954,0.4107,850.4,20.06
955,0.4073,850.8,20.04
956,0.404,851.6,20.07
957,0.4007,852,20.06
958,0.404,852.6,20.04
