elapsed_s,power_mA,temperature_C
316,0.1137,799.6
317,0.1153,799.6
318,0,799.6
319,0,799.6
320,0,799.6
321,799.6,nan
322,799.6,nan
323,799.6,nan
324,799.6,nan
325,799.6,nan
326,799.6,nan
327,799.6,nan
328,799.6,nan
329,799.6,nan
330,799.6,nan
331,799.6,nan
332,799.6,nan
333,799.6,nan
334,799.6,nan
335,799.6,nan
336,799.6,nan
337,799.6,nan
338,799.6,nan
339,799.6,nan
340,799.6,nan
341,799.6,nan
342,799.6,nan
343,799.6,nan
344,799.6,nan
345,799.6,nan
346,799.6,nan
347,799.6,nan
348,799.6,nan
349,799.6,nan
350,799.6,nan
351,799.6,nan
352,799.6,nan
353,799.6,nan
354,799.6,nan
355,799.6,nan
356,799.6,nan
357,799.6,nan
358,799.6,nan
359,799.6,nan
360,799.6,nan
361,799.6,nan
362,799.6,nan
363,799.6,nan
364,799.6,nan
365,799.6,nan
366,799.6,nan
367,799.6,nan
368,799.6,nan
369,799.6,nan
370,799.6,nan
371,799.6,nan
372,799.6,nan
373,799.6,nan
374,799.6,nan
375,799.6,nan
376,799.6,nan
377,799.6,nan
378,799.6,nan
379,799.6,nan
380,799.6,nan
381,799.6,nan
382,799.6,nan
383,799.6,nan
384,799.6,nan
385,799.6,nan
386,799.6,nan
387,799.6,nan
388,799.6,nan
389,799.6,nan
390,799.6,nan
391,799.6,nan
392,799.6,nan
393,799.6,nan
394,799.6,nan
395,799.6,nan
396,799.6,nan
397,799.6,nan
398,799.6,nan
399,799.6,nan
400,799.6,nan
401,799.6,nan
402,799.6,nan
403,799.6,nan
404,799.6,nan
405,799.6,nan
406,799.6,nan
407,799.6,nan
408,799.6,nan
409,799.6,nan
410,799.6,nan
411,799.6,nan
412,799.6,nan
413,799.6,nan
414,799.6,nan
415,799.6,nan
416,799.6,nan
417,799.6,nan
418,799.6,nan
419,799.6,nan
420,799.6,nan
421,799.6,nan
422,799.6,nan
423,799.6,nan
424,799.6,nan
425,799.6,nan
426,799.6,nan
427,799.6,nan
428,799.6,nan
429,799.6,nan
430,799.6,nan
431,799.6,nan
432,799.6,nan
433,799.6,nan
434,799.6,nan
435,799.6,nan
436,799.6,nan
437,799.6,nan
438,799.6,nan
439,799.6,nan
440,799.6,nan
441,799.6,nan
442,799.6,nan
443,799.6,nan
444,799.6,nan
445,799.6,nan
446,799.6,nan
447,799.6,nan
448,799.6,nan
449,799.6,nan
450,799.6,nan
451,799.6,nan
452,799.6,nan
453,799.6,nan
454,799.6,nan
