elapsed_s,power_mA,temperature_C,flow_sccm
131,0.1082,799,0.02251
132,0.109,799,0.01204
133,0.1098,799.4,0.01204
134,0.1105,799.4,0.03298
135,0.1113,799.4,0.02251
136,0.112,799.5,0.02251
137,0.1128,799.5,0.02251
138,0.1135,799.5,0.03298
139,0.1143,799.4,0.02251
140,0.115,799.5,0.03298
141,0.1158,799.5,0.02251
142,0.1165,799.5,0.03298
143,0.1172,799.4,0.02251
144,0.118,799.6,0.02251
145,0.1187,799.5,0.02251
146,0.1195,799.4,0.02251
147,0.1202,799.4,0.03298
148,0.121,799.5,0.03298
149,0.1217,799.6,0.03298
150,0.1225,799.7,0.02251
151,0.1232,799.4,0.02251
152,0.124,799.4,0.03298
153,0.1247,799.7,0.03298
154,0.1255,799.5,0.02251
155,0.1263,799.5,0.02251
156,0.127,799,0.03298
157,0.1278,799.6,0.02251
158,0.1285,799.2,0.02251
159,0.1293,799,0.02251
160,0.13,799.4,0.02251
161,0.1308,799.5,0.02251
162,0.1315,799.5,0.02251
163,0.1323,799.6,0.02251
164,0.133,799.4,0.02251
165,0.1338,799.6,0.02251
166,0.1345,799.4,0.03298
167,0.1353,799.6,0.03298
168,0.136,799.7,0.02251
169,0.1368,799.4,0.02251
170,0.1375,799,0.02251
171,0.1383,799.5,0.02251
172,0.139,799.4,0.03298
173,0.1398,799.4,0.02251
174,0.1405,799.5,0.02251
175,0.1412,799.7,0.02251
176,0.142,799.4,0.03298
177,0.1427,799.6,0.02251
178,0.1435,799.6,0.03298
179,0.1442,799.5,0.03298
180,0.145,799.5,0.02251
181,0.1457,799,0.02251
182,0.1465,799.6,0.02251
183,0.1472,799.3,0.02251
184,0.148,799.6,0.02251
185,0.1487,799.5,0.02251
186,0.1495,800.8,0.02251
187,0.1502,800.7,0.02251
188,0.151,799.4,0.02251
189,0.1517,799.4,0.02251
190,0.1525,799.5,0.03298
191,0.1532,799.5,0.02251
192,0.154,799.5,0.02251
193,0.1547,799.7,0.02251
194,0.1555,799.6,0.02251
195,0.1562,799.7,0.02251
196,0.157,799.5,0.02251
197,0.1578,799.4,0.01204
198,0.1585,799.4,0.02251
199,0.1593,799.4,0.02251
200,0.16,799.8,0.02251
201,0.1608,799.7,0.02251
202,0.1615,799.5,0.02251
203,0.1623,799.6,0.02251
204,0.163,799.2,0.02251
205,0.1638,799.6,0.02251
206,0.1645,799.4,0.02251
207,0.1653,799.3,0.02251
208,0.166,799.8,0.02251
209,0.1668,799.5,0.02251
210,0.1675,799.5,0.02251
211,0.1683,799.6,0.03298
212,0.169,799.4,0.02251
213,0.1698,799.5,0.02251
214,0.1705,799.4,0.02251
215,0.1713,799.4,0.02251
216,0.172,799.7,0.02251
217,0.1727,799.4,0.02251
218,0.1735,799.4,0.03298
219,0.1742,800.1,0.02251
220,0.175,799.5,0.02251
221,0.1757,799.3,0.02251
222,0.1765,799.5,0.02251
223,0.1772,799.8,0.03298
224,0.178,799.5,0.02251
225,0.1787,799.5,0.02251
226,0.1795,799.4,0.02251
227,0.1802,799.2,0.02251
228,0.181,799.5,0.03298
229,0.1817,799.6,0.02251
230,0.1825,799.5,0.01204
231,0.1832,799.5,0.02251
232,0.184,799.4,0.02251
233,0.1847,799.6,0.02251
234,0.1855,799.4,0.02251
235,0.1862,799.6,0.02251
236,0.187,799.6,0.02251
237,0.1878,799.4,0.02251
238,0.1885,799.4,0.02251
239,0.1893,799.6,0.02251
240,0.19,799.5,0.02251
241,0.1908,799.4,0.03298
242,0.1915,800,0.03298
243,0.1923,799.5,0.02251
244,0.193,799.4,0.02251
245,0.1938,799.6,0.02251
246,0.1945,799.6,0.02251
247,0.1953,799.6,0.02251
248,0.196,799.6,0.03298
249,0.1968,799.4,0.03298
250,0.1975,799.5,0.02251
251,0.1983,799.1,0.02251
252,0.199,799.4,0.02251
253,0.1998,799.5,0.03298
254,0.2005,799.4,0.02251
255,0.2013,800.3,0.02251
256,0.202,799.5,0.02251
257,0.2028,799.4,0.02251
258,0.2035,799.4,0.02251
259,0.2042,799.6,0.02251
260,0.205,799.7,0.03298
261,0.2057,799.4,0.02251
262,0.2065,799.4,0.02251
263,0.2072,799.5,0.02251
264,0.208,799.6,0.02251
265,0.2087,799.5,0.02251
266,0.2095,799.5,0.02251
267,0.2102,799,0.02251
268,0.211,799.4,0.02251
269,0.2117,799.5,0.02251
270,0.2125,800,0.02251
271,0.2132,799.6,0.02251
272,0.214,799.4,0.02251
273,0.2147,799.6,0.02251
274,0.2155,799.5,0.02251
275,0.2162,799.4,0.03298
276,0.217,800.1,0.01204
277,0.2177,800.5,0.01204
278,0.2185,799.5,0.02251
279,0.2193,799.3,0.01204
280,0.22,799.4,0.02251
281,0.2208,799.2,0.02251
282,0.2215,799.4,0.02251
283,0.2223,799.4,0.03298
284,0.223,799.5,0.02251
285,0.2238,799.5,0.03298
286,0.2245,799.4,0.02251
287,0.2253,801.2,0.02251
288,0.226,799.4,0.02251
289,0.2268,799.6,0.03298
290,0.2275,800.2,0.02251
291,0.2283,799.5,0.02251
292,0.229,799.3,0.03298
293,0.2298,799.4,0.02251
294,0.2305,799.5,0.03298
295,0.2313,799.4,0.03298
296,0.232,799.5,0.02251
297,0.2328,799.8,0.02251
298,0.2335,799.5,0.02251
299,0.2343,799.4,0.02251
300,0.235,801.1,0.03298
301,0.2357,799,0.02251
302,0.2365,799.6,0.03298
303,0.2372,799.5,0.02251
304,0.238,799.4,0.02251
305,0.2387,799.6,0.03298
306,0.2395,799.4,0.02251
307,0.2402,799,0.02251
308,0.241,800.5,0.01204
309,0.2417,799.5,0.02251
310,0.2425,799.4,0.03298
311,0.2432,799.4,0.03298
312,0.244,799.5,0.03298
313,0.2447,799.4,0.03298
314,0.2455,800.3,0.02251
315,0.2462,799.5,0.02251
316,0.247,799.6,0.01204
317,0.2477,799.5,0.01204
318,0.2485,799.3,0.02251
319,0.2492,800.4,0.02251
320,0.25,799.7,0.02251
321,0.2507,799.4,0.03298
322,0.2515,799.5,0.02251
323,0.2522,800.3,0.02251
324,0.253,799.4,0.02251
325,0.2537,799.5,0.02251
326,0.2545,799.4,0.02251
327,0.2552,799.5,0.02251
328,0.256,799.6,0.02251
329,0.2567,799.5,0.02251
330,0.2575,799.7,0.03298
331,0.2582,799.6,0.03298
332,0.259,799,0.01204
333,0.2597,799.7,0.03298
334,0.2605,799.2,0.02251
335,0.2612,799.5,0.02251
336,0.262,799.5,0.02251
337,0.2627,799.5,0.02251
338,0.2635,800.4,0.02251
339,0.2642,799.4,0.02251
340,0.265,799.4,0.03298
341,0.2657,799.6,0.02251
342,0.2665,799.4,0.02251
343,0.2672,799.5,0.03298
344,0.268,799.6,0.02251
345,0.2687,799.5,0.02251
346,0.2695,799.5,0.02251
347,0.2702,799.6,0.02251
348,0.271,799.6,0.03298
349,0.2717,799.5,0.02251
350,0.2725,800,0.02251
351,0.2732,799.4,0.01204
352,0.274,799.4,0.02251
353,0.2747,799.4,0.02251
354,0.2755,799.4,0.02251
355,0.2762,799.6,0.02251
356,0.277,799.5,0.02251
357,0.2777,799.5,0.02251
358,0.2785,799.7,0.02251
359,0.2792,799.4,0.01204
360,0.28,799.3,0.02251
361,0.2807,799.5,0.02251
362,0.2815,799.5,0.02251
363,0.2823,799.4,0.02251
364,0.283,799.4,0.02251
365,0.2838,799.4,0.02251
366,0.2845,799.5,0.02251
367,0.2853,799.5,0.02251
368,0.286,799.4,0.02251
369,0.2868,799.5,0.03298
370,0.2875,799.1,0.03298
371,0.2883,799.5,0.02251
372,0.289,799.6,0.02251
373,0.2898,799,0.02251
374,0.2905,799.4,0.01204
375,0.2913,799.4,0.02251
376,0.292,799.4,0.03298
377,0.2928,799.3,0.02251
378,0.2935,799.4,0.02251
379,0.2943,799.5,0.02251
380,0.295,799.4,0.03298
381,0.2958,800.3,0.02251
382,0.2965,799.5,0.01204
383,0.2973,799.2,0.02251
384,0.298,799.8,0.02251
385,0.2988,799.6,0.03298
386,0.2995,799.3,0.02251
387,0.3003,799.4,0.02251
388,0.301,799.6,0.02251
389,0.3018,799.2,0.02251
390,0.3025,799.5,0.03298
391,0.3033,799.2,0.03298
392,0.304,799.3,0.02251
393,0.3048,799,0.02251
394,0.3055,799.7,0.02251
395,0.3063,800.2,0.02251
396,0.307,799.4,0.02251
397,0.3078,799.5,0.02251
398,0.3085,799.5,0.03298
399,0.3093,799.3,0.02251
400,0.31,799,0.02251
401,0.3108,799.5,0.02251
402,0.3115,799.5,0.02251
403,0.3123,799.5,0.03298
404,0.313,799.4,0.02251
405,0.3137,799.5,0.02251
406,0.3145,799.1,0.02251
407,0.3152,799.3,0.02251
408,0.316,801.2,0.02251
409,0.3167,799.5,0.03298
410,0.3175,799,0.02251
411,0.3182,799.3,0.02251
412,0.319,799.5,0.03298
413,0.3197,799.5,0.02251
414,0.3205,799.4,0.02251
415,0.3212,799.5,0.02251
416,0.322,799.6,0.02251
417,0.3227,799.5,0.02251
418,0.3235,799,0.03298
419,0.3242,800.2,0.02251
420,0.325,799,0.02251
421,0.3257,799.4,0.02251
422,0.3265,799.8,0.02251
423,0.3272,799.5,0.01204
424,0.328,799.7,0.02251
425,0.3287,799.4,0.02251
426,0.3295,799.6,0.02251
427,0.3302,799.5,0.02251
428,0.331,800.8,0.02251
429,0.3317,799.5,0.03298
430,0.3325,799.4,0.02251
431,0.3332,800,0.02251
432,0.334,800,0.02251
433,0.3347,799.5,0.02251
434,0.3355,799.2,0.02251
435,0.3362,801,0.02251
436,0.337,799.4,0.02251
437,0.3377,800.4,0.01204
438,0.3385,799.3,0.01204
439,0.3392,799.5,0.01204
440,0.34,799.4,0.01204
441,0.3407,799.4,0.03298
442,0.3415,799.4,0.02251
443,0.3422,799.4,0.02251
444,0.343,799.5,0.02251
445,0.3438,800.2,0.03298
446,0.3445,801,0.01204
447,0.3453,799.1,0.02251
448,0.346,799.5,0.03298
449,0.3468,799.5,0.02251
450,0.3475,799.5,0.01204
451,0.3483,799.4,0.001575
452,0.349,799.4,0.03298
453,0.3498,799.4,0.02251
454,0.3505,799.4,0.01204
455,0.3513,799.4,0.03298
456,0.352,799,0.001575
457,0.3528,799.2,0.02251
458,0.3535,799.3,0.02251
459,0.3543,799.5,0.02251
460,0.355,799.4,0.02251
461,0.3558,799.6,0.02251
462,0.3565,799.5,0.02251
463,0.3573,799,0.02251
464,0.358,799.7,0.03298
465,0.3588,800.1,0.02251
466,0.3595,799.5,0.03298
467,0.3603,799.5,0.02251
468,0.361,799.1,0.02251
469,0.3618,799.6,0.03298
470,0.3625,799.5,0.03298
471,0.3633,800.3,0.03298
472,0.364,799.5,0.02251
473,0.3648,800,0.02251
474,0.3655,799.5,0.03298
475,0.3663,799.5,0.01204
476,0.367,799.4,0.02251
477,0.3678,800,0.03298
478,0.3685,799.3,0.01204
479,0.3693,800.3,0.02251
480,0.37,799.4,0.02251
481,0.3708,799.6,0.02251
482,0.3715,800.2,0.02251
483,0.3723,799.5,0.02251
484,0.373,799.4,0.02251
485,0.3738,799.5,0.02251
486,0.3745,799.7,0.02251
487,0.3752,799.5,0.02251
488,0.376,799.5,0.02251
489,0.3767,799.1,0.02251
490,0.3775,799.3,0.02251
491,0.3782,799,0.02251
492,0.379,799.5,0.001575
493,0.3797,799.3,0.01204
494,0.3805,799.4,0.02251
495,0.3812,799.3,0.03298
496,0.382,799.5,0.03298
497,0.3827,799.5,0.02251
498,0.3835,799.3,0.02251
499,0.3842,799.3,0.03298
500,0.385,799.5,0.02251
501,0.3857,799.5,0.02251
502,0.3865,799.4,0.03298
503,0.3872,799,0.001575
504,0.388,799.6,0.02251
505,0.3887,799.6,0.02251
506,0.3895,799.5,0.02251
507,0.3902,799.6,0.01204
508,0.391,799.4,0.02251
509,0.3917,799.6,0.02251
510,0.3925,799.8,0.03298
511,0.3932,799.6,0.02251
512,0.394,799.6,0.02251
513,0.3947,799.5,0.02251
514,0.3955,799.2,0.02251
515,0.3962,799.6,0.02251
516,0.397,800.5,0.02251
517,0.3977,799.3,0.02251
518,0.3985,799.7,0.03298
519,0.3992,799.6,0.02251
520,0.4,799,0.02251
521,0.4007,799.4,0.02251
522,0.4015,799.3,0.02251
523,0.4022,799.5,0.03298
524,0.403,799.5,0.02251
525,0.4037,799.5,0.02251
526,0.4045,799.3,0.02251
527,0.4052,799.4,0.02251
528,0.406,799.5,0.02251
529,0.4068,799.2,0.02251
530,0.4075,799.5,0.02251
531,0.4083,799.5,0.02251
532,0.409,799.5,0.03298
533,0.4098,799.8,0.02251
534,0.4105,799.5,0.02251
535,0.4113,799.4,0.02251
536,0.412,799.4,0.03298
537,0.4128,799.4,0.02251
538,0.4135,799.4,0.001575
539,0.4143,799.2,0.02251
540,0.415,799.5,0.02251
541,0.4158,799.5,0.01204
542,0.4165,800.3,0.02251
543,0.4173,799.6,0.02251
544,0.418,800.2,0.03298
545,0.4188,799.4,0.02251
546,0.4195,799.1,0.03298
547,0.4203,799.6,0.01204
548,0.421,799.4,0.03298
549,0.4218,799.5,0.01204
550,0.4225,799.2,0.03298
551,0.4233,799.5,0.02251
552,0.424,799.4,0.03298
553,0.4248,800.3,0.01204
554,0.4255,801.4,0.03298
555,0.4263,799.3,0.02251
556,0.427,799.8,0.02251
557,0.4278,799.5,0.01204
558,0.4285,799.4,0.03298
559,0.4293,799.3,0.001575
560,0.43,799.6,0.03298
561,0.4308,799.4,0.02251
562,0.4315,799.4,0.03298
563,0.4323,799.5,0.03298
564,0.433,799.4,0.03298
565,0.4338,799.4,0.03298
566,0.4345,799.5,0.02251
567,0.4353,799.4,0.02251
568,0.436,799.4,0.02251
569,0.4368,799.5,0.02251
570,0.4375,799.4,0.03298
571,0.4382,799.6,0.02251
572,0.439,799.5,0.02251
573,0.4397,800.3,0.02251
574,0.4405,799.5,0.02251
575,0.4412,799.5,0.03298
576,0.442,799.8,0.02251
577,0.4427,799.5,0.01204
578,0.4435,799.6,0.02251
579,0.4442,799.5,0.02251
580,0.445,799.6,0.02251
581,0.4457,799.6,0.02251
582,0.4465,799,0.02251
583,0.4472,799.4,0.02251
584,0.448,799.5,0.02251
585,0.4487,799.5,0.02251
586,0.4495,799.5,0.02251
587,0.4502,799.8,0.02251
588,0.451,799.5,0.02251
589,0.4517,799.9,0.02251
590,0.4525,800.8,0.02251
591,0.4532,799.4,0.02251
592,0.454,799,0.02251
593,0.4547,799.1,0.02251
594,0.4555,799.4,0.03298
595,0.4562,799.4,0.02251
596,0.457,799.3,0.02251
597,0.4577,799.3,0.02251
598,0.4585,799.4,0.02251
599,0.4592,799.5,0.02251
600,0.1798,799.5,0.01204
601,0.1797,799.4,0.03298
602,0.1796,799.4,0.03298
603,0.1794,799.5,0.02251
604,0.1793,799.5,0.02251
605,0.1792,799.4,0.02251
606,0.179,799,0.02251
607,0.1789,799.4,0.02251
608,0.1788,799.6,0.02251
609,0.1786,799.4,0.02251
610,0.1785,799.4,0.02251
611,0.1784,799,0.03298
612,0.1782,799.4,0.03298
613,0.1781,799.6,0.02251
614,0.178,799.6,0.02251
615,0.1778,799.5,0.02251
616,0.1777,799.3,0.02251
617,0.1776,799.5,0.02251
618,0.1774,799.5,0.02251
619,0.1773,799.4,0.02251
620,0.1772,799.5,0.03298
621,0.177,799.5,0.02251
622,0.1769,799,0.03298
623,0.1768,801,0.03298
624,0.1766,799,0.02251
625,0.1765,799.4,0.02251
626,0.1764,799.4,0.02251
627,0.1762,799.5,0.02251
628,0.1761,799.4,0.02251
629,0.176,799.6,0.03298
630,0.1758,800,0.02251
631,0.1757,799.5,0.02251
632,0.1756,800.2,0.03298
633,0.1754,799.4,0.02251
634,0.1753,799.3,0.02251
635,0.1752,799.4,0.03298
636,0.175,799.5,0.02251
637,0.1749,799.5,0.02251
638,0.1748,799.6,0.02251
639,0.1746,799.4,0.03298
640,0.1745,799.1,0.02251
641,0.1744,799.4,0.02251
642,0.1742,799.5,0.02251
643,0.1741,799.5,0.02251
644,0.174,800,0.02251
645,0.1738,799.6,0.03298
646,0.1737,799.4,0.02251
647,0.1736,799.5,0.02251
648,0.1734,799.5,0.02251
649,0.1733,799.4,0.02251
650,0.1732,799.8,0.02251
651,0.173,799.7,0.02251
652,0.1729,799.3,0.03298
653,0.1728,799.4,0.02251
654,0.1726,799.5,0.02251
655,0.1725,799.4,0.02251
656,0.1724,799.5,0.03298
657,0.1722,799.3,0.02251
658,0.1721,799.4,0.02251
659,0.172,799.4,0.02251
660,0.1719,799.3,0.03298
661,0.1717,799.5,0.03298
662,0.1716,799.5,0.02251
663,0.1715,799.4,0.02251
664,0.1713,799.7,0.02251
665,0.1712,799,0.02251
666,0.1711,799.4,0.02251
667,0.1709,799.4,0.02251
668,0.1708,799.4,0.02251
669,0.1707,799.4,0.02251
670,0.1705,799.4,0.02251
671,0.1704,799.5,0.03298
672,0.1703,799.5,0.02251
673,0.1701,799,0.02251
674,0.17,799.6,0.02251
675,0.1699,799.5,0.02251
676,0.1697,799.5,0.02251
677,0.1696,799.5,0.03298
678,0.1695,799.3,0.02251
679,0.1693,799.5,0.02251
680,0.1692,799.2,0.02251
681,0.1691,799.3,0.02251
682,0.1689,799.4,0.02251
683,0.1688,799.4,0.02251
684,0.1687,799.4,0.02251
685,0.1685,799.5,0.02251
686,0.1684,799.5,0.02251
687,0.1683,799.3,0.02251
688,0.1681,799.7,0.02251
689,0.168,799.4,0.02251
690,0.1679,799.6,0.02251
691,0.1677,799.4,0.03298
692,0.1676,799.4,0.02251
693,0.1675,799.5,0.02251
694,0.1673,799,0.02251
695,0.1672,799.4,0.02251
696,0.1671,799.3,0.02251
697,0.1669,799.3,0.02251
698,0.1668,799.5,0.03298
699,0.1667,799.4,0.03298
