elapsed_s,power_mA,temperature_C,flow_sccm
660,0.4879,904.8,20.04
665,0.4713,911.8,20.04
670,0.4546,915.3,20.06
675,0.4379,915.7,20.04
680,0.4213,913.4,20.06
685,0.4046,907.6,20.04
690,0.4213,896.6,20.05
695,0.4379,885.6,20.05
700,0.4546,881.4,20.06
705,0.4713,884.5,20.04
710,0.4879,889.9,20.04
715,0.5046,897,20.05
720,0.4879,904.6,20.04
725,0.4713,910,20.04
730,0.4546,914.9,20.03
735,0.4379,914.8,20.05
740,0.4213,913.9,20.05
745,0.4046,908,20.05
750,0.4213,897,20.05
755,0.4379,885.6,20.05
760,0.4546,882.2,20.05
765,0.4713,884.5,20.04
770,0.4879,890,20.05
775,0.5046,896.1,20.04
780,0.4879,904.7,20.06
785,0.4713,911.2,20.03
790,0.4546,915.2,20.06
795,0.4379,915.1,20.06
800,0.4213,914.1,20.05
805,0.4046,907,20.03
810,0.4213,896.3,20.05
815,0.4379,885.4,20.05
820,0.4546,881.5,20.05
825,0.4713,884.5,20.08
830,0.4879,890.2,20.05
835,0.5046,897,20.06
840,0.4879,905,20.04
845,0.4713,912.6,20.06
850,0.4546,915.3,20.06
855,0.4379,916,20.04
860,0.4213,913.7,20.04
865,0.4046,907.9,20.04
870,0.4213,897.2,20.05
875,0.4379,886,20.05
880,0.4546,882.5,20.06
885,0.4713,885.1,20.05
890,0.4879,890.3,20.05
895,0.5046,897.2,20.05
900,0.4879,904.8,20.06
905,0.4713,911.4,20.07
910,0.4546,914.6,20.04
915,0.4379,916.2,20.05
920,0.4213,913.7,20.06
925,0.4046,907.5,20.03
930,0.4213,896.9,20.05
935,0.4379,883.3,20.04
940,0.4546,881.6,20.06
945,0.4713,884.3,20.06
950,0.4879,890.7,20.06
955,0.5046,897.4,20.06
960,0.4879,904.9,20.06
965,0.4713,911.5,20.04
970,0.4546,915.3,20.05
975,0.4379,915.5,20.05
980,0.4546,914.3,20.04
985,0.4713,911.6,20.06
990,0.4879,912.4,20.04
995,0.5046,915.7,20.04
1000,0.5212,919.6,20.06
1005,0.5379,926.5,20.04
1010,0.5546,933.8,20.04
1015,0.5713,940.3,20.06
1020,0.5879,950,20.03
1025,0.5713,957.8,20.07
1030,0.5546,964.8,20.06
1035,0.5379,967.9,20.04
1040,0.5212,970.4,20.06
1045,0.5046,970.8,20.06
1050,0.5212,966.4,20.05
1055,0.5379,967.6,20.06
1060,0.5546,967,20.06
1065,0.5713,969.6,20.04
1070,0.5879,973.4,20.04
1075,0.6046,977.9,20.04
1080,0.6212,984.1,20.04
1085,0.6379,990.5,20.05
1090,0.6546,996.7,20.05
1095,0.6713,1004,20.04
1100,0.6879,1011,20.04
1105,0.7046,1020,20.06
1110,0.6879,1028,20.07
1115,0.6713,1034,20.06
1120,0.6546,1038,20.05
1125,0.6379,1039,20.05
1130,0.6546,1039,20.04
1135,0.6713,1039,20.05
1140,0.6879,1041,20.06
1145,0.7046,1044,20.06
1150,0.7212,1048,20.05
1155,0.7379,1053,20.06
1160,0.7546,1057,20.04
1165,0.7712,1064,20.05
1170,0.7879,1071,20.06
1175,0.8046,1079,20.06
1180,0.7879,1087,20.04
1185,0.7712,1091,20.04
1190,0.7546,1095,20.06
1195,0.7379,1095,20.05
1200,0.7546,1093,20.06
1205,0.7712,1094,20.04
1210,0.7879,1095,20.04
1215,0.8046,1097,20.06
1220,0.8213,1102,20.04
1225,0.8379,1107,20.05
1230,0.8546,1111,20.06
1235,0.8712,1117,20.05
1240,0.8879,1122,20.04
1245,0.9046,1130,20.07
1250,0.9213,1137,20.06
1255,0.9379,1142,20.04
1260,0.9546,1149,20.05
1265,0.9379,1154,20.06
1270,0.9213,1160,20.06
1275,0.9046,1163,20.05
1280,0.9213,1164,20.06
1285,0.9379,1163,20.05
1290,0.9546,1166,20.06
1295,0.9712,1170,20.05
1300,0.9879,1172,20.06
1305,1.005,1177,20.05
1310,1.021,1180,20.04
1315,1.038,1185,20.04
1320,1.055,1190,20.05
1325,1.071,1194,20.04
1330,1.088,1198,20.04
1335,1.105,1204,20.04
1340,1.121,1210,20.03
1345,1.138,1215,20.06
1350,1.155,1219,20.04
1355,1.171,1224,20.04
1360,1.188,1229,20.04
1365,1.205,1234,20.05
1370,1.221,1237,20.04
1375,1.238,1242,20.06
1380,1.255,1246,20.04
1385,1.271,1251,20.06
1390,1.288,1255,20.06
1395,1.305,1259,20.05
1400,1.321,1262,20.06
1405,1.338,1267,20.05
1410,1.355,1270,20.05
1415,1.371,1272,20.04
1420,1.388,1276,20.05
1425,1.405,1280,20.05
1430,1.421,1285,20.04
1435,1.438,1286,20.05
1440,1.455,1292,20.04
1445,1.471,1295,20.03
1450,1.488,1298,20.04
1455,1.505,1303,20.04
1460,1.521,1306,20.05
1465,1.538,1308,20.07
1470,1.555,1310,20.06
1475,1.571,1315,20.06
1480,1.588,1317,20.05
1485,1.605,1322,20.06
1490,1.621,1322,20.05
1495,1.638,1326,20.05
1500,1.655,1327,20.05
1505,1.671,1331,20.04
1510,1.688,1332,20.06
1515,1.705,1337,20.05
1520,1.721,1340,20.06
1525,1.738,1341,20.04
1530,1.755,1345,20.05
1535,1.771,1348,20.07
1540,1.788,1350,20.04
1545,1.805,1353,20.04
1550,1.821,1356,20.06
1555,1.838,1358,20.04
1560,1.855,1363,20.07
1565,1.871,1362,20.06
1570,1.888,1364,20.04
1575,1.905,1368,20.03
1580,1.921,1371,20.06
1585,1.938,1374,20.05
1590,1.955,1375,20.05
1595,1.971,1379,20.05
1600,1.988,1382,20.07
1605,2.005,1381,20.06
1610,2.021,1386,20.05
1615,2.038,1388,20.07
1620,2.055,1394,20.06
1625,2.071,1395,20.04
1630,2.088,1398,20.04
1635,2.105,1402,20.04
1640,2.088,1405,20.04
1645,2.071,1407,20.05
1650,2.055,1407,20.05
1655,2.038,1408,20.04
1660,2.021,1405,20.06
1665,2.038,1405,20.05
1670,2.021,1401,20.06
1675,2.038,1400,20.05
1680,2.055,1399,20.06
1685,2.071,1403,20.04
1690,2.055,1404,20.07
1695,2.038,1403,20.06
1700,2.021,1406,20.05
1705,2.005,1403,20.06
1710,2.021,1403,20.04
1715,2.005,1399,20.06
1720,2.021,1399,20.06
1725,2.038,1400,20.06
1730,2.055,1398,20.04
1735,2.071,1402,20.05
1740,2.055,1402,20.05
1745,2.038,1403,20.04
1750,2.021,1402,20.04
1755,2.005,1401,20.05
1760,1.988,1399,20.07
1765,2.005,1398,20.05
1770,2.021,1397,20.05
1775,2.038,1398,20.05
1780,2.055,1396,20.06
1785,2.071,1399,20.06
1790,2.088,1401,20.06
1795,2.105,1404,20.06
1800,2.088,1409,20.04
1805,2.071,1409,20.04
1810,2.055,1410,20.07
1815,2.038,1407,20.04
1820,2.055,1406,20.04
1825,2.038,1406,20.05
1830,2.021,1405,20.05
1835,2.005,1402,20.05
1840,2.021,1399,20.06
1845,2.038,1400,20.05
1850,2.055,1402,20.06
1855,2.038,1403,20.04
1860,2.021,1401,20.05
1865,2.038,1403,20.05
1870,2.021,1401,20.06
1875,2.038,1401,20.06
1880,2.021,1400,20.04
1885,2.005,1399,20.05
1890,2.021,1400,20.05
1895,2.038,1399,20.07
1900,2.055,1399,20.07
1905,2.071,1401,20.07
1910,2.055,1404,20.05
1915,2.038,1403,20.06
1920,2.021,1405,20.06
1925,2.005,1403,20.05
1930,2.021,1401,20.06
1935,2.038,1401,20.04
1940,2.021,1400,20.06
1945,2.038,1400,20.05
1950,2.021,1401,20.06
1955,2.005,1400,20.05
1960,2.021,1399,20.03
1965,2.038,1400,20.07
1970,2.021,1398,20.07
1975,2.038,1400,20.06
1980,2.055,1402,20.07
1985,2.038,1402,20.04
1990,2.021,1400,20.07
1995,2.038,1402,20.06
2000,2.021,1402,20.05
2005,2.005,1402,20.07
2010,1.988,1401,20.06
2015,1.971,1398,20.06
2020,1.988,1397,20.05
2025,2.005,1394,20.07
2030,2.021,1394,20.06
2035,2.038,1397,20.04
2040,2.055,1397,20.06
2045,2.071,1401,20.05
2050,2.088,1401,20.06
2055,2.105,1406,20.06
2060,2.088,1407,20.04
2065,2.071,1410,20.05
2070,2.055,1410,20.04
2075,2.038,1409,20.06
2080,2.021,1407,20.06
2085,2.005,1405,20.07
2090,2.021,1402,20.07
2095,2.038,1401,20.07
2100,2.055,1403,20.07
2105,2.038,1403,20.05
2110,2.021,1404,20.05
2115,2.005,1400,20.06
2120,2.021,1402,20.06
2125,2.005,1399,20.06
2130,2.021,1400,20.06
2135,2.038,1399,20.05
2140,2.055,1402,20.05
2145,2.038,1400,20.06
2150,2.055,1402,20.05
2155,2.038,1404,20.04
2160,2.021,1406,20.05
2165,2.005,1406,20.06
2170,1.988,1402,20.07
2175,2.005,1401,20.06
2180,2.021,1398,20.05
2185,2.038,1397,20.06
2190,2.055,1400,20.04
2195,2.038,1403,20.04
2200,2.021,1403,20.06
2205,2.005,1404,20.04
2210,1.988,1403,20.05
2215,1.971,1400,20.06
2220,1.988,1398,20.07
2225,2.005,1396,20.06
2230,2.021,1396,20.05
2235,2.038,1398,20.06
2240,2.055,1398,20.06
2245,2.071,1403,20.05
2250,2.055,1404,20.04
2255,2.038,1405,20.04
2260,2.021,1408,20.06
2265,2.005,1405,20.05
2270,2.021,1403,20.06
2275,2.038,1403,20.03
2280,2.021,1404,20.05
2285,2.005,1404,20.06
2290,1.988,1404,20.07
2295,1.971,1402,20.04
2300,1.955,1398,20.07
2305,1.971,1397,20.05
2310,1.988,1396,20.07
2315,2.005,1393,20.06
2320,2.021,1397,20.04
2325,2.038,1398,20.04
2330,2.055,1397,20.05
2335,2.071,1403,20.06
2340,2.055,1405,20.04
2345,2.038,1404,20.05
2350,2.021,1407,20.04
2355,2.005,1406,20.06
2360,1.988,1406,20.06
2365,1.971,1401,20.07
2370,1.988,1400,20.04
2375,2.005,1399,20.05
2380,2.021,1399,20.05
2385,2.038,1398,20.06
2390,2.055,1399,20.06
2395,2.071,1404,20.05
2400,2.055,1406,20.07
2405,2.038,1406,20.05
2410,2.021,1407,20.06
2415,2.005,1408,20.05
2420,1.988,1405,20.06
2425,2.005,1403,20.04
2430,2.021,1401,20.05
2435,2.038,1402,20.05
2440,2.021,1402,20.06
2445,2.005,1404,20.05
2450,1.988,1401,20.08
2455,2.005,1401,20.04
2460,2.021,1400,20.07
2465,2.038,1401,20.05
2470,2.021,1402,20.06
2475,2.005,1401,20.07
2480,1.988,1403,20.07
2485,1.971,1400,20.05
2490,1.988,1398,20.05
2495,2.005,1397,20.06
2500,2.021,1399,20.04
2505,2.038,1398,20.04
2510,2.055,1402,20.05
2515,2.038,1402,20.05
2520,2.021,1402,20.06
2525,2.005,1405,20.04
2530,1.988,1403,20.04
2535,2.005,1403,20.07
2540,1.988,1402,20.04
2545,1.971,1400,20.05
2550,1.988,1401,20.05
2555,1.971,1395,20.06
2560,1.988,1398,20.06
2565,2.005,1397,20.06
2570,2.021,1396,20.07
2575,2.038,1397,20.06
2580,2.055,1400,20.06
2585,2.071,1405,20.07
2590,2.055,1407,20.06
2595,2.038,1409,20.05
2600,2.021,1407,20.05
2605,2.005,1408,20.04
2610,1.988,1406,20.05
2615,1.971,1402,20.06
2620,1.988,1400,20.04
2625,2.005,1401,20.06
2630,2.021,1400,20.05
2635,2.038,1400,20.05
2640,2.055,1403,20.07
2645,2.038,1405,20.07
2650,2.021,1406,20.05
2655,2.005,1406,20.06
2660,1.988,1407,20.06
2665,1.971,1403,20.06
2670,1.988,1401,20.07
2675,2.005,1400,20.05
2680,2.021,1399,20.06
2685,2.038,1401,20.07
2690,2.055,1403,20.07
2695,2.038,1404,20.05
2700,2.021,1406,20.06
2705,2.005,1405,20.04
2710,1.988,1404,20.06
2715,1.971,1406,20.05
2720,1.955,1403,20.05
2725,1.971,1401,20.07
2730,1.988,1400,20.05
2735,2.005,1397,20.06
2740,2.021,1401,20.04
2745,2.005,1399,20.07
2750,2.021,1402,20.07
2755,2.005,1402,20.04
2760,1.988,1401,20.06
2765,1.971,1402,20.05
2770,1.955,1400,20.06
2775,1.971,1397,20.06
2780,1.988,1400,20.07
2785,1.971,1397,20.06
2790,1.988,1399,20.07
2795,2.005,1399,20.06
2800,2.021,1400,20.06
2805,2.038,1400,20.06
2810,2.055,1401,20.05
2815,2.071,1403,20.06
2820,2.055,1409,20.05
2825,2.038,1409,20.04
2830,2.021,1408,20.06
2835,2.005,1409,20.06
2840,1.988,1407,20.06
2845,1.971,1407,20.05
2850,1.955,1401,20.05
2855,1.971,1400,20.07
2860,1.988,1400,20.07
2865,2.005,1401,20.07
2870,2.021,1400,20.07
2875,2.038,1400,20.05
2880,2.055,1403,20.04
2885,2.038,1406,20.04
2890,2.021,1405,20.06
2895,2.005,1409,20.04
2900,1.988,1407,20.05
2905,1.971,1406,20.06
2910,1.955,1403,20.05
2915,1.971,1402,20.04
2920,1.988,1399,20.04
2925,2.005,1398,20.05
2930,2.021,1398,20.07
2935,2.038,1399,20.05
2940,2.055,1405,20.04
2945,2.038,1406,20.06
2950,2.021,1406,20.06
2955,2.005,1407,20.04
2960,1.988,1406,20.06
2965,1.971,1402,20.04
2970,1.988,1402,20.06
2975,1.971,1402,20.07
2980,1.955,1400,20.07
2985,1.971,1400,20.06
2990,1.988,1397,20.04
2995,2.005,1398,20.04
3000,2.021,1397,20.05
3005,2.038,1402,20.04
3010,2.021,1402,20.05
3015,2.005,1404,20.06
3020,1.988,1406,20.05
3025,1.971,1403,20.04
3030,1.988,1403,20.06
3035,1.971,1402,20.06
3040,1.955,1398,20.07
3045,1.971,1398,20.06
3050,1.988,1397,20.06
3055,2.005,1398,20.06
3060,2.021,1400,20.05
3065,2.038,1401,20.06
3070,2.055,1402,20.05
3075,2.038,1405,20.07
3080,2.021,1406,20.06
3085,2.005,1407,20.06
3090,1.988,1407,20.05
3095,1.971,1406,20.04
3100,1.955,1401,20.07
3105,1.971,1401,20.04
3110,1.988,1398,20.07
3115,2.005,1399,20.05
3120,2.021,1399,20.06
3125,2.038,1401,20.06
3130,2.055,1402,20.06
3135,2.038,1404,20.04
3140,2.021,1406,20.06
3145,2.005,1408,20.06
3150,1.988,1408,20.05
3155,1.971,1406,20.05
3160,1.955,1401,20.07
3165,1.971,1402,20.07
3170,1.988,1398,20.06
3175,2.005,1398,20.05
3180,2.021,1401,20.08
3185,2.005,1401,20.04
3190,2.021,1403,20.05
3195,2.005,1403,20.03
3200,1.988,1404,20.06
3205,1.971,1403,20.04
3210,1.955,1404,20.07
3215,1.938,1399,20.05
3220,1.955,1398,20.04
3225,1.971,1396,20.06
3230,1.988,1394,20.07
3235,2.005,1398,20.07
3240,2.021,1397,20.07
3245,2.038,1401,20.07
3250,2.055,1403,20.05
3255,2.038,1404,20.08
3260,2.021,1405,20.05
3265,2.005,1407,20.06
3270,1.988,1406,20.06
3275,1.971,1403,20.05
3280,1.988,1402,20.04
3285,2.005,1400,20.06
3290,2.021,1401,20.07
3295,2.005,1402,20.06
3300,1.988,1404,20.06
3305,1.971,1402,20.06
3310,1.955,1403,20.06
3315,1.938,1399,20.06
3320,1.955,1396,20.05
3325,1.971,1397,20.05
3330,1.988,1398,20.05
3335,2.005,1396,20.07
3340,2.021,1399,20.05
3345,2.038,1401,20.04
3350,2.055,1405,20.05
3355,2.038,1407,20.05
3360,2.021,1409,20.06
3365,2.005,1409,20.06
3370,1.988,1407,20.06
3375,1.971,1404,20.04
3380,1.988,1403,20.05
3385,1.971,1401,20.06
3390,1.988,1400,20.06
3395,2.005,1400,20.05
3400,2.021,1401,20.05
3405,2.005,1403,20.07
3410,1.988,1404,20.05
3415,1.971,1404,20.05
3420,1.955,1400,20.05
3425,1.971,1398,20.04
3430,1.988,1401,20.07
3435,1.971,1399,20.06
3440,1.988,1398,20.06
3445,2.005,1398,20.06
3450,2.021,1400,20.07
3455,2.038,1402,20.05
3460,2.021,1404,20.04
3465,2.005,1405,20.05
3470,1.988,1404,20.05
3475,1.971,1404,20.06
3480,1.955,1402,20.06
3485,1.971,1399,20.06
3490,1.988,1400,20.06
3495,2.005,1398,20.06
3500,2.021,1399,20.07
3505,2.038,1402,20.05
3510,2.021,1406,20.06
3515,2.005,1405,20.05
3520,1.988,1404,20.05
3525,1.971,1404,20.06
3530,1.955,1403,20.07
3535,1.938,1400,20.05
3540,1.955,1400,20.07
3545,1.971,1397,20.07
3550,1.988,1394,20.06
3555,2.005,1399,20.05
3560,2.021,1396,20.06
3565,2.038,1400,20.06
3570,2.055,1405,20.06
3575,2.038,1406,20.07
3580,2.021,1409,20.06
3585,2.005,1408,20.05
3590,1.988,1407,20.06
3595,1.971,1404,20.07
3600,1.988,1404,20.05
3605,1.971,1403,20.06
3610,1.955,1402,20.05
3615,1.938,1399,20.06
3620,1.955,1398,20.06
3625,1.971,1396,20.06
3630,1.988,1397,20.04
3635,2.005,1396,20.07
3640,2.021,1398,20.04
3645,2.038,1399,20.05
3650,2.055,1403,20.06
3655,2.038,1405,20.06
3660,2.021,1408,20.04
3665,2.005,1409,20.05
3670,1.988,1408,20.07
3675,1.971,1403,20.05
3680,1.988,1405,20.04
3685,1.971,1403,20.06
3690,1.988,1402,20.05
3695,2.005,1401,20.05
3700,1.988,1401,20.04
3705,1.971,1400,20.04
3710,1.955,1401,20.06
3715,1.938,1400,20.07
3720,1.955,1398,20.07
3725,1.971,1397,20.04
3730,1.988,1396,20.06
3735,2.005,1395,20.04
3740,2.021,1397,20.05
3745,2.038,1401,20.05
3750,2.021,1403,20.06
3755,2.005,1406,20.05
3760,1.988,1403,20.06
3765,2.005,1403,20.06
3770,1.988,1403,20.04
3775,1.971,1403,20.07
3780,1.955,1401,20.05
3785,1.971,1401,20.04
3790,1.955,1399,20.06
3795,1.971,1397,20.05
3800,1.988,1396,20.04
3805,2.005,1399,20.05
3810,2.021,1401,20.05
3815,2.038,1402,20.06
3820,2.055,1404,20.06
3825,2.038,1406,20.05
3830,2.021,1408,20.06
3835,2.005,1408,20.05
3840,1.988,1406,20.06
3845,1.971,1405,20.05
3850,1.955,1404,20.07
3855,1.938,1402,20.06
3860,1.955,1398,20.08
3865,1.971,1397,20.05
3870,1.988,1398,20.04
3875,2.005,1398,20.05
3880,2.021,1400,20.05
3885,2.038,1399,20.05
3890,2.055,1404,20.06
3895,2.038,1407,20.06
3900,2.021,1409,20.07
3905,2.005,1409,20.06
3910,1.988,1407,20.06
3915,1.971,1405,20.07
3920,1.955,1404,20.06
3925,1.938,1402,20.05
3930,1.955,1398,20.06
3935,1.971,1399,20.04
3940,1.988,1399,20.06
3945,2.005,1399,20.04
3950,2.021,1401,20.05
3955,2.005,1400,20.06
3960,2.021,1403,20.04
3965,2.005,1405,20.06
3970,1.988,1402,20.06
3975,2.005,1403,20.05
3980,1.988,1403,20.06
3985,1.971,1404,20.05
3990,1.955,1402,20.07
3995,1.971,1398,20.06
4000,1.988,1401,20.05
4005,1.971,1399,20.06
4010,1.988,1399,20.07
4015,2.005,1398,20.06
4020,2.021,1402,20.05
4025,2.005,1403,20.06
4030,1.988,1401,20.05
4035,2.005,1403,20.05
4040,1.988,1402,20.06
4045,1.971,1405,20.06
4050,1.955,1403,20.06
4055,1.938,1401,20.06
4060,1.955,1398,20.06
4065,1.971,1397,20.05
4070,1.988,1397,20.06
4075,2.005,1396,20.06
4080,2.021,1399,20.05
4085,2.038,1401,20.05
4090,2.055,1404,20.06
4095,2.038,1405,20.05
4100,2.021,1409,20.05
4105,2.005,1408,20.06
4110,1.988,1406,20.05
4115,1.971,1407,20.04
4120,1.955,1402,20.07
4125,1.971,1402,20.06
4130,1.955,1402,20.04
4135,1.971,1398,20.04
4140,1.988,1401,20.06
4145,1.971,1400,20.05
4150,1.988,1398,20.06
4155,2.005,1400,20.03
4160,2.021,1402,20.07
4165,2.005,1403,20.03
4170,1.988,1404,20.04
4175,1.971,1403,20.04
4180,1.955,1405,20.07
4185,1.938,1402,20.06
4190,1.955,1399,20.06
4195,1.971,1397,20.06
4200,1.988,1398,20.06
4205,2.005,1399,20.06
4210,2.021,1401,20.06
4215,2.038,1400,20.05
4220,2.055,1403,20.05
4225,2.038,1408,20.07
4230,2.021,1406,20.06
4235,2.005,1408,20.06
4240,1.988,1406,20.07
4245,1.971,1406,20.08
4250,1.955,1403,20.05
4255,1.971,1404,20.06
4260,1.955,1400,20.06
4265,1.971,1400,20.05
4270,1.988,1397,20.07
4275,2.005,1399,20.07
4280,2.021,1400,20.07
4285,2.038,1404,20.06
4290,2.021,1404,20.06
4295,2.005,1405,20.07
4300,1.988,1404,20.06
4305,1.971,1404,20.07
4310,1.955,1402,20.05
4315,1.971,1401,20.04
4320,1.988,1401,20.05
4325,1.971,1400,20.07
4330,1.988,1398,20.05
4335,2.005,1401,20.04
4340,1.988,1400,20.06
4345,2.005,1401,20.06
4350,1.988,1403,20.06
4355,1.971,1402,20.07
4360,1.988,1402,20.06
4365,1.971,1400,20.07
4370,1.988,1401,20.05
4375,1.971,1399,20.07
4380,1.988,1400,20.05
4385,1.971,1399,20.05
4390,1.988,1400,20.06
4395,1.971,1402,20.05
4400,1.955,1400,20.06
4405,1.971,1400,20.05
4410,1.955,1397,20.05
4415,1.971,1400,20.06
4420,1.955,1397,20.06
4425,1.971,1396,20.06
4430,1.988,1397,20.07
4435,2.005,1398,20.07
4440,2.021,1399,20.05
4445,2.038,1402,20.06
4450,2.055,1405,20.06
4455,2.038,1408,20.04
4460,2.021,1409,20.05
4465,2.005,1411,20.08
4470,1.988,1406,20.06
4475,2.005,1406,20.06
4480,1.988,1407,20.04
4485,1.971,1403,20.05
4490,1.988,1403,20.05
4495,1.971,1404,20.07
4500,1.955,1402,20.04
4505,1.971,1399,20.05
4510,1.988,1400,20.05
4515,2.005,1399,20.06
4520,2.021,1400,20.06
4525,2.005,1402,20.07
4530,1.988,1404,20.04
4535,1.971,1403,20.04
4540,1.955,1403,20.05
4545,1.938,1400,20.05
4550,1.955,1397,20.07
4555,1.971,1397,20.06
4560,1.988,1397,20.06
4565,2.005,1397,20.06
4570,2.021,1401,20.06
4575,2.038,1402,20.05
4580,2.055,1404,20.06
4585,2.038,1405,20.07
4590,2.021,1410,20.07
4595,2.005,1410,20.07
4600,1.988,1406,20.07
4605,2.005,1405,20.05
4610,1.988,1405,20.06
4615,1.971,1404,20.05
4620,1.955,1403,20.05
4625,1.938,1402,20.08
4630,1.955,1399,20.06
4635,1.971,1398,20.04
4640,1.988,1398,20.06
4645,2.005,1399,20.04
4650,2.021,1400,20.05
4655,2.005,1403,20.05
4660,1.988,1403,20.08
4665,1.971,1402,20.05
4670,1.988,1403,20.05
4675,1.971,1401,20.06
4680,1.988,1401,20.04
4685,1.971,1400,20.06
4690,1.955,1399,20.07
4695,1.971,1400,20.06
4700,1.955,1399,20.07
4705,1.971,1399,20.05
4710,1.988,1396,20.06
4715,2.005,1401,20.05
4720,1.988,1399,20.07
4725,2.005,1400,20.06
4730,1.988,1399,20.06
4735,2.005,1400,20.05
4740,2.021,1403,20.06
4745,2.005,1402,20.05
4750,1.988,1405,20.06
4755,1.971,1404,20.07
4760,1.955,1405,20.04
4765,1.938,1400,20.05
4770,1.955,1397,20.06
4775,1.971,1396,20.06
4780,1.988,1398,20.06
4785,2.005,1398,20.05
4790,2.021,1401,20.06
4795,2.038,1400,20.04
4800,2.055,1404,20.06
4805,2.038,1406,20.06
4810,2.021,1410,20.06
4815,2.005,1410,20.06
4820,1.988,1409,20.04
4825,1.971,1407,20.05
4830,1.955,1406,20.05
4835,1.938,1403,20.07
4840,1.955,1402,20.05
4845,1.971,1399,20.06
4850,1.988,1398,20.05
4855,2.005,1400,20.06
4860,1.988,1400,20.07
4865,2.005,1402,20.07
4870,1.988,1401,20.06
4875,1.971,1403,20.07
4880,1.955,1401,20.06
4885,1.971,1399,20.06
4890,1.988,1397,20.06
4895,2.005,1400,20.04
