elapsed_s,power_mA,temperature_C
1857,0.147,795.4
1861,0.1471,795.5
1866,0.1472,795.5
1871,0.1474,795.5
1876,0.1475,795.5
1881,0.1476,795.5
1886,0.1477,795.4
1890,0.1479,795
1895,0.148,795.5
1900,0.1481,795
1905,0.1482,796.4
1910,0.1484,795.5
1914,0.1485,795.5
1919,0.1486,795.4
1924,0.1487,795.5
1929,0.1489,796.2
1934,0.149,795.6
1938,0.1491,795.4
1943,0.1492,795.4
1948,0.1494,795.3
1953,0.1495,795.1
1958,0.1496,795.5
1962,0.1497,797.4
1967,0.1499,795.5
1972,0.15,795.4
1977,0.1501,796
1982,0.1502,795
1987,0.1504,795.4
1991,0.1505,795.3
1996,0.1506,795.4
2001,0.1507,795.4
2006,0.1509,795.4
2011,0.151,795.4
2015,0.1511,796.4
2020,0.1512,795.5
2025,0.1514,795.4
2030,0.1515,795.4
2035,0.1516,795.4
2039,0.1517,795.5
2044,0.1519,795.5
2049,0.152,795.5
2054,0.1521,795.5
2059,0.1522,795.5
2063,0.1524,795.5
2068,0.1525,795.5
2073,0.1526,795.5
2078,0.1527,795.5
2083,0.1529,795.5
2088,0.153,795.4
2092,0.1531,795.6
2097,0.1532,795.5
2102,0.1534,795.4
2107,0.1535,795.5
2112,0.1536,795.3
2116,0.1537,795.5
2121,0.1539,795.4
2126,0.154,795.5
2131,0.1541,795.5
2136,0.1542,795.4
2140,0.1544,795.6
2145,0.1545,795.3
2150,0.1546,795.5
2155,0.1547,795.5
2160,0.1549,795.5
2164,0.155,795.5
2169,0.1551,795.4
2174,0.1552,795.4
2179,0.1554,795.4
2184,0.1555,795.5
2189,0.1556,795.4
2193,0.1557,795.8
2198,0.1559,795.4
2203,0.156,795.5
2208,0.1561,795.5
2213,0.1562,795.5
2217,0.1564,795.5
2222,0.1565,795
2227,0.1566,795.5
2232,0.1568,795.4
2237,0.1569,795.5
2241,0.157,795
2246,0.1571,795.6
2251,0.1573,795.5
2256,0.1574,795.6
2261,0.1575,795.5
2266,0.1576,795.5
2270,0.1578,795.4
2275,0.1579,795.4
2280,0.158,795.5
2285,0.1581,795.4
2290,0.1583,795.5
2294,0.1584,795.4
2299,0.1585,795.5
2304,0.1586,795.4
2309,0.1588,795.4
2314,0.1589,795.7
2318,0.159,795.5
2323,0.1591,795.4
2328,0.1593,795.4
2333,0.1594,795.3
2338,0.1595,795.5
2342,0.1596,795.4
2347,0.1598,795.5
2352,0.1599,795.4
2357,0.16,795.6
2362,0.1601,795.4
2367,0.1603,795.4
2371,0.1604,795.5
2376,0.1605,795.6
2381,0.1606,795.4
2386,0.1608,795.4
2391,0.1609,795
2395,0.161,795.4
2400,0.1611,795
2405,0.1613,795.5
2410,0.1614,795.4
2415,0.1615,795.5
2419,0.1616,795.4
2424,0.1618,796.5
2429,0.1619,795.6
2434,0.162,795.5
2439,0.1621,795.4
2443,0.1623,795
2448,0.1624,796.7
2453,0.1625,795.4
2458,0.1626,795.5
2463,0.1628,795.5
2468,0.1629,795.4
2472,0.163,795.5
2477,0.1631,798.5
2482,0.1633,795.5
2487,0.1634,795.4
2492,0.1635,795.3
2496,0.1636,795.5
2501,0.1638,797.4
2506,0.1639,795.4
2511,0.164,795.4
2516,0.1641,795.7
2520,0.1643,795.4
2525,0.1644,795.4
2530,0.1645,795.4
2535,0.1646,795.5
2540,0.1648,795.5
2544,0.1649,795.5
2549,0.165,795.5
2554,0.1651,795.4
2559,0.1653,796.3
2564,0.1654,795.5
2569,0.1655,795.6
2573,0.1656,795.6
2578,0.1658,795.4
2583,0.1659,795.5
2588,0.166,795.3
2593,0.1661,795.2
2597,0.1663,795.6
2602,0.1664,795.3
2607,0.1665,795.6
2612,0.1666,795.5
2617,0.1668,795.6
2621,0.1669,795.5
2626,0.167,795.5
2631,0.1671,795.5
2636,0.1673,795.5
2641,0.1674,795.5
2645,0.1675,795.3
2650,0.1676,795.3
2655,0.1678,795.4
2660,0.1679,795.5
2665,0.168,795.4
2670,0.1681,795.4
2674,0.1683,795.4
2679,0.1684,795.5
2684,0.1685,795.4
2689,0.1686,795.4
2694,0.1688,796
2698,0.1689,795.5
2703,0.169,795.4
2708,0.1691,795.5
2713,0.1693,795.4
2718,0.1694,795.4
2722,0.1695,795.5
2727,0.1696,795.5
2732,0.1698,795.5
2737,0.1699,795.5
2742,0.17,795.4
2747,0.1701,795.5
2751,0.1703,795.4
2756,0.1704,795.4
2761,0.1705,795.5
2766,0.1706,795.5
2771,0.1708,795.4
2775,0.1709,795.6
2780,0.171,795.6
2785,0.1711,795.4
2790,0.1713,795.4
2795,0.1714,795.4
2799,0.1715,796.9
2804,0.1716,795.4
2809,0.1718,795.8
2814,0.1719,795.3
2819,0.172,795.4
2823,0.1721,795
2828,0.1722,795.5
2833,0.1724,795
2838,0.1725,795
2843,0.1726,795.5
2848,0.1727,795.4
2852,0.1729,796.3
2857,0.173,795.5
2862,0.1731,795.4
2867,0.1732,795.2
2872,0.1734,795.4
2876,0.1735,795.1
2881,0.1736,795.6
2886,0.1737,795.5
2891,0.1739,795.5
2896,0.174,795.6
2900,0.1741,795.5
2905,0.1742,795.4
2910,0.1744,795.5
2915,0.1745,795.9
2920,0.1746,797.9
2924,0.1747,795.3
2929,0.1749,795.4
2934,0.175,795.3
2939,0.1751,795.8
2944,0.1752,795.4
2949,0.1754,795
2953,0.1755,795.5
2958,0.1756,795.5
2963,0.1757,795.4
2968,0.1759,795.5
2973,0.176,795.6
2977,0.1761,795.5
2982,0.1762,795.4
2987,0.1764,795.5
2992,0.1765,795.6
2997,0.1766,795.5
3001,0.1767,795.5
3006,0.1769,795.3
3011,0.177,795.5
3016,0.1771,795.4
3021,0.1772,795.5
3025,0.1774,795.4
3030,0.1775,795
3035,0.1776,795.6
3040,0.1777,795.4
3045,0.1779,795.5
3050,0.178,795.4
3054,0.1781,795.4
3059,0.1782,795.5
3064,0.1784,795.4
3069,0.1785,795.5
3074,0.1786,795.4
3078,0.1787,795.5
3083,0.1789,795.3
3088,0.179,795.5
3093,0.1791,795.6
3098,0.1792,795.4
3102,0.1794,795.4
3107,0.1795,795.4
3112,0.1796,795.5
3117,0.1797,795.4
3122,0.1799,795.5
3126,0.18,795.4
3131,0.1801,795.6
3136,0.1802,795.4
3141,0.1804,795.3
3146,0.1805,795.5
3151,0.1806,795.3
3155,0.1807,795
3160,0.1809,796.4
3165,0.181,795.5
3170,0.1811,795.7
3175,0.1812,795.2
3179,0.1814,796.1
3184,0.1815,795.4
3189,0.1816,796
3194,0.1817,795
3199,0.1819,795.6
3203,0.182,795.2
3208,0.1821,797.2
3213,0.1822,799.1
3218,0.1824,800.5
3223,0.1825,801.4
3228,0.1826,801.3
3232,0.1827,801.2
3237,0.1829,801.3
3242,0.183,801.8
3247,0.1831,802.8
3252,0.1832,807.9
3256,0.1834,806.3
3261,0.1835,808.6
3266,0.1836,810.9
3271,0.1837,813.2
3276,0.1839,814.9
3280,0.184,817.4
3285,0.1841,816.5
3290,0.1842,821.8
3295,0.1844,823.8
3300,0.1844,825.6
3304,0.186,827.7
3309,0.1877,829.4
3314,0.1894,831.3
3319,0.191,833
3324,0.1927,834.2
3329,0.1944,836.3
3333,0.196,838.8
3338,0.1977,841.1
3343,0.1994,842.8
3348,0.201,842.3
3353,0.2027,847
3357,0.2044,848.7
3362,0.206,850.8
3367,0.2077,849.5
3372,0.2094,855.6
3377,0.211,857.6
3381,0.2127,859.9
3386,0.2144,861.8
3391,0.216,864
3396,0.2177,866.1
3401,0.2194,870.9
3405,0.221,870.5
3410,0.2227,872.9
3415,0.2244,874.9
3420,0.226,877
3425,0.2277,879.1
3430,0.2294,881.6
3434,0.231,883.7
3439,0.2327,885.8
3444,0.2344,887.9
3449,0.236,890.2
3454,0.2377,892.1
3458,0.2394,894.3
3463,0.241,896.5
3468,0.2427,898.3
3473,0.241,900.9
3478,0.2394,903.7
3482,0.2377,905
3487,0.236,907.3
3492,0.2344,909.1
3497,0.2327,910.7
3502,0.231,913.1
3506,0.2294,913.2
3511,0.2277,915.6
3516,0.226,917
3521,0.2244,918.4
3526,0.2227,919.4
3531,0.221,920
3535,0.2194,920.3
3540,0.2177,921.9
3545,0.216,923.1
3550,0.2144,924
3555,0.2127,924.6
3559,0.211,925.1
3564,0.2094,924.7
3569,0.2077,926.1
3574,0.206,927.6
3579,0.2044,926.8
3583,0.2027,927
3588,0.201,927.3
3593,0.1994,927.3
3598,0.1977,927.4
3603,0.196,927.3
3607,0.1944,927.1
3612,0.1927,926.9
3617,0.191,927.1
3622,0.1894,926.6
3627,0.1877,926.4
3632,0.186,924
3636,0.1844,925.7
3641,0.1827,925.1
3646,0.181,924.6
3651,0.1794,925.5
3656,0.1777,924
3660,0.176,922
3665,0.1744,920.8
3670,0.1727,918.5
3675,0.171,915.6
3680,0.1694,912.3
3684,0.1677,909.3
3689,0.166,905.5
3694,0.1677,903.1
3699,0.1694,900.3
3704,0.171,897.3
3709,0.1727,894.6
3713,0.1744,891.7
3718,0.176,889.4
3723,0.1777,886.3
3728,0.1794,884.2
3733,0.181,882.2
3737,0.1827,880
3742,0.1844,876.4
3747,0.186,877.8
3752,0.1877,877.9
3757,0.1894,878.7
3761,0.191,879.5
3766,0.1927,881.2
3771,0.1944,881.3
3776,0.196,882.9
3781,0.1977,884.1
3785,0.1994,885.5
3790,0.201,886.6
3795,0.2027,888
3800,0.2044,889.2
3805,0.206,889.9
3810,0.2077,892.4
3814,0.2094,893.4
3819,0.211,895
3824,0.2127,897
3829,0.2144,897.8
3834,0.216,899.1
3838,0.2144,900.4
3843,0.2127,902.4
3848,0.211,903.7
3853,0.2094,905.3
3858,0.2077,906.5
3862,0.206,907.7
3867,0.2044,909
3872,0.2027,910
3877,0.201,913.2
3882,0.1994,911.9
3886,0.1977,912.8
3891,0.196,913.1
3896,0.1944,914
3901,0.1927,914.4
3906,0.191,914.7
3911,0.1894,915.1
3915,0.1877,915.4
3920,0.186,915.6
3925,0.1844,915.6
3930,0.1827,915.6
3935,0.181,915.8
3939,0.1794,915.5
3944,0.1777,916.2
3949,0.176,915.2
3954,0.1744,914
3959,0.1727,912.4
3963,0.171,909.7
3968,0.1694,907.4
3973,0.1677,904.7
3978,0.1694,902.2
3983,0.171,899
3987,0.1727,896.2
3992,0.1744,893.6
3997,0.176,891.1
4002,0.1777,888.6
4007,0.1794,886.1
4012,0.181,884
4016,0.1827,882
4021,0.1844,880.9
4026,0.186,879.9
4031,0.1877,882.5
4036,0.1894,880.5
4040,0.191,879.1
4045,0.1927,881.9
4050,0.1944,883.8
4055,0.196,885.2
4060,0.1977,884.8
4064,0.1994,887.7
4069,0.201,889.4
4074,0.2027,890.2
4079,0.2044,891.6
4084,0.206,892.6
4088,0.2077,894.1
4093,0.2094,895.7
4098,0.211,897
4103,0.2127,899.5
4108,0.211,900
4113,0.2094,901.2
4117,0.2077,902.9
4122,0.206,904
4127,0.2044,905.4
4132,0.2027,908.1
4137,0.201,907.9
4141,0.1994,911.3
4146,0.1977,911.2
4151,0.196,911.1
4156,0.1944,911.5
4161,0.1927,912.2
4165,0.191,912.6
4170,0.1894,913.1
4175,0.1877,913.5
4180,0.186,913.7
4185,0.1844,914
4190,0.1827,914
4194,0.181,914.1
4199,0.1794,914
4204,0.1777,913.8
4209,0.176,913.7
4214,0.1744,913
4218,0.1727,911.4
4223,0.171,908.8
4228,0.1694,906.4
4233,0.1677,903.7
4238,0.1694,900.9
4242,0.171,898.4
4247,0.1727,895.2
4252,0.1744,892.8
4257,0.176,890.3
4262,0.1777,888
4266,0.1794,885.6
4271,0.181,883.6
4276,0.1827,881.8
4281,0.1844,880.1
4286,0.186,879.4
4291,0.1877,879.8
4295,0.1894,880.8
4300,0.191,882
4305,0.1927,882.8
4310,0.1944,883.9
4315,0.196,884.6
4319,0.1977,886.3
4324,0.1994,886.1
4329,0.201,889.4
4334,0.2027,890.5
4339,0.2044,891.6
4343,0.206,892.7
4348,0.2077,894.5
4353,0.2094,896
4358,0.211,896.7
4363,0.2127,898.4
4367,0.211,900.4
4372,0.2094,901.7
4377,0.2077,903.3
4382,0.206,904.3
4387,0.2044,906
4392,0.2027,907.2
4396,0.201,908.4
4401,0.1994,909.4
4406,0.1977,910.5
4411,0.196,911.9
4416,0.1944,911.9
4420,0.1927,912.5
4425,0.191,913.1
4430,0.1894,913.5
4435,0.1877,914
4440,0.186,914
4444,0.1844,914.4
4449,0.1827,914
4454,0.181,916.3
4459,0.1794,914.5
4464,0.1777,914.1
4468,0.176,913.4
4473,0.1744,912.2
4478,0.1727,910
4483,0.171,907.7
4488,0.1694,904.7
4493,0.171,902.2
4497,0.1727,899.2
4502,0.1744,896.8
4507,0.176,894.2
4512,0.1777,891.7
4517,0.1794,889.7
4521,0.181,887.2
4526,0.1827,884.9
4531,0.1844,883.4
4536,0.186,884.5
4541,0.1877,882.7
4545,0.1894,883.5
4550,0.191,884.5
4555,0.1927,885.5
4560,0.1944,890.4
4565,0.1927,887.5
4569,0.1944,891.5
4574,0.196,890
4579,0.1977,891.4
4584,0.1994,892.3
4589,0.201,893.1
4594,0.2027,896.7
4598,0.201,896
4603,0.2027,897.2
4608,0.2044,898.3
4613,0.206,900.1
4618,0.2044,900.8
4622,0.2027,902
4627,0.201,903.2
4632,0.1994,903.5
4637,0.1977,905.7
4642,0.196,906.6
4646,0.1944,907.6
4651,0.1927,908.5
4656,0.191,909.2
4661,0.1894,909.7
4666,0.1877,910.4
4671,0.186,910.8
4675,0.1844,911
4680,0.1827,911.2
4685,0.181,911.4
4690,0.1794,912.1
4695,0.1777,911.6
4699,0.176,911.1
4704,0.1744,910.1
4709,0.1727,908.6
4714,0.171,906.1
4719,0.1694,903.7
4723,0.171,900.9
4728,0.1727,898.3
4733,0.1744,895.6
4738,0.176,893.3
4743,0.1777,891
4747,0.1794,888.4
4752,0.181,886.1
4757,0.1827,884.2
4762,0.1844,882.8
4767,0.186,882.1
4772,0.1877,882.2
4776,0.1894,882.8
4781,0.191,883.9
4786,0.1927,884.7
4791,0.1944,885.9
4796,0.196,887
4800,0.1977,887.5
4805,0.1994,889.5
4810,0.201,890.9
4815,0.2027,892.3
4820,0.2044,896.8
4824,0.2027,894.6
4829,0.2044,897.2
4834,0.2027,897.1
4839,0.2044,898.9
4844,0.2027,900.2
4848,0.201,901.2
4853,0.1994,902.7
4858,0.1977,903.9
4863,0.196,904.8
4868,0.1944,905.9
4873,0.1927,906.7
4877,0.191,906.3
4882,0.1894,908.1
4887,0.1877,909.3
4892,0.186,909.3
4897,0.1844,909.7
4901,0.1827,909.7
4906,0.181,910.1
4911,0.1794,909.9
4916,0.1777,909.5
4921,0.176,909.8
4925,0.1744,906.3
4930,0.176,911
4935,0.1744,905.5
4940,0.176,903
4945,0.1777,900.2
4949,0.1794,897.7
4954,0.181,895
4959,0.1827,890.4
4964,0.1844,891
4969,0.186,889.4
4974,0.1877,889.2
4978,0.1894,890.4
4983,0.191,890.3
4988,0.1927,890.4
4993,0.1944,892.1
4998,0.196,893.1
5002,0.1977,894.2
5007,0.1994,894.8
5012,0.201,896.4
5017,0.2027,897.5
5022,0.2044,898.9
5026,0.2027,900
5031,0.201,901.3
5036,0.1994,905.5
5041,0.1977,903.8
5046,0.196,905
5050,0.1944,906
5055,0.1927,907.7
5060,0.191,907.8
5065,0.1894,907.7
5070,0.1877,909.2
5075,0.186,909.7
5079,0.1844,910.1
5084,0.1827,912
5089,0.181,910.8
5094,0.1794,910.9
5099,0.1777,911
5103,0.176,910.3
5108,0.1744,910
5113,0.1727,906.7
5118,0.1744,904.1
5123,0.176,901.6
5127,0.1777,899.2
5132,0.1794,896.6
5137,0.181,892.9
5142,0.1827,891.7
5147,0.1844,890.5
5152,0.186,889
5156,0.1877,888.7
5161,0.1894,889.2
5166,0.191,885
5171,0.1927,890.7
5176,0.191,891.8
5180,0.1927,892.8
5185,0.1944,893.9
5190,0.196,894.9
5195,0.1977,895.7
5200,0.1994,896.9
5204,0.201,897
5209,0.2027,899.2
5214,0.201,900.4
5219,0.1994,901.6
5224,0.1977,902.7
5228,0.196,904
5233,0.1944,905.2
5238,0.1927,906
5243,0.191,907
5248,0.1894,907.7
5253,0.1877,908.7
5257,0.186,909
5262,0.1844,909.5
5267,0.1827,909.9
5272,0.181,910.1
5277,0.1794,910.3
5281,0.1777,910.3
5286,0.176,909.7
5291,0.1744,908.8
5296,0.1727,906.4
5301,0.171,903.9
5305,0.1727,901.6
5310,0.1744,899
5315,0.176,896.7
5320,0.1777,893.9
5325,0.1794,891.7
5329,0.181,889.3
5334,0.1827,890.6
5339,0.1844,885.5
5344,0.186,884.2
5349,0.1877,883.3
5354,0.1894,884.4
5358,0.191,884.5
5363,0.1927,885.5
5368,0.1944,886.6
5373,0.196,887.9
5378,0.1977,889.2
5382,0.1994,890.7
5387,0.201,891.8
5392,0.2027,893.2
5397,0.2044,894.4
5402,0.206,895.8
5406,0.2077,897.1
5411,0.2094,898.7
5416,0.2077,900.3
5421,0.206,901.9
5426,0.2044,900.4
5430,0.206,904.5
5435,0.2044,905.9
5440,0.2027,907.2
5445,0.201,908.4
5450,0.1994,909.4
5455,0.1977,910.5
5459,0.196,911.4
5464,0.1944,912.4
5469,0.1927,912.9
5474,0.191,913.6
5479,0.1894,914
5483,0.1877,914.4
5488,0.186,914.8
5493,0.1844,914.9
5498,0.1827,915
5503,0.181,915.2
5507,0.1794,915.1
5512,0.1777,915
5517,0.176,914.7
5522,0.1744,913.7
5527,0.1727,912.1
5531,0.171,910
5536,0.1694,907.5
5541,0.1677,904.5
5546,0.1694,902.1
5551,0.171,899.2
5556,0.1727,896.7
5560,0.1744,894
5565,0.176,891.7
5570,0.1777,889.3
5575,0.1794,887.1
5580,0.181,885
5584,0.1827,883.1
5589,0.1844,881.6
5594,0.186,880.7
5599,0.1877,881
5604,0.1894,882.1
5608,0.191,884.7
5613,0.1927,883.8
5618,0.1944,885.1
5623,0.196,886.3
5628,0.1977,887.6
5633,0.1994,889
5637,0.201,890.4
5642,0.2027,891.8
5647,0.2044,892.5
5652,0.206,894.1
5657,0.2077,895.7
5661,0.2094,897.2
5666,0.211,898.6
5671,0.2094,900.1
5676,0.2077,902.7
5681,0.206,901.8
5685,0.2077,904.5
5690,0.206,905.6
5695,0.2044,907.2
5700,0.2027,908.1
5705,0.201,909.3
5709,0.1994,910.4
5714,0.1977,912.9
