elapsed_s,power_mA,temperature_C
1247,0.1619,795.5
1252,0.1629,795.5
1257,0.1639,795.5
1262,0.1649,795.6
1267,0.1659,795.3
1271,0.1669,795.5
1276,0.1679,795.3
1281,0.1689,795.4
1286,0.1699,795.5
1291,0.1709,795.4
1296,0.1719,795.5
1301,0.1729,795.3
1306,0.1739,795.5
1311,0.1749,795.4
1315,0.1759,795.4
1320,0.1769,795.4
1325,0.1779,795.4
1330,0.1789,795.4
1335,0.1799,795.4
1340,0.1809,796
1345,0.1819,795.4
1350,0.1829,795.5
1355,0.1839,795.5
1359,0.1849,795.4
1364,0.1859,807.1
1369,0.1869,821.6
1374,0.1879,832.9
1379,0.1889,843.3
1384,0.1889,853.2
1389,0.1805,860.5
1394,0.1722,861.2
1399,0.1639,854.2
1403,0.1,846.5
1408,0.1,833.4
1413,0.1,815.3
1418,0.1,798.5
1423,0.1,795.4
1428,0.1,795.5
1433,0.1,795.4
1438,0.1,795
1443,0.1,795.5
1447,0.1,795.5
1452,0.1,795.7
1457,0.1,795.6
1462,0.1,795.5
1467,0.1,795.6
1472,0.1,795.5
1477,0.1,795.5
1482,0.1,795.3
1487,0.1,795.4
1491,0.1,795.4
1496,0.1,795.6
1501,0.1,795.4
1506,0.1,795.5
1511,0.1,795.6
1516,0.1,795.5
1521,0.1,795.5
1526,0.1,795.4
1531,0.1,795.7
1535,0.1,795.4
1540,0.1,795.4
1545,0.1,795.4
1550,0.1,795.5
1555,0.1,795.4
1560,0.1,795.6
1565,0.1,795.6
1570,0.1,795.4
1575,0.1,795.4
1579,0.1,795.4
1584,0.1,795.5
1589,0.1,795.5
1594,0.1,795.4
1599,0.1,795.5
1604,0.1,795.5
1609,0.1,795.5
1614,0.1,795.4
1619,0.1,795.5
1623,0.1,795.5
1628,0.1,795.4
1633,0.1,795.6
1638,0.1,795.6
1643,0.1,795.8
1648,0.1,795.3
1653,0.1,795.4
1658,0.1,795.5
1663,0.1,795.5
1667,0.1,795.4
1672,0.1,795.5
1677,0.1,795.4
1682,0.1,795.5
1687,0.1,795.6
1692,0.1,795.4
1697,0.1,795.4
1702,0.1,795
1707,0.1,795.5
1712,0.1,795.4
1716,0.1,795.5
1721,0.1,795.6
1726,0.1,795.7
1731,0.1,795.4
1736,0.1,795.3
1741,0.1,795.5
1746,0.1,795.6
1751,0.1,795.5
1756,0.1,795.5
1760,0.1,795.6
1765,0.1,795.5
1770,0.1,795.4
1775,0.1,795.4
1780,0.1,795.4
1785,0.1,795.5
1790,0.1,795.6
1795,0.1,795.4
1800,0.1,795.5
1804,0.1,795.4
1809,0.1,795.5
1814,0.1,795.5
1819,0.1,795.7
1824,0.1,795.5
1829,0.1,795.4
1834,0.1,795.4
1839,0.1,795.6
1844,0.1,795.4
1848,0.1,795.4
1853,0.1,795.6
1858,0.1,795.5
1863,0.1,795.4
1868,0.1,795.4
1873,0.1,795.4
1878,0.1,795.5
1883,0.1,795.4
1888,0.1,795.3
1892,0.1,795.7
1897,0.1,795.5
1902,0.1,795.4
1907,0.1,795.5
1912,0.1,795.5
1917,0.1,795.5
1922,0.1,795.4
1927,0.1,795.5
1932,0.1,795.5
1936,0.1,795.5
1941,0.1,795.5
1946,0.1,795.4
1951,0.1,795.4
1956,0.1,795.5
1961,0.1,795.5
1966,0.1,795.4
1971,0.1,795.4
1976,0.1,795.4
1980,0.1,795.4
1985,0.1,795
1990,0.1,795.4
1995,0.1,795.5
2000,0.1,796.9
2005,0.1,795.4
2010,0.1,795.5
2015,0.1,795.7
2020,0.1,795.5
2024,0.1,795.4
2029,0.1,795.5
2034,0.1,795.4
2039,0.1,795.4
2044,0.1,795.6
2049,0.1,795.5
2054,0.1,795.9
2059,0.1,795.4
2064,0.1,795.4
2068,0.1,795.4
2073,0.1,795.5
2078,0.1,795.4
2083,0.1,795.5
2088,0.1,795.5
2093,0.1,795.4
2098,0.1,795.4
2103,0.1,795.4
2108,0.1,795.5
2112,0.1,795.6
2117,0.1,795.4
2122,0.1,795.4
2127,0.1,795.5
2132,0.1,795.5
2137,0.1,795.4
2142,0.1,795.4
2147,0.1,795.5
2152,0.1,795.4
2156,0.1,795.6
2161,0.1,795.5
2166,0.1,795.4
2171,0.1,795.5
2176,0.1,795.6
2181,0.1,795.4
2186,0.1,795.5
2191,0.1,795.6
2196,0.1,795.4
2201,0.1,795.5
2205,0.1,795.5
2210,0.1,795.5
2215,0.1,795.6
2220,0.1,795.5
2225,0.1,795.9
2230,0.1,795
2235,0.1,795.3
2240,0.1,795.5
2245,0.1,795.6
2249,0.1,795
2254,0.1,795.5
2259,0.1,795.5
2264,0.1,795.4
2269,0.1,795.4
2274,0.1,795.3
2279,0.1899,795.5
2284,0,881
2289,0.008333,825
2293,0.1,795.7
2298,0.1,795.5
2303,0.1,795
2308,0.1,795.5
2313,0.1,795.4
2318,0.1,795.4
2323,0,796
2328,0,795.4
2333,0.1009,795.4
2337,0.1019,795.4
2342,0.1029,795.5
2347,0.1039,795.5
2352,0.1049,795.4
2357,0.1059,795.5
2362,0.1069,795.2
2367,0.1079,795.2
2372,0.1089,795.5
2377,0.1099,795.4
2381,0.1109,795.5
2386,0.1119,795.5
2391,0.1129,795.4
2396,0.1139,795.6
2401,0.1149,795.4
2406,0.1159,795.5
2411,0.1169,795
2416,0.1179,795.6
2421,0.1189,795.5
2425,0.1199,795.4
2430,0.1209,795.4
2435,0.1219,795.5
2440,0.1229,795.4
2445,0.1239,795.4
2450,0.1249,795.8
2455,0.1259,795.6
2460,0.1269,795.4
2465,0.1279,795.5
2469,0.1289,795.4
2474,0.1299,795.4
2479,0.1309,795.5
2484,0.1319,795.4
2489,0.1329,795.4
2494,0.1339,795.4
2499,0.1349,795.5
2504,0.1359,795.5
2509,0.1369,795.4
2513,0.1379,795.6
2518,0.1389,795.4
2523,0.1399,795.5
2528,0.1409,795.5
2533,0.1419,795.6
2538,0.1429,798
2543,0.1439,795.7
2548,0.1449,795.5
2553,0.1459,795.6
2557,0.1469,795.5
2562,0.1479,795.5
2567,0.1489,795.4
2572,0.1499,795.4
2577,0.1509,795.5
2582,0.1519,795.5
2587,0.1529,795.5
2592,0.1539,795.4
2597,0.1549,795.9
2601,0.1559,795.5
2606,0.1569,795.5
2611,0.1579,795.5
2616,0.1589,795.5
2621,0.1599,795.4
2626,0.1609,795.7
2631,0.1619,795.4
2636,0.1629,795.5
2641,0.1639,795.7
2645,0.1649,795.4
2650,0.1659,795.5
2655,0.1669,795.4
2660,0.1679,795.4
2665,0.1689,795.4
2670,0.1699,795
2675,0.1709,795.8
2680,0.1719,795.6
2685,0.1729,795.3
2690,0.1739,795.4
2694,0.1749,795.6
2699,0.1759,795.4
2704,0.1769,795.5
2709,0.1779,795
2714,0.1789,795.5
2719,0.1799,795.4
2724,0.1809,795.4
2729,0.1819,796.3
2734,0.1829,795.6
2738,0.1839,795.4
2743,0.1849,795.3
2748,0.1859,795.6
2753,0.1869,809
2758,0.1879,821
2763,0.1879,832.4
2768,0.1962,842.5
2773,0.2045,852.2
2778,0.2129,862.2
2782,0.2212,873.2
2787,0.2295,884
2792,0.2379,895.2
2797,0.2295,906.4
2802,0.2212,915.9
2807,0.2129,925.1
2812,0.2045,927.6
2817,0.1962,930.7
2822,0.1879,930.8
2826,0.1795,931.3
2831,0.1712,921.6
2836,0.1629,909.9
2841,0.1545,896.9
2846,0.1629,881.1
2851,0.1712,867
2856,0.1795,859.9
2861,0.1879,855
2866,0.1962,857.9
2870,0.2045,868.6
2875,0.2129,879.5
2880,0.2212,890.7
2885,0.2295,901.1
2890,0,957.5
2895,0.001667,947.2
2900,0.003333,939.7
2905,0.005,931.7
2910,0.006667,924
2914,0.008333,916.1
2919,0.01,908.5
2924,0.01167,901
2929,0.01333,893.9
2934,0.015,887
2939,0.01667,880.2
2944,0.01833,873.5
2949,0.02,867.1
2954,0.02167,860.8
2958,0.02333,854.7
2963,0.025,848.5
2968,0.02667,842.6
2973,0.02833,836.7
2978,0.03,831.4
2983,0.03167,825.7
2988,0.1,820.3
2993,0.1,814.8
2998,0.1,809.8
3002,0,795.4
3007,0.02,795.4
3012,0.04,795.6
3017,0.06,795.5
3022,0.08,795.5
3027,0.1,795.5
3032,0.1,795.5
3037,0.1001,795.3
3042,0.1001,795.5
3046,0.1001,795.4
3051,0.1001,795.4
3056,0.1002,795.4
3061,0.1002,795.5
3066,0.1002,795.4
3071,0.1003,795.4
3076,0.1003,795.4
3081,0.1003,795.3
3086,0.1003,795.4
3090,0.1004,795.4
3095,0.1004,795.4
3100,0.1004,795.6
3105,0.1004,795.6
3110,0.1005,795.6
3115,0.1005,795.4
3120,0.1005,795.6
3125,0.1006,795.5
3130,0.1006,795.6
3134,0.1006,796.1
3139,0.1006,795.4
3144,0.1007,795.4
3149,0.1007,795.6
3154,0.1007,795.5
3159,0.1008,795.6
3164,0.1008,795.4
3169,0.1008,795.5
3174,0.1008,795.7
3179,0.1009,795.6
3183,0.1009,795.4
3188,0.1009,795.4
3193,0.1009,795.5
3198,0.101,795.4
3203,0.101,795.5
3208,0.101,795.4
3213,0.1011,795.4
3218,0.1011,795.5
3223,0.1011,795.4
3227,0.1011,795.4
3232,0.1012,795.4
3237,0.1012,795.6
3242,0.1012,795
3247,0.1013,795.4
3252,0.1013,795.4
3257,0.1013,795.6
3262,0.1013,795.5
3267,0.1014,795.5
3271,0.1014,795.5
3276,0.1014,795.5
3281,0.1014,795.4
3286,0.1015,795.5
3291,0.1015,795.6
3296,0.1015,795.5
3301,0.1016,795.6
3306,0.1016,795.4
3311,0.1016,795.5
3315,0.1016,795.4
3320,0.1017,795.4
3325,0.1017,795.4
3330,0.1017,795.4
3335,0.1017,795.5
3340,0.1018,795.4
3345,0.1018,795.4
3350,0.1018,795.5
3355,0.1019,795.4
3359,0.1019,795.4
3364,0.1019,795.5
3369,0.1019,795.7
3374,0.102,795.4
3379,0.102,795.5
3384,0.102,795.5
3389,0.1021,795.5
3394,0.1021,795.4
3399,0.1021,795.4
3403,0.1021,795.4
3408,0.1022,795.5
3413,0.1022,795.4
3418,0.1022,795.4
3423,0.1022,795.6
3428,0.1023,795.4
3433,0.1023,795.4
3438,0.1023,795.6
3443,0.1024,795.5
3447,0.1024,795.5
3452,0.1024,795.6
3457,0.1024,795.4
3462,0.1025,795.4
3467,0.1025,795.5
3472,0.1025,795.4
3477,0.1026,795.4
3482,0.1026,795.3
3487,0.1026,795.4
3491,0.1026,795.5
3496,0.1027,795.4
3501,0.1027,795.6
3506,0.1027,795.6
3511,0.1027,795.4
3516,0.1028,795.5
