elapsed_s,power_mA,temperature_C
480.3,0.1144,795.2
484.1,0.1145,795.5
487.9,0.1146,795.5
491.8,0.1148,795.9
495.6,0.1149,795.5
499.5,0.115,795.5
503.3,0.1151,795.5
507.1,0.1153,795.5
511,0.1154,795.7
514.8,0.1155,795.6
518.7,0.1156,795.6
522.5,0.1158,795.4
526.4,0.1159,795.4
530.2,0.116,795.5
534,0.1161,795.4
537.9,0.1163,795.7
541.7,0.1164,795.4
545.6,0.1165,795.4
549.4,0.1166,795.6
553.2,0.1168,795.6
557.1,0.1169,795.4
560.9,0.117,795.7
564.8,0.1171,795.6
568.6,0.1172,795.4
572.5,0.1174,795.5
576.3,0.1175,795.7
580.1,0.1176,795.5
584,0.1177,795.5
587.8,0.1179,795.5
591.7,0.118,795.3
595.5,0.1181,795.6
599.4,0.1182,795.4
603.2,0.1184,795.4
607,0.1185,795.6
610.9,0.1186,795.4
614.7,0.1187,795.5
618.6,0.1189,795.4
622.4,0.119,795.6
626.2,0.1191,795.6
630.1,0.1192,795.5
633.9,0.1194,795.4
637.8,0.1195,795.6
641.6,0.1196,795.6
645.5,0.1197,795.9
649.3,0.1199,795.4
653.1,0.12,795.4
657,0.1201,795.4
660.8,0.1202,795.4
664.7,0.1204,795.5
668.5,0.1205,795.6
672.4,0.1206,795.5
676.2,0.1207,795.6
680,0.1209,795
683.9,0.121,795.4
687.7,0.1211,795.4
691.6,0.1212,795.5
695.4,0.1214,795.2
699.2,0.1215,795.4
703.1,0.1216,795.9
706.9,0.1217,795.4
710.8,0.1219,795.4
714.6,0.122,795.4
718.5,0.1221,798.4
722.3,0.1222,795.5
726.1,0.1224,795.6
730,0.1225,795.4
733.8,0.1226,795.4
737.7,0.1227,795.4
741.5,0.1229,795.4
745.3,0.123,795.5
749.2,0.1231,795.5
753,0.1232,795.4
756.9,0.1234,795.4
760.7,0.1235,795.4
764.6,0.1236,795.5
768.4,0.1237,795.4
772.2,0.1239,795.4
776.1,0.124,795.5
779.9,0.1241,795.5
783.8,0.1242,796.1
787.6,0.1244,795.5
791.5,0.1245,795.5
795.3,0.1246,795.6
799.1,0.1247,795.4
803,0.1249,798.1
806.8,0.125,795.7
810.7,0.1251,795.4
814.5,0.1253,795.4
818.3,0.1254,795.5
822.2,0.1255,795.5
826,0.1256,795.5
829.9,0.1258,795.5
833.7,0.1259,795.3
837.6,0.126,795.5
841.4,0.1261,795.5
845.2,0.1263,795.4
849.1,0.1264,795.4
852.9,0.1265,795.4
856.8,0.1266,795.5
860.6,0.1268,795.4
864.5,0.1269,795.2
868.3,0.127,795.4
872.1,0.1271,795.5
876,0.1273,795.4
879.8,0.1274,795.5
883.7,0.1275,795.5
887.5,0.1276,795.6
891.3,0.1278,795.3
895.2,0.1279,795
899,0.128,795.4
902.9,0.1281,795.5
906.7,0.1283,795.4
910.6,0.1284,795.3
914.4,0.1285,795.5
918.2,0.1286,795.4
922.1,0.1288,799.2
925.9,0.1289,795.4
929.8,0.129,795.5
933.6,0.1291,795.4
937.4,0.1293,795.4
941.3,0.1294,795.4
945.1,0.1295,795.5
949,0.1296,795.4
952.8,0.1298,795.6
956.7,0.1299,795.5
960.5,0.13,795.5
964.3,0.1301,795.4
968.2,0.1303,795.5
972,0.1304,795.4
975.9,0.1305,795.4
979.7,0.1306,795.6
983.6,0.1308,795.5
987.4,0.1309,795.4
991.2,0.131,795.4
995.1,0.1311,795.4
998.9,0.1313,795.5
1003,0.1314,795.4
1007,0.1315,795.6
1010,0.1316,795.2
1014,0.1318,795.4
1018,0.1319,795.4
1022,0.132,795.5
1026,0.1321,795.5
1030,0.1323,795.3
1033,0.1324,795
1037,0.1325,795.5
1041,0.1326,795.5
1045,0.1328,795.5
1049,0.1329,795.4
1053,0.133,795.6
1057,0.1331,795.5
1060,0.1333,795.6
1064,0.1334,795.3
1068,0.1335,796.3
1072,0.1336,795.4
1076,0.1338,795.4
1080,0.1339,795.4
1083,0.134,795.5
1087,0.1341,795.4
1091,0.1343,795.5
1095,0.1344,795.5
1099,0.1345,795.4
1103,0.1346,795.5
1106,0.1348,795.5
1110,0.1349,795.4
1114,0.135,795.5
1118,0.1351,795.4
1122,0.1353,795.6
1126,0.1354,795.4
1130,0.1355,795.5
1133,0.1356,795.5
1137,0.1358,795.5
1141,0.1359,795.5
1145,0.136,795.5
1149,0.1361,795.2
1153,0.1363,795.6
1156,0.1364,795.4
1160,0.1365,795.5
1164,0.1366,795.6
1168,0.1368,795
1172,0.1369,795.4
1176,0.137,795.4
1179,0.1371,795.4
1183,0.1373,795.5
1187,0.1374,795.3
1191,0.1375,795.7
1195,0.1376,795.3
1199,0.1378,795
1203,0.1379,795.4
1206,0.138,795.6
1210,0.1381,795.5
1214,0.1383,795.4
1218,0.1384,795.4
1222,0.1385,795.2
1226,0.1386,795.5
1229,0.1388,795.6
1233,0.1389,795.5
1237,0.139,795.4
1241,0.1391,795.5
1245,0.1393,795.4
1249,0.1394,795.3
1252,0.1395,795.5
1256,0.1396,795.5
1260,0.1398,795.4
1264,0.1399,795.4
1268,0.14,795.4
1272,0.1401,796.2
1276,0.1403,795.5
1279,0.1404,795.5
1283,0.1405,795.4
1287,0.1406,795.5
1291,0.1407,795.5
1295,0.1409,795.4
1299,0.141,795.5
1302,0.1411,795.4
1306,0.1412,795.4
1310,0.1414,795.5
1314,0.1415,796
1318,0.1416,795.4
1322,0.1417,795.4
1325,0.1419,795.3
1329,0.142,795.4
1333,0.1421,795.4
1337,0.1422,795.4
1341,0.1424,795.5
1345,0.1425,795.5
1349,0.1426,795.4
1352,0.1427,795.4
1356,0.1429,795.5
1360,0.143,795.4
1364,0.1431,795.4
1368,0.1432,795.4
1372,0.1434,795.5
1375,0.1435,795.4
1379,0.1436,795.4
1383,0.1437,795.4
1387,0.1439,795.4
1391,0.144,795.4
1395,0.1441,795.5
1398,0.1442,795.5
1402,0.1444,795.4
1406,0.1445,795.4
1410,0.1446,795.4
1414,0.1447,795
1418,0.1449,795.3
1422,0.145,795.4
1425,0.1451,795
1429,0.1452,795.5
1433,0.1454,795
1437,0.1455,795.5
1441,0.1456,795.5
1445,0.1457,795.3
1448,0.1459,795.4
1452,0.146,795.4
1456,0.1461,795.3
1460,0.1462,795.4
1464,0.1464,795.4
1468,0.1465,795.6
1471,0.1466,795.7
1475,0.1467,795.4
1479,0.1469,795.4
1483,0.147,795.3
1487,0.1471,795.5
1491,0.1472,795.5
1495,0.1474,795.4
1498,0.1475,795.5
1502,0.1476,795.6
1506,0.1477,795.5
1510,0.1479,795.3
1514,0.148,795.5
1518,0.1481,795.4
1521,0.1482,795.4
1525,0.1484,795.5
1529,0.1485,795.4
1533,0.1486,795.5
1537,0.1487,795.4
1541,0.1489,795.5
1544,0.149,795.4
1548,0.1491,795.4
1552,0.1492,795.4
1556,0.1494,795.4
1560,0.1495,795.4
1564,0.1496,795.5
1568,0.1497,795
1571,0.1499,795.5
1575,0.15,795.5
1579,0.1501,795.4
1583,0.1502,795.3
1587,0.1504,795.5
1591,0.1505,795.5
1594,0.1506,795.4
1598,0.1507,795.5
1602,0.1509,795.5
1606,0.151,795.4
1610,0.1511,795.4
1614,0.1512,795.4
1617,0.1514,795.5
1621,0.1515,795.6
1625,0.1516,795.4
1629,0.1517,795.4
1633,0.1519,795.4
1637,0.152,795.1
1641,0.1521,795.6
1644,0.1522,795.4
1648,0.1524,795.4
1652,0.1525,795.5
1656,0.1526,795
1660,0.1527,795.5
1664,0.1529,795.5
1667,0.153,795.9
1671,0.1531,795.4
1675,0.1532,795.6
1679,0.1534,795.5
1683,0.1535,795
1687,0.1536,795.6
1690,0.1537,795.4
1694,0.1539,795.6
1698,0.154,795.3
1702,0.1541,795.4
1706,0.1542,795.5
1710,0.1544,795.4
1714,0.1545,795.4
1717,0.1546,795.4
1721,0.1547,795.3
1725,0.1549,795.3
1729,0.155,795.5
1733,0.1551,795.6
1737,0.1552,795.4
1740,0.1554,795.4
1744,0.1555,795.5
1748,0.1556,796.6
1752,0.1557,795.5
1756,0.1559,795.5
1760,0.156,795.4
1763,0.1561,795.2
1767,0.1562,795.5
1771,0.1564,795.4
1775,0.1565,795.4
1779,0.1566,795.5
1783,0.1568,795.4
1787,0.1569,795.4
1790,0.157,795.6
1794,0.1571,795
1798,0.1573,795.4
1802,0.1574,795.5
1806,0.1575,795.5
1810,0.1576,795.4
1813,0.1578,795.4
1817,0.1579,795.4
1821,0.158,795.6
1825,0.1581,795.4
1829,0.1583,795.3
1833,0.1584,795.5
1836,0.1585,795.4
1840,0.1586,795.6
1844,0.1588,795.4
1848,0.1589,795.5
1852,0.159,795.5
1856,0.1591,795.5
1860,0.1593,795.4
1863,0.1594,795.4
1867,0.1595,795.4
1871,0.1596,795
1875,0.1598,795.6
1879,0.1599,795.6
1883,0.16,795.4
1886,0.1601,795.5
1890,0.1603,795.6
1894,0.1604,795.4
1898,0.1605,795.8
1902,0.1606,795.5
1906,0.1608,795.6
1909,0.1609,795.4
1913,0.161,795.9
1917,0.1611,795.5
1921,0.1613,795.5
1925,0.1614,795.4
1929,0.1615,795.5
1933,0.1616,796.3
1936,0.1618,795.6
1940,0.1619,795.6
1944,0.162,795.5
1948,0.1621,795.4
1952,0.1623,795.4
1956,0.1624,795.5
1959,0.1625,795.4
1963,0.1626,795
1967,0.1628,795.5
1971,0.1629,795.5
1975,0.163,795.4
1979,0.1631,795.3
1982,0.1633,795.6
1986,0.1634,795.4
1990,0.1635,798.9
1994,0.1636,795.5
1998,0.1638,795.3
2002,0.1639,795.5
2006,0.164,795.6
2009,0.1641,795.4
2013,0.1643,795.6
2017,0.1644,795.2
2021,0.1645,795.5
2025,0.1646,795.5
2029,0.1648,798.4
2032,0.1649,795.4
2036,0.165,795.4
2040,0.1651,795.5
2044,0.1653,795.4
2048,0.1654,795.5
2052,0.1655,795.5
2055,0.1656,795.4
2059,0.1658,795.4
2063,0.1659,795.5
2067,0.166,795.3
2071,0.1661,795.3
2075,0.1663,800
2079,0.1664,795.5
2082,0.1665,795.4
2086,0.1666,795
2090,0.1668,795.5
2094,0.1669,795.4
2098,0.167,797.6
2102,0.1671,795.4
2105,0.1673,795.5
2109,0.1674,795.4
2113,0.1675,795.4
2117,0.1676,795.5
2121,0.1678,795.4
2125,0.1679,795.4
2128,0.168,795.5
2132,0.1681,795.4
2136,0.1683,795.3
2140,0.1684,795.5
2144,0.1685,795.4
2148,0.1686,795.5
2152,0.1688,795
2155,0.1689,795.5
2159,0.169,795.4
2163,0.1691,795.5
2167,0.1693,795
2171,0.1694,795
2175,0.1695,795.4
2178,0.1696,795.4
2182,0.1698,795.4
2186,0.1699,795.4
2190,0.17,795.4
2194,0.1701,795.4
2198,0.1703,797.7
2201,0.1704,795.4
2205,0.1705,795.4
2209,0.1706,795.6
2213,0.1708,795.5
2217,0.1709,795.4
2221,0.171,795.4
2225,0.1711,795.4
2228,0.1713,795.5
2232,0.1714,795.4
2236,0.1715,795.4
2240,0.1716,795.6
2244,0.1718,795.3
2248,0.1719,795.4
2251,0.172,795.4
2255,0.1721,795.4
2259,0.1722,795.3
2263,0.1724,799.4
2267,0.1725,795.4
2271,0.1726,795.6
2274,0.1727,795.5
2278,0.1729,795.4
2282,0.173,795
2286,0.1731,795.5
2290,0.1732,795.5
2294,0.1734,795.6
2298,0.1735,795.5
2301,0.1736,795.4
2305,0.1737,795.4
2309,0.1739,795.5
2313,0.174,795.4
2317,0.1741,795.5
2321,0.1742,795.5
2324,0.1744,795.3
2328,0.1745,795.4
2332,0.1746,795.4
2336,0.1747,795.5
2340,0.1749,795.4
2344,0.175,795.5
2347,0.1751,795.5
2351,0.1752,795.6
2355,0.1754,795.5
2359,0.1755,795.5
2363,0.1756,795.5
2367,0.1757,795.4
2371,0.1759,795.2
2374,0.176,795.4
2378,0.1761,795.5
2382,0.1762,795.3
2386,0.1764,795.3
2390,0.1765,798.7
2394,0.1766,795.4
2397,0.1767,795.2
2401,0.1769,795.3
2405,0.177,795.4
2409,0.1771,795.5
2413,0.1772,795.4
2417,0.1774,795.4
2420,0.1775,795.4
2424,0.1776,795.5
2428,0.1777,795.4
2432,0.1779,795.5
2436,0.178,795.5
2440,0.1781,795.4
2444,0.1782,795.4
2447,0.1784,795.4
2451,0.1785,796
2455,0.1786,795.5
2459,0.1787,795.4
2463,0.1789,795.4
2467,0.179,795.4
2470,0.1791,795.4
2474,0.1792,795.5
2478,0.1794,795.9
2482,0.1795,795.8
2486,0.1796,795.5
2490,0.1797,795.5
2493,0.1799,795.6
2497,0.18,795.9
2501,0.1801,795.4
2505,0.1802,795.4
2509,0.1804,795.4
2513,0.1805,795.5
2517,0.1806,795.5
2520,0.1807,795.2
2524,0.1809,795.4
2528,0.181,795.4
2532,0.1811,795.4
2536,0.1812,795.6
2540,0.1814,795.5
2543,0.1815,795.5
2547,0.1816,795.6
2551,0.1817,795.5
2555,0.1819,795.5
2559,0.182,795.4
2563,0.1821,795.6
2566,0.1822,795.3
2570,0.1824,795.5
2574,0.1825,795.5
2578,0.1826,795.5
2582,0.1827,795
2586,0.1829,795.7
2590,0.183,795.5
2593,0.1831,795.4
2597,0.1832,795.5
2601,0.1834,796.1
2605,0.1835,795.5
2609,0.1836,796.9
2613,0.1837,800.9
2616,0.1839,800.6
2620,0.184,802.1
2624,0.1841,803.7
2628,0.1842,805.2
2632,0.1844,807
2636,0.1845,808.5
2639,0.1846,810.2
2643,0.1847,810.1
2647,0.1849,813.1
2651,0.185,815.1
2655,0.1851,816
2659,0.1852,817.7
2663,0.1854,819
2666,0.1855,820.5
2670,0.1856,821.5
2674,0.1857,822.8
2678,0.1859,824
2682,0.1859,825.7
2686,0.1875,826.1
2689,0.1892,827.5
2693,0.1909,829.1
2697,0.1925,830
2701,0.1942,830.8
2705,0.1959,827.9
2709,0.1975,834.1
2712,0.1992,835.1
2716,0.2009,836.9
2720,0.2025,838.2
2724,0.2042,839.7
2728,0.2059,841.3
2732,0.2075,842.6
2736,0.2092,844.3
2739,0.2109,846.1
2743,0.2125,847.6
2747,0.2142,849.5
2751,0.2159,851.4
2755,0.2175,849.7
2759,0.2192,854
2762,0.2209,855.6
2766,0.2225,857.3
2770,0.2242,859.7
2774,0.2259,860.7
2778,0.2275,861.8
2782,0.2292,864.4
2785,0.2309,865.9
2789,0.2325,868.3
2793,0.2342,869.5
2797,0.2359,871.5
2801,0.2375,873.1
2805,0.2392,874.3
2809,0.2409,876.6
2812,0.2425,879.5
2816,0.2442,880.2
2820,0.2459,881.9
2824,0.2475,883.5
2828,0.2492,883.8
2832,0.2509,887.7
2835,0.2525,889.4
2839,0.2542,890.9
2843,0.2559,893
2847,0.2575,894.7
2851,0.2592,896.6
2855,0.2609,896.7
2858,0.2625,900.2
2862,0.2609,901.9
2866,0.2592,903.7
2870,0.2575,905.4
2874,0.2559,907.1
2878,0.2542,908.6
2882,0.2525,910.3
2885,0.2509,911.8
2889,0.2492,913.6
2893,0.2475,913.5
2897,0.2459,915.8
2901,0.2442,916.9
2905,0.2425,918
2908,0.2409,919
2912,0.2392,920.1
2916,0.2375,920.9
2920,0.2359,921.5
2924,0.2342,922.5
2928,0.2325,923.2
2931,0.2309,922.4
2935,0.2292,924.3
2939,0.2275,924.7
2943,0.2259,925.6
2947,0.2242,926.2
2951,0.2225,925.9
2954,0.2209,926.3
2958,0.2192,926.4
2962,0.2175,927.2
2966,0.2159,929
2970,0.2142,927
2974,0.2125,926.9
2978,0.2109,927
2981,0.2092,927
2985,0.2075,926.9
2989,0.2059,927.1
2993,0.2042,926.3
2997,0.2025,926.3
3001,0.2009,926.2
3004,0.1992,925.7
3008,0.1975,925.4
3012,0.1959,925.1
3016,0.1942,923.4
3020,0.1925,924.9
3024,0.1909,923.8
3027,0.1892,922.9
3031,0.1875,922.3
3035,0.1859,921.9
3039,0.1842,921
3043,0.1825,920.2
3047,0.1809,916.9
3051,0.1792,919
3054,0.1775,917.8
3058,0.1759,916.5
3062,0.1742,914.9
3066,0.1725,912.5
3070,0.1709,909.9
3074,0.1692,906.8
3077,0.1709,904.2
3081,0.1725,901.3
3085,0.1742,898.6
3089,0.1759,896.1
3093,0.1775,893.3
3097,0.1792,890.8
3100,0.1809,888.4
3104,0.1825,886.1
3108,0.1842,882.3
3112,0.1859,883.1
3116,0.1875,882.6
3120,0.1892,882.4
3124,0.1909,882.9
3127,0.1925,882.2
3131,0.1942,882.9
3135,0.1959,883.2
3139,0.1975,883.6
3143,0.1992,884.1
3147,0.2009,884.7
3150,0.2025,885.2
3154,0.2042,885.7
3158,0.2059,886.6
3162,0.2075,887.2
3166,0.2092,889.4
3170,0.2109,888.7
3173,0.2125,890.1
3177,0.2142,890.3
3181,0.2159,891.4
3185,0.2175,892.1
3189,0.2192,893
3193,0.2209,891.6
3197,0.2225,894.8
3200,0.2209,898.9
3204,0.2192,896.9
3208,0.2209,898.2
3212,0.2225,898.5
3216,0.2242,899.5
3220,0.2225,900.9
3223,0.2209,901.9
3227,0.2192,902.9
3231,0.2175,903.6
3235,0.2159,904.6
3239,0.2142,905.4
3243,0.2125,906
3246,0.2109,905.7
3250,0.2092,907.4
3254,0.2075,907.8
3258,0.2059,908.3
3262,0.2042,908.7
3266,0.2025,909.2
3270,0.2009,909.1
3273,0.1992,909.3
3277,0.1975,909.7
3281,0.1959,909.7
3285,0.1942,909.7
3289,0.1925,909.7
3293,0.1909,909.7
3296,0.1892,909.6
3300,0.1875,909.2
3304,0.1859,909.7
3308,0.1842,908.5
3312,0.1825,908.1
3316,0.1809,907.7
3319,0.1792,907.1
3323,0.1775,906.5
3327,0.1759,905.4
3331,0.1742,903.7
3335,0.1759,901.4
3339,0.1775,898.8
3343,0.1792,896.2
3346,0.1809,893.7
3350,0.1825,891.3
3354,0.1842,890.9
3358,0.1859,888.2
3362,0.1875,887.7
3366,0.1892,887.5
3369,0.1909,887.7
3373,0.1925,887.9
3377,0.1942,888.1
3381,0.1959,888.1
3385,0.1975,888.6
3389,0.1992,888.8
3392,0.2009,889.3
3396,0.2025,890.6
3400,0.2042,890.2
3404,0.2059,890.7
3408,0.2075,891.2
3412,0.2092,891.9
3416,0.2109,892.8
3419,0.2125,893.4
3423,0.2142,894.3
3427,0.2159,894.8
3431,0.2175,895.6
3435,0.2192,896.3
3439,0.2209,897.4
3442,0.2225,898.2
3446,0.2242,898.8
3450,0.2259,900.3
3454,0.2242,901
3458,0.2225,902
3462,0.2209,903.7
3465,0.2192,903.7
3469,0.2175,904.3
3473,0.2159,903.7
3477,0.2142,906.4
3481,0.2125,906.8
3485,0.2109,907.7
3489,0.2092,908.1
3492,0.2075,908.3
3496,0.2059,909
3500,0.2042,910.9
3504,0.2025,909.9
3508,0.2009,910
3512,0.1992,910.2
3515,0.1975,910.3
3519,0.1959,910.4
3523,0.1942,910.1
3527,0.1925,910.4
3531,0.1909,910.2
3535,0.1892,910
3538,0.1875,909.9
3542,0.1859,909.5
3546,0.1842,908.4
3550,0.1825,908.8
3554,0.1809,908.4
3558,0.1792,907.7
3562,0.1775,907.2
3565,0.1759,906.9
3569,0.1742,904.2
3573,0.1759,904.1
3577,0.1742,899.1
3581,0.1759,896.7
3585,0.1775,894.2
3588,0.1792,892.4
3592,0.1809,889.3
3596,0.1825,886.9
3600,0.1842,885.2
3604,0.1859,884.1
3608,0.1875,882.1
3611,0.1892,883.8
3615,0.1909,883.3
3619,0.1925,883
3623,0.1942,884.2
3627,0.1959,884.6
3631,0.1975,885.7
3635,0.1992,886.2
3638,0.2009,885.9
3642,0.2025,886.6
3646,0.2042,887.2
3650,0.2059,887.6
3654,0.2075,888.5
3658,0.2092,889
3661,0.2109,889.9
3665,0.2125,890.6
3669,0.2142,891.7
3673,0.2159,892.2
3677,0.2175,893.1
3681,0.2192,893.9
3684,0.2209,894.6
3688,0.2225,895.5
3692,0.2242,896.9
3696,0.2259,896.4
3700,0.2275,898.8
3704,0.2259,899.6
3708,0.2242,900.8
3711,0.2225,901.9
3715,0.2209,902.9
3719,0.2192,902.5
3723,0.2175,906.9
3727,0.2159,905.8
3731,0.2142,907.7
3734,0.2125,903.5
3738,0.2142,907.7
3742,0.2125,908.1
3746,0.2109,908.8
3750,0.2092,909.1
3754,0.2075,909.6
3757,0.2059,909.9
3761,0.2042,910.4
3765,0.2025,910.7
3769,0.2009,910.9
3773,0.1992,910.8
3777,0.1975,911.2
3781,0.1959,911.1
3784,0.1942,911.2
3788,0.1925,911
3792,0.1909,910.9
3796,0.1892,910.7
3800,0.1875,910.5
3804,0.1859,910.3
3807,0.1842,909.9
3811,0.1825,909.4
3815,0.1809,908.8
3819,0.1792,908.3
3823,0.1775,907.6
3827,0.1759,906.2
3830,0.1742,904.2
3834,0.1759,902.3
3838,0.1775,897.9
3842,0.1792,896.4
3846,0.1809,894.2
3850,0.1825,891.7
3854,0.1842,885.1
3857,0.1859,889
3861,0.1875,887.2
3865,0.1892,886.8
3869,0.1909,886.7
3873,0.1925,887
3877,0.1942,887.3
3880,0.1959,887.4
3884,0.1975,887.9
3888,0.1992,888
3892,0.2009,888.6
3896,0.2025,889.1
3900,0.2042,889.7
3903,0.2059,889.9
3907,0.2075,890.6
3911,0.2092,891.3
3915,0.2109,890.9
3919,0.2125,892.6
3923,0.2142,893.5
3927,0.2159,894.2
3930,0.2175,895
3934,0.2192,895.7
3938,0.2209,896.8
3942,0.2225,898.7
3946,0.2209,898.5
3950,0.2225,900.2
3953,0.2209,903.9
3957,0.2192,901.9
3961,0.2209,902.2
3965,0.2192,903.2
3969,0.2175,903.1
3973,0.2159,904.8
3976,0.2142,905.8
3980,0.2125,906.3
3984,0.2109,906.9
3988,0.2092,907.4
3992,0.2075,907.8
3996,0.2059,908.4
4000,0.2042,908.7
4003,0.2025,908.4
4007,0.2009,909.2
4011,0.1992,909.5
4015,0.1975,909.8
4019,0.1959,909.6
4023,0.1942,909.7
4026,0.1925,909.6
4030,0.1909,909.5
4034,0.1892,909.3
4038,0.1875,909
4042,0.1859,908.7
4046,0.1842,909.1
4049,0.1825,908
4053,0.1809,907.6
4057,0.1792,907.1
4061,0.1775,903.8
4065,0.1792,905.4
4069,0.1775,903.6
4073,0.1792,901.4
4076,0.1809,898.9
4080,0.1825,895.8
4084,0.1842,897.1
4088,0.1859,893.2
4092,0.1875,892.1
4096,0.1892,891.6
4099,0.1909,892.4
4103,0.1925,891.9
4107,0.1942,892.9
4111,0.1959,892
4115,0.1975,892.2
4119,0.1992,892.4
4122,0.2009,892.5
4126,0.2025,893
4130,0.2042,893.5
4134,0.2059,893.9
4138,0.2075,894.3
4142,0.2092,894.8
4146,0.2109,895.3
4149,0.2125,896.1
4153,0.2142,896.7
4157,0.2159,895.9
4161,0.2175,898.1
4165,0.2159,898.9
4169,0.2142,900.1
4172,0.2125,900.8
4176,0.2109,900.8
4180,0.2092,901.8
4184,0.2075,902.5
4188,0.2059,903
4192,0.2042,903.1
4195,0.2025,904
4199,0.2009,904.2
4203,0.1992,904.3
4207,0.1975,904.5
4211,0.1959,904.9
4215,0.1942,905.4
4219,0.1925,905.1
4222,0.1909,906
4226,0.1892,905.3
4230,0.1875,905.1
4234,0.1859,904.8
4238,0.1842,904.6
4242,0.1825,907
4245,0.1809,900.4
4249,0.1825,903.5
4253,0.1809,903
4257,0.1792,902.5
4261,0.1775,901.7
4265,0.1792,900.8
4268,0.1809,899.1
4272,0.1825,896.9
4276,0.1842,894.6
4280,0.1859,893.8
4284,0.1875,892.9
4288,0.1892,892.7
4292,0.1909,892.4
4295,0.1925,892.2
4299,0.1942,892.1
4303,0.1959,892.5
4307,0.1975,892.7
4311,0.1992,893.1
4315,0.2009,893
4318,0.2025,892.3
4322,0.2042,893.8
4326,0.2059,894.2
4330,0.2075,894.4
4334,0.2092,895.1
4338,0.2109,895.8
4341,0.2125,896.1
4345,0.2142,896.9
4349,0.2159,897.2
4353,0.2175,898.4
4357,0.2192,899
4361,0.2209,899.8
4365,0.2192,899.5
4368,0.2209,902.3
4372,0.2192,900.6
4376,0.2209,903.2
4380,0.2192,903.8
4384,0.2175,906.2
4388,0.2159,905.3
4391,0.2142,906
4395,0.2125,906.7
4399,0.2109,907.2
4403,0.2092,904.2
4407,0.2109,907.6
4411,0.2092,908.5
4414,0.2075,909.1
4418,0.2059,909.3
4422,0.2042,911.4
4426,0.2025,907.2
4430,0.2042,909.8
4434,0.2025,910.4
4438,0.2009,910.2
4441,0.1992,912.8
4445,0.1975,910.5
4449,0.1959,911
4453,0.1942,910.4
4457,0.1925,910.3
4461,0.1909,910.1
4464,0.1892,910
4468,0.1875,909.8
4472,0.1859,909.5
4476,0.1842,909
4480,0.1825,908.9
