elapsed_s,power_mA,temperature_C
315.5,0.1891,799.4
316,0.1893,800
316.5,0.1894,799.5
317,0.1895,799.5
317.5,0.1897,799.5
318,0.1898,799.5
318.5,0.19,799.8
319,0.1901,799.4
319.5,0.1903,800.3
320,0.1904,799.4
320.5,0.1906,799.3
321,0.1907,799
321.5,0.1909,799.5
322,0.191,799.4
322.5,0.1911,799.4
323,0.1913,799.8
323.5,0.1914,799.5
324,0.1916,799.4
324.5,0.1917,799.6
325,0.1919,799
325.5,0.192,800
326,0.1922,799
326.5,0.1923,799.2
327,0.1925,799.2
327.5,0.1926,800.4
328,0.1928,799.5
328.5,0.1929,799.4
329,0.193,799.5
329.5,0.1932,799.2
330,0.1933,799.5
330.5,0.1935,799.4
331,0.1936,799.4
331.5,0.1938,799.5
332,0.1939,799.4
332.5,0.1941,799.5
333,0.1942,799.5
333.5,0.1944,799.6
334,0.1945,799.5
334.5,0.1946,799.6
335,0.1948,799.5
335.5,0.1949,799.5
336,0.1951,799.5
336.5,0.1952,799.6
337,0.1954,799.5
337.5,0.1955,799.6
338,0.1957,799.6
338.5,0.1958,799.4
339,0.196,799.4
339.5,0.1961,799.5
340,0.1963,799.5
340.5,0.1964,799.4
341,0.1965,799.6
341.5,0.1967,799.4
342,0.1968,799.4
342.5,0.197,799.5
343,0.1971,799.4
343.5,0.1973,799.5
344,0.1974,799.5
344.5,0.1976,799.1
345,0.1977,799.4
345.5,0.1979,800
346,0.198,799.3
346.5,0.1981,799.6
347,0.1983,799.5
347.5,0.1984,799.5
348,0.1986,799.5
348.5,0.1987,799.6
349,0.1989,799.2
349.5,0.199,799.4
350,0.1992,799
350.5,0.1993,799.3
351,0.1995,799.4
351.5,0.1996,799.4
352,0.1998,799.4
352.5,0.1999,799.2
353,0.2,799.5
353.5,0.2002,799.2
354,0.2003,799.5
354.5,0.2005,799.5
355,0.2006,801.3
355.5,0.2008,799.2
356,0.2009,799.5
356.5,0.2011,799.4
357,0.2012,799.5
357.5,0.2014,799.7
358,0.2015,799.5
358.5,0.2016,799.6
359,0.2018,799.4
359.5,0.2019,799.5
360,0.2021,799.6
360.5,0.2022,799.4
361,0.2024,799.8
361.5,0.2025,799.4
362,0.2027,800
362.5,0.2028,799.5
363,0.203,799.5
363.5,0.2031,799.4
364,0.2032,799.6
364.5,0.2034,799.5
365,0.2035,799.3
365.5,0.2037,799.8
366,0.2038,799.7
366.5,0.204,799.9
367,0.2041,799.4
367.5,0.2043,799
368,0.2044,799.4
368.5,0.2046,799.5
369,0.2047,799.8
369.5,0.2049,799.4
370,0.205,799.5
370.5,0.2051,799.3
371,0.2053,799.5
371.5,0.2054,799
372,0.2056,799
372.5,0.2057,799.6
373,0.2059,799.3
373.5,0.206,799.4
374,0.2062,799.6
374.5,0.2063,799.6
375,0.2065,799.5
375.5,0.2066,799.4
376,0.2067,799.6
376.5,0.2069,799.4
377,0.207,799
377.5,0.2072,799.5
378,0.2073,799.4
378.5,0.2075,799.4
379,0.2076,799.4
379.5,0.2078,799.3
380,0.2079,799
380.5,0.2081,800
381,0.2082,799.4
381.5,0.2084,799.4
382,0.2085,799.4
382.5,0.2086,799.8
383,0.2088,799.4
383.5,0.2089,799
384,0.2091,799.3
384.5,0.2092,799.5
385,0.2094,799.5
385.5,0.2095,799.5
386,0.2097,799.6
386.5,0.2098,799.5
387,0.21,799.5
387.5,0.2101,799
388,0.2102,799.5
388.5,0.2104,799.3
389,0.2105,799.5
389.5,0.2107,799.4
390,0.2108,799.4
390.5,0.211,799
391,0.2111,799.7
391.5,0.2113,799.5
392,0.2114,799.5
392.5,0.2116,799.4
393,0.2117,799.5
393.5,0.2119,799.4
394,0.212,799.4
394.5,0.2121,799.3
395,0.2123,799
395.5,0.2124,799.5
396,0.2126,799.5
396.5,0.2127,799.5
397,0.2129,799
397.5,0.213,799.6
398,0.2132,799.6
398.5,0.2133,799.5
399,0.2135,799.4
399.5,0.2136,799.5
400,0.2137,799.7
400.5,0.2139,799.3
401,0.214,799.4
401.5,0.2142,799.4
402,0.2143,799.5
402.5,0.2145,799.5
403,0.2146,799
403.5,0.2148,800.4
404,0.2149,799.5
404.5,0.2151,799.3
405,0.2152,799.4
405.5,0.2154,799
406,0.2155,799.5
406.5,0.2156,799.4
407,0.2158,799.4
407.5,0.2159,799.3
408,0.2161,799.4
408.5,0.2162,801.1
409,0.2164,799.7
409.5,0.2165,799.1
410,0.2167,801.6
410.5,0.2168,799.7
411,0.217,799.3
411.5,0.2171,799.4
412,0.2172,799.3
412.5,0.2174,799.6
413,0.2175,799.4
413.5,0.2177,799.4
414,0.2178,802.3
414.5,0.218,799.4
415,0.2181,799.5
415.5,0.2183,799.6
416,0.2184,799.6
416.5,0.2186,799.5
417,0.2187,800.8
417.5,0.2189,799.6
418,0.219,799.5
418.5,0.2191,799
419,0.2193,799.2
419.5,0.2194,799.5
420,0.2196,799.4
420.5,0.2197,799.4
421,0.2199,799.1
421.5,0.22,799.5
422,0.2202,799.6
422.5,0.2203,799.5
423,0.2205,799.5
423.5,0.2206,799.4
424,0.2208,799.5
424.5,0.2209,799.5
425,0.221,799.5
425.5,0.2212,799.5
426,0.2213,799.6
426.5,0.2215,799
427,0.2216,799.5
427.5,0.2218,800
428,0.2219,799
428.5,0.2221,799.4
429,0.2222,799.5
429.5,0.2224,799.4
430,0.2225,799.4
430.5,0.2226,799.5
431,0.2228,799.5
431.5,0.2229,799.5
432,0.2231,799.4
432.5,0.2232,799.4
433,0.2234,799.4
433.5,0.2235,799.4
434,0.2237,799.4
434.5,0.2238,799.5
435,0.224,799.5
435.5,0.2241,799
436,0.2243,799.4
436.5,0.2244,799.6
437,0.2245,799.5
437.5,0.2247,799.6
438,0.2248,799.4
438.5,0.225,799
439,0.2251,799.4
439.5,0.2253,799.4
440,0.2254,799
440.5,0.2256,799.3
441,0.2257,800.5
441.5,0.2259,799.5
442,0.226,800.3
442.5,0.2261,799.5
443,0.2263,800.4
443.5,0.2264,801.2
444,0.2266,802.3
444.5,0.2267,803
445,0.2269,803.9
445.5,0.227,804.7
446,0.2272,803.1
446.5,0.2273,806.5
447,0.2275,807.1
447.5,0.2276,806.3
448,0.2278,807.3
448.5,0.2279,808.7
449,0.228,809.2
449.5,0.2282,810
450,0.2283,810.7
450.5,0.2285,811.5
451,0.2286,812.4
451.5,0.2288,813.2
452,0.2289,814
452.5,0.2291,815.8
453,0.2292,815.4
453.5,0.2294,816.3
454,0.2295,817
454.5,0.2296,817.7
455,0.2298,818.6
455.5,0.2299,819.4
456,0.2301,819.6
456.5,0.2302,821.5
457,0.2304,821.8
457.5,0.2305,822.5
458,0.2307,822.9
458.5,0.2308,823.7
459,0.231,825
459.5,0.2311,825.2
460,0.2313,825.9
460.5,0.2314,826.6
461,0.2315,823.2
461.5,0.2317,828
462,0.2318,828.9
462.5,0.232,829.5
463,0.2321,830
463.5,0.2323,830.5
464,0.2324,831.1
464.5,0.2326,835.6
465,0.2327,832.4
465.5,0.2329,833.2
466,0.233,833.9
466.5,0.2331,834.9
467,0.2333,835.6
467.5,0.2334,836.4
468,0.2336,836.9
468.5,0.2337,837.6
469,0.2339,837.5
469.5,0.234,838.3
470,0.2342,839.2
470.5,0.2343,838.9
471,0.2345,840.4
471.5,0.2346,841.4
472,0.2347,841.8
472.5,0.2349,842.9
473,0.235,843.4
473.5,0.2352,844.3
474,0.2353,844.8
474.5,0.2355,845.5
475,0.2356,845.8
475.5,0.2358,846.8
476,0.2359,849
476.5,0.2361,848
477,0.2362,848.6
477.5,0.2364,849
478,0.2365,849.6
478.5,0.2366,850.4
479,0.2366,850.3
479.5,0.235,850.8
480,0.2333,851.9
480.5,0.2316,852.5
481,0.23,853.1
481.5,0.2316,849.7
482,0.2333,854.5
482.5,0.2316,855.1
483,0.2333,855.9
483.5,0.235,856.5
484,0.2366,857.1
484.5,0.2383,857.6
485,0.24,858.1
485.5,0.2416,859.6
486,0.24,859.2
486.5,0.2416,860
487,0.2433,860.4
487.5,0.245,860.9
488,0.2466,860.5
488.5,0.2483,862.4
489,0.2466,862.6
489.5,0.2483,863.1
490,0.25,863.8
490.5,0.2516,864.3
491,0.2533,864.9
491.5,0.255,865.6
492,0.2566,866.3
492.5,0.2583,866.6
493,0.26,867.5
493.5,0.2616,868.2
494,0.2633,869.4
494.5,0.2616,869.7
495,0.2633,869.6
495.5,0.265,871.2
496,0.2633,871.9
496.5,0.2616,872.8
497,0.26,873.5
497.5,0.2616,874.3
498,0.26,875.2
498.5,0.2583,875.9
499,0.2566,876.8
499.5,0.255,877.2
500,0.2566,880.2
500.5,0.255,879.2
501,0.2566,879.6
501.5,0.2583,880.3
502,0.26,880.9
502.5,0.2583,881.3
503,0.26,881.4
503.5,0.2616,882.8
504,0.26,883.6
504.5,0.2583,884.5
505,0.2566,885.1
505.5,0.255,885.6
506,0.2533,886.6
506.5,0.2516,887.2
507,0.25,887.8
507.5,0.2483,888.3
508,0.2466,889
508.5,0.245,889.6
509,0.2433,890.8
509.5,0.2416,890.7
510,0.2433,891.2
510.5,0.2416,891.9
511,0.24,892
511.5,0.2416,892.1
512,0.2433,893.2
512.5,0.2416,893.8
513,0.24,893.3
513.5,0.2416,894.5
514,0.24,895.2
514.5,0.2383,895.6
515,0.2366,895.9
515.5,0.235,897.1
516,0.2333,896.7
516.5,0.235,897.2
517,0.2333,896.8
517.5,0.235,897.6
518,0.2333,897.9
518.5,0.2316,898.1
519,0.23,898.6
519.5,0.2283,898.8
520,0.2266,897.5
520.5,0.2283,899.4
521,0.2266,899.2
521.5,0.225,899.5
522,0.2233,899.6
522.5,0.2216,899.7
523,0.22,899.8
523.5,0.2183,899.9
524,0.2166,900.1
524.5,0.215,900.5
525,0.2133,900.2
525.5,0.215,900.3
526,0.2133,900.5
526.5,0.2116,899.5
527,0.2133,899.9
527.5,0.215,900
528,0.2133,899.6
528.5,0.215,899.4
529,0.2166,900.6
529.5,0.215,899
530,0.2166,898.6
530.5,0.2183,899.1
531,0.2166,898.5
531.5,0.2183,897.5
532,0.22,897.9
532.5,0.2216,898
533,0.2233,897.7
533.5,0.225,897.6
534,0.2266,897.5
534.5,0.2283,897.4
535,0.23,897.4
535.5,0.2316,897.4
536,0.2333,896.8
536.5,0.235,894.8
537,0.2366,896.8
537.5,0.235,896.9
538,0.2333,898.2
538.5,0.2316,896.9
539,0.2333,896.9
539.5,0.235,897.5
540,0.2333,897.1
540.5,0.235,897.5
541,0.2333,898.9
541.5,0.2316,897.6
542,0.2333,897.8
542.5,0.235,897.8
543,0.2366,898.3
543.5,0.235,898.3
544,0.2366,898.9
544.5,0.235,898.6
545,0.2366,898.9
545.5,0.235,899
546,0.2333,899.4
546.5,0.2316,899.5
547,0.23,899.5
547.5,0.2316,899.7
548,0.23,900
548.5,0.2283,898.7
549,0.23,900.4
549.5,0.2283,900.8
550,0.2266,900.8
550.5,0.225,900.9
551,0.2233,901.3
551.5,0.2216,901
552,0.2233,901.4
552.5,0.2216,897.8
553,0.2233,901.5
553.5,0.2216,901.6
554,0.22,901.6
554.5,0.2183,901.7
555,0.2166,901.5
555.5,0.2183,902.6
556,0.2166,901.6
556.5,0.2183,902.4
557,0.2166,901.4
557.5,0.2183,901.6
558,0.22,901.3
558.5,0.2216,901.2
559,0.2233,901.7
559.5,0.2216,899.7
560,0.2233,900.9
560.5,0.2216,900.8
561,0.22,900.8
561.5,0.2183,900.7
562,0.2166,900.5
562.5,0.2183,900.8
563,0.2166,898.3
563.5,0.2183,898.6
564,0.22,899.8
564.5,0.2183,898.5
565,0.22,899.6
565.5,0.2183,899.5
566,0.2166,899.3
566.5,0.2183,899.2
567,0.22,899.6
567.5,0.2183,900.7
568,0.2166,899.9
568.5,0.2183,898.6
569,0.22,898.3
569.5,0.2216,898.1
570,0.2233,898.2
570.5,0.225,897.9
571,0.2266,898.2
571.5,0.225,896.9
572,0.2266,897.8
572.5,0.225,899.1
573,0.2233,897.7
573.5,0.225,897.9
574,0.2266,897.6
574.5,0.2283,901.2
575,0.2266,897.3
575.5,0.2283,897.7
576,0.23,894.5
576.5,0.2316,897.8
577,0.23,897.7
577.5,0.2283,897.8
578,0.2266,897.8
578.5,0.2283,897.9
579,0.23,897.4
579.5,0.2316,899.1
580,0.23,898.4
580.5,0.2316,898.5
581,0.2333,898.7
581.5,0.2316,902.1
582,0.23,899
582.5,0.2316,898.9
583,0.2333,899.7
583.5,0.2316,899.4
584,0.2333,899.5
584.5,0.235,902.3
585,0.2333,899
585.5,0.235,900.6
586,0.2333,900
586.5,0.235,898.5
587,0.2366,899.7
587.5,0.235,900.7
588,0.2333,896.2
588.5,0.235,900.1
589,0.2333,900.9
589.5,0.2316,901
590,0.23,901.3
590.5,0.2283,901.4
591,0.2266,901.6
591.5,0.225,901.9
592,0.2233,902.3
592.5,0.2216,902.5
593,0.22,902.9
593.5,0.2183,902.5
594,0.22,902.8
594.5,0.2183,903
595,0.2166,902.8
