elapsed_s,power_mA,temperature_C
225.7,0.1265,799.5
227.7,0.1268,799.6
229.7,0.127,799.5
231.8,0.1273,799.3
233.8,0.1275,799.5
235.8,0.1278,799.4
237.9,0.128,799.3
239.9,0.1283,799.5
241.9,0.1285,799.6
244,0.1288,799.5
246,0.129,799.6
248,0.1293,799.7
250.1,0.1295,799.4
252.1,0.1298,799.5
254.1,0.13,799.5
256.2,0.1303,799.5
258.2,0.1305,799.4
260.2,0.1308,799.7
262.3,0.131,799.5
264.3,0.1313,799.3
266.3,0.1315,799.5
268.4,0.1318,799.5
270.4,0.132,799.5
272.4,0.1323,799.6
274.5,0.1325,799.6
276.5,0.1328,799.4
278.5,0.133,799.6
280.6,0.1333,799.5
282.6,0.1335,799.3
284.6,0.1338,799.8
286.7,0.134,799.3
288.7,0.1343,799.5
290.7,0.1345,799.6
292.8,0.1348,799
294.8,0.135,800.2
296.8,0.1353,799.5
298.9,0.1355,799.5
300.9,0.1358,799.1
302.9,0.136,799.7
304.9,0.1363,799.4
307,0.1365,799.4
309,0.1368,800.2
311,0.137,799.5
313.1,0.1373,799.4
315.1,0.1375,799
317.1,0.1378,799.5
319.2,0.138,799.5
321.2,0.1383,799.5
323.2,0.1385,799.5
325.3,0.1388,799.5
327.3,0.139,799.5
329.3,0.1393,799.4
331.4,0.1395,799.5
333.4,0.1398,799.4
335.4,0.14,799.6
337.5,0.1403,799.4
339.5,0.1405,799.4
341.5,0.1407,799.5
343.6,0.141,799.6
345.6,0.1412,799.4
347.6,0.1415,799.3
349.7,0.1417,799.5
351.7,0.142,799.5
353.7,0.1422,799.7
355.8,0.1425,799.5
357.8,0.1427,799.4
359.8,0.143,799.5
361.9,0.1432,799.4
363.9,0.1435,799.5
365.9,0.1437,799.5
368,0.144,799.5
370,0.1442,800.4
372,0.1445,799.3
374.1,0.1447,799.4
376.1,0.145,799.5
378.1,0.1452,799.4
380.2,0.1455,799.5
382.2,0.1457,799.4
384.2,0.146,799.5
386.3,0.1462,799.5
388.3,0.1465,799.5
390.3,0.1467,799.5
392.4,0.147,799.5
394.4,0.1472,799.5
396.4,0.1475,799.1
398.5,0.1477,799.4
400.5,0.148,799.5
402.5,0.1482,799.4
404.6,0.1485,799.4
406.6,0.1487,799.5
408.6,0.149,799.5
410.7,0.1492,799.4
412.7,0.1495,799.5
414.7,0.1497,799.4
416.8,0.15,799.5
418.8,0.1502,799.4
420.8,0.1505,799.5
422.9,0.1507,799
424.9,0.151,799.4
426.9,0.1512,799.6
429,0.1515,799.4
431,0.1517,799.3
433,0.152,799.5
435.1,0.1522,799.5
437.1,0.1525,799.7
439.1,0.1527,799.6
441.2,0.153,799.6
443.2,0.1532,799.5
445.2,0.1535,799.4
447.3,0.1537,799.5
449.3,0.154,799.2
451.3,0.1542,799.5
453.4,0.1545,799
455.4,0.1547,799.6
457.4,0.155,799.4
459.5,0.1552,799.6
461.5,0.1555,799.4
463.5,0.1557,799.5
465.6,0.156,799.5
467.6,0.1562,799.5
469.6,0.1565,799.3
471.7,0.1568,799.6
473.7,0.157,799.4
475.7,0.1573,799.5
477.8,0.1575,799.5
479.8,0.1578,799.6
481.8,0.15,799.4
483.9,0.15,799.5
485.9,0.15,799
487.9,0.15,799.4
490,0.15,800.2
492,0.15,799.4
494,0.1505,799.6
496.1,0.1511,799.5
498.1,0.1516,799.6
500.1,0.1522,799.3
502.2,0.1527,800.5
504.2,0.1532,799
506.2,0.1538,799.5
508.2,0.1543,799.5
510.3,0.1549,799.6
512.3,0.1554,799.5
514.3,0.156,799.5
516.4,0.1565,802.4
518.4,0.157,799.5
520.4,0.1576,799.4
522.5,0.1581,799.5
524.5,0.1587,799.3
526.5,0.1592,799.6
528.6,0.1598,799.5
530.6,0.1603,799.5
532.6,0.1608,799.4
534.7,0.1614,799.2
536.7,0.1619,799.4
538.7,0.1625,799.5
540.8,0.163,799.2
542.8,0.1635,799.4
544.8,0.1641,799.5
546.9,0.1646,799.4
548.9,0.1652,799
550.9,0.1657,799.5
553,0.1663,799.8
555,0.1668,801.5
557,0.1673,799.4
559.1,0.1679,799.4
561.1,0.1684,799.7
563.1,0.169,799.4
565.2,0.1695,799
567.2,0.17,799.5
569.2,0.1706,799.5
571.3,0.1711,799.5
573.3,0.1717,799.5
575.3,0.1722,800.3
577.4,0.1727,799.3
579.4,0.1733,799.6
581.4,0.1738,799.5
583.5,0.1744,799.5
585.5,0.1749,803.7
587.5,0.1755,799
589.6,0.176,799.5
591.6,0.1765,799
593.6,0.1771,799.4
595.7,0.1776,799
597.7,0.1782,799.4
599.7,0.1787,799
601.8,0.1792,799.5
603.8,0.1798,799.4
605.8,0.1803,799.4
607.9,0.1809,799.3
609.9,0.1814,799.3
611.9,0.182,799.5
614,0.1825,799.6
616,0.183,799.6
618,0.1836,799.4
620.1,0.1841,799.5
622.1,0.1847,799.5
624.1,0.1852,799.4
626.2,0.1857,799.3
628.2,0.1863,804.1
630.2,0.1868,799.6
632.3,0.1874,799.5
634.3,0.1879,799.4
636.3,0.1885,799.5
638.4,0.189,799.4
640.4,0.1895,799.5
642.4,0.1901,799.4
644.5,0.1906,799.4
646.5,0.1912,799.5
648.5,0.1917,799
650.6,0.1923,799.4
652.6,0.1928,799.3
654.6,0.1933,801.7
656.7,0.1939,801.6
658.7,0.1944,804
660.7,0.195,809.6
662.8,0.1955,812
664.8,0.196,814.7
666.8,0.1966,816.1
668.9,0.1971,819.6
670.9,0.1977,822.1
672.9,0.1982,824.4
675,0.1988,826.5
677,0.1993,828.5
679,0.1998,830.8
681.1,0.2004,832.9
683.1,0.2009,835.1
685.1,0.2015,837.1
687.2,0.202,839.4
689.2,0.2025,841.5
691.2,0.2031,843.2
693.3,0.2036,845.6
695.3,0.2042,847.4
697.3,0.2047,849.3
699.4,0.2052,851.1
701.4,0.2052,853
703.4,0.2019,854.7
705.5,0.1986,856.4
707.5,0.1953,857.7
709.5,0.1919,858.7
711.5,0.1886,859.9
713.6,0.1852,860.4
715.6,0.1819,860.7
717.6,0.1786,860.7
719.7,0.1752,861.1
721.7,0.1719,859
723.7,0.1686,852.5
725.8,0.1653,850.8
727.8,0.1619,845.4
729.8,0.1586,840.3
731.9,0.1552,835.3
733.9,0.1519,799.4
735.9,0.15,799.4
738,0.1498,799.5
740,0.1497,799.5
742,0.1495,799.5
744.1,0.1493,799.3
746.1,0.1492,799.4
748.1,0.149,799.4
750.2,0.1488,799.5
752.2,0.1487,799.4
754.2,0.1485,799.4
756.3,0.15,799.5
758.3,0.15,799.4
760.3,0.15,799.4
762.4,0.15,799.5
764.4,0.15,799.4
766.4,0.15,799.5
768.5,0.1505,799.6
770.5,0.1511,799.3
772.5,0.1516,799.4
774.6,0.1522,799.4
776.6,0.1527,799.6
778.6,0.1532,799.5
780.7,0.1538,799.5
782.7,0.1543,799.6
784.7,0.1549,799.4
786.8,0.1554,799
788.8,0.156,799.5
790.8,0.1565,799.5
792.9,0.157,799.2
794.9,0.1576,799.4
796.9,0.1581,799.4
799,0.1587,799.3
801,0.1592,799.5
803,0.1598,799.5
805.1,0.1603,799.4
807.1,0.1608,799.4
809.1,0.1614,799.5
811.2,0.1619,799.5
813.2,0.1625,799.4
815.2,0.163,799.5
817.3,0.1635,799.5
819.3,0.1641,799.4
821.3,0.1646,799.5
823.4,0.1652,799.3
825.4,0.1657,799.5
827.4,0.1663,799.6
829.5,0.1668,799.7
831.5,0.1673,799.3
833.5,0.1679,799.5
835.6,0.1684,799.5
837.6,0.169,799.7
839.6,0.1695,799.3
841.7,0.17,799.5
843.7,0.1706,799.6
845.7,0.1711,799.4
847.8,0.1717,799.4
849.8,0.1722,799.6
851.8,0.1727,799.4
853.9,0.1733,799.4
855.9,0.1738,799.4
857.9,0.1744,799.4
860,0.1749,799.5
862,0.1755,799.4
864,0.176,799.6
866.1,0.1765,799.4
868.1,0.1771,799.6
870.1,0.1776,799.3
872.2,0.1782,799
874.2,0.1787,799.6
876.2,0.1792,799
878.3,0.1798,799.5
880.3,0.1803,799.5
882.3,0.1809,799.3
884.4,0.1814,799.5
886.4,0.182,799.4
888.4,0.1825,799.4
890.5,0.183,799
892.5,0.1836,799.6
894.5,0.1841,799.4
896.6,0.1847,799.5
898.6,0.1852,799.4
900.6,0.1857,799.5
902.7,0.1863,799
904.7,0.1868,802.6
906.7,0.1874,799.6
908.8,0.1879,799.6
910.8,0.1885,799.7
912.8,0.189,799.4
914.8,0.1895,799.3
916.9,0.1901,799.7
918.9,0.1906,799.4
920.9,0.1912,799.4
923,0.1917,799.6
925,0.1923,802.6
927,0.1928,799.5
929.1,0.1933,799.6
931.1,0.1939,799.5
933.1,0.1944,799.4
935.2,0.195,800.1
937.2,0.1955,799.5
939.2,0.196,799.6
941.3,0.1966,799
943.3,0.1971,800.3
945.3,0.1977,799
947.4,0.1982,799.4
949.4,0.1988,801.8
951.4,0.1993,801.6
953.5,0.1998,804.4
955.5,0.2004,807.2
957.5,0.2009,809.8
959.6,0.2015,809.1
961.6,0.202,814
963.6,0.2025,817.2
965.7,0.2031,819.4
967.7,0.2036,822
969.7,0.2042,824.2
971.8,0.2047,826.5
973.8,0.2052,828.5
975.8,0.2058,834.6
977.9,0.2063,832.8
979.9,0.2069,834.9
981.9,0.2074,836.7
984,0.208,838.6
986,0.2085,841
988,0.209,843
990.1,0.2096,844.7
992.1,0.2101,847.2
994.1,0.2107,848.4
996.2,0.2112,850.3
998.2,0.2112,852
1000,0.2079,853.8
1002,0.2045,855.5
1004,0.2012,857
1006,0.1979,858.4
1008,0.1945,859
1010,0.1979,860.1
1012,0.2012,860.2
1014,0.2045,860.4
1016,0.2079,861
1019,0.2112,857.6
1021,0.2145,863
1023,0.2179,864.2
1025,0.2212,865.5
1027,0.2245,867.1
1029,0.2279,867.3
1031,0.2312,870.7
1033,0.2345,872.9
1035,0.2379,876.6
1037,0.2412,877.4
1039,0.2445,879.8
1041,0.2479,882.4
1043,0.2512,884.6
1045,0.2545,887.1
1047,0.2579,889.4
1049,0.2612,892.5
1051,0.2645,895.4
1053,0.2679,897.8
1055,0.2712,900.5
1057,0.2745,903.5
1059,0.2779,906.2
1061,0.2812,909.1
1063,0.2845,910.9
1065,0.2879,914.5
1067,0.2912,917.4
1069,0.2945,920.3
1071,0.2979,923.7
1073,0.3012,926
1075,0.3045,929.4
1077,0.3079,932
1080,0.3112,934.4
1082,0.3145,937.4
1084,0.3179,940.4
1086,0.3212,941.1
1088,0.3245,945.9
1090,0.3279,948.6
1092,0.3312,949.8
1094,0.3345,953.9
1096,0.3379,956.8
1098,0.3412,959.7
1100,0.3445,962.5
1102,0.3479,965.7
1104,0.3512,969.1
1106,0.3545,972.2
1108,0.3579,975.5
1110,0.3612,979.3
1112,0.3645,982.4
1114,0.3679,986.2
1116,0.3712,990.5
1118,0.3679,994.8
1120,0.3645,1001
1122,0.3612,1007
1124,0.3579,1011
1126,0.3545,1014
1128,0.3512,1016
1130,0.3479,1017
1132,0.3445,1017
1134,0.3412,1018
1136,0.3379,1017
1138,0.3345,1018
1141,0.3312,1016
1143,0.3279,1016
1145,0.3245,1016
1147,0.3212,1014
1149,0.3179,1013
1151,0.3145,1013
1153,0.3112,1011
1155,0.3079,1011
1157,0.3045,1010
1159,0.3012,1009
1161,0.2979,1007
1163,0.2945,1006
1165,0.2912,1005
1167,0.2879,1003
1169,0.2912,1002
1171,0.2945,1001
1173,0.2979,1003
1175,0.2945,997.9
1177,0.2979,997.6
1179,0.3012,998
1181,0.3045,996.3
1183,0.3079,998.9
1185,0.3045,995.4
1187,0.3079,993
1189,0.3112,995
1191,0.3145,995.4
1193,0.3179,995.3
1195,0.3212,998.9
1197,0.3179,995.8
1199,0.3212,996.5
1202,0.3245,996
1204,0.3279,997.7
1206,0.3245,999
1208,0.3212,999
1210,0.3212,999.8
1212,0.3179,1000
1214,0.3145,1001
1216,0.3112,1001
1218,0.3112,1001
1220,0.3112,1001
1222,0.3079,1001
1224,0.3045,1002
1226,0.3012,1000
1228,0.3045,1000
1230,0.3079,999.6
1232,0.3112,999.1
1234,0.3145,998.9
1236,0.3179,999.1
1238,0.3212,999.2
1240,0.3245,1000
1242,0.3279,999.8
1244,0.3312,1001
1246,0.3345,1001
1248,0.3379,1002
1250,0.3412,1003
1252,0.3445,1004
1254,0.3479,1005
1256,0.3512,1007
1258,0.3545,1009
1260,0.3579,1011
1262,0.3612,1013
1265,0.3645,1016
1267,0.3679,1018
1269,0.3712,1022
1271,0.3745,1025
1273,0.3779,1029
1275,0.3812,1034
1277,0.3845,1039
1279,0.3879,1045
1281,0.3912,1049
1283,0.3945,1054
1285,0.3979,1059
1287,0.4012,1062
1289,0.4045,1068
1291,0.4079,1072
1293,0.4112,1076
1295,0.4145,1081
1297,0.4179,1084
1299,0.4212,1089
1301,0.4245,1093
1303,0.4212,1097
1305,0.4179,1103
1307,0.4145,1108
1309,0.4112,1112
1311,0.4079,1115
1313,0.4045,1117
1315,0.4012,1118
1317,0.3979,1119
1319,0.3945,1120
1321,0.3912,1121
1323,0.3879,1125
1326,0.3845,1122
1328,0.3812,1121
1330,0.3779,1121
1332,0.3745,1122
1334,0.3712,1121
1336,0.3679,1120
1338,0.3645,1121
1340,0.3612,1118
1342,0.3645,1116
1344,0.3679,1112
1346,0.3712,1110
1348,0.3745,1108
1350,0.3779,1107
1352,0.3812,1107
1354,0.3845,1108
1356,0.3879,1109
1358,0.3912,1110
1360,0.3945,1111
1362,0.3979,1112
1364,0.4012,1114
1366,0.4045,1115
1368,0.4079,1117
1370,0.4112,1118
1372,0.4145,1120
1374,0.4179,1122
1376,0.4212,1123
1378,0.4179,1125
1380,0.4145,1131
1382,0.4112,1132
1384,0.4079,1133
1387,0.4045,1134
1389,0.4012,1135
1391,0.3979,1136
1393,0.3945,1135
1395,0.3912,1137
1397,0.3879,1135
1399,0.3912,1135
1401,0.3945,1134
1403,0.3979,1134
1405,0.4012,1134
1407,0.4045,1136
1409,0.4012,1137
1411,0.3979,1134
1413,0.4012,1134
1415,0.4045,1134
1417,0.4079,1135
1419,0.4112,1134
1421,0.4145,1135
1423,0.4179,1136
1425,0.4212,1137
1427,0.4245,1138
1429,0.4279,1140
1431,0.4245,1142
1433,0.4212,1145
1435,0.4179,1148
1437,0.4145,1150
1439,0.4112,1152
1441,0.4079,1151
1443,0.4112,1150
1445,0.4145,1150
1447,0.4179,1149
1450,0.4212,1148
1452,0.4245,1148
1454,0.4279,1150
1456,0.4245,1153
1458,0.4212,1154
1460,0.4179,1156
1462,0.4145,1157
1464,0.4112,1157
1466,0.4079,1157
1468,0.4045,1156
1470,0.4079,1155
1472,0.4112,1154
1474,0.4145,1153
1476,0.4179,1152
1478,0.4212,1152
1480,0.4245,1152
1482,0.4279,1151
1484,0.4312,1155
1486,0.4279,1157
1488,0.4245,1160
1490,0.4212,1161
1492,0.4179,1163
1494,0.4145,1164
1496,0.4112,1164
1498,0.4145,1163
1500,0.4179,1162
1502,0.4212,1161
1504,0.4245,1161
1506,0.4279,1159
1508,0.4312,1161
1511,0.4345,1162
1513,0.4379,1164
1515,0.4412,1166
1517,0.4379,1168
1519,0.4412,1170
1521,0.4379,1172
1523,0.4345,1178
1525,0.4312,1175
1527,0.4345,1177
1529,0.4312,1183
1531,0.4279,1178
1533,0.4312,1178
1535,0.4345,1179
1537,0.4312,1179
1539,0.4279,1181
1541,0.4245,1178
1543,0.4279,1180
1545,0.4245,1180
1547,0.4279,1180
1549,0.4312,1180
1551,0.4345,1180
1553,0.4379,1181
1555,0.4412,1179
1557,0.4445,1183
1559,0.4412,1182
1561,0.4445,1183
1563,0.4479,1184
1565,0.4445,1184
1567,0.4479,1185
1569,0.4512,1186
1572,0.4545,1187
1574,0.4579,1188
1576,0.4612,1189
1578,0.4645,1190
1580,0.4612,1192
1582,0.4579,1193
1584,0.4545,1194
1586,0.4512,1196
1588,0.4479,1196
1590,0.4445,1196
1592,0.4412,1196
1594,0.4445,1195
1596,0.4479,1196
1598,0.4512,1194
1600,0.4545,1194
1602,0.4579,1197
1604,0.4545,1197
1606,0.4579,1196
1608,0.4612,1197
1610,0.4645,1198
1612,0.4679,1199
1614,0.4645,1199
1616,0.4679,1200
1618,0.4712,1198
1620,0.4745,1202
1622,0.4712,1203
1624,0.4745,1204
1626,0.4779,1207
1628,0.4745,1204
1630,0.4779,1207
1632,0.4745,1208
1635,0.4712,1209
1637,0.4679,1207
1639,0.4712,1211
1641,0.4679,1211
1643,0.4712,1211
1645,0.4745,1211
1647,0.4779,1213
1649,0.4745,1212
1651,0.4779,1212
1653,0.4812,1213
1655,0.4845,1214
1657,0.4879,1214
1659,0.4912,1215
1661,0.4945,1216
1663,0.4979,1217
1665,0.5012,1220
1667,0.4979,1220
1669,0.5012,1222
1671,0.4979,1223
1673,0.4945,1220
1675,0.4979,1225
1677,0.4945,1226
1679,0.4912,1223
1681,0.4945,1227
1683,0.4912,1227
1685,0.4879,1228
1687,0.4845,1228
1689,0.4879,1228
1691,0.4845,1228
1693,0.4879,1228
1696,0.4912,1228
1698,0.4945,1230
1700,0.4912,1224
1702,0.4945,1228
1704,0.4912,1229
1706,0.4945,1229
1708,0.4979,1229
1710,0.5012,1229
1712,0.5045,1228
1714,0.5079,1230
1716,0.5112,1231
1718,0.5145,1233
1720,0.5179,1233
1722,0.5212,1234
1724,0.5245,1231
1726,0.5279,1235
1728,0.5245,1238
1730,0.5212,1241
1732,0.5179,1241
1734,0.5212,1242
1736,0.5245,1243
1738,0.5212,1240
1740,0.5245,1246
1742,0.5212,1246
1744,0.5245,1246
1746,0.5279,1247
1748,0.5245,1248
1750,0.5212,1250
1752,0.5179,1244
1754,0.5212,1250
1757,0.5179,1250
1759,0.5145,1251
1761,0.5112,1251
1763,0.5145,1251
1765,0.5179,1251
1767,0.5212,1251
1769,0.5245,1255
1771,0.5212,1253
1773,0.5245,1252
1775,0.5279,1253
1777,0.5312,1251
1779,0.5345,1253
1781,0.5312,1256
1783,0.5279,1255
1785,0.5312,1256
1787,0.5345,1257
1789,0.5379,1256
1791,0.5412,1256
1793,0.5445,1258
1795,0.5479,1255
1797,0.5512,1260
1799,0.5479,1261
1801,0.5445,1262
1803,0.5479,1263
1805,0.5512,1264
1807,0.5479,1263
1809,0.5512,1265
1811,0.5479,1266
1813,0.5445,1268
1815,0.5412,1268
1818,0.5445,1268
1820,0.5479,1270
1822,0.5445,1267
1824,0.5479,1269
1826,0.5512,1269
1828,0.5545,1270
1830,0.5579,1270
1832,0.5612,1270
1834,0.5645,1274
1836,0.5612,1272
1838,0.5645,1274
1840,0.5679,1275
1842,0.5712,1275
1844,0.5745,1278
1846,0.5712,1279
1848,0.5679,1278
1850,0.5712,1280
1852,0.5679,1281
1854,0.5645,1281
1856,0.5679,1278
1858,0.5712,1283
1860,0.5679,1281
1862,0.5712,1283
1864,0.5679,1285
1866,0.5645,1284
1868,0.5679,1286
1870,0.5645,1285
1872,0.5679,1285
1874,0.5712,1285
1876,0.5745,1285
1878,0.5779,1286
1881,0.5812,1286
1883,0.5845,1287
1885,0.5879,1287
1887,0.5912,1287
1889,0.5945,1287
1891,0.5979,1289
1893,0.6012,1293
1895,0.5979,1295
1897,0.5945,1300
1899,0.5912,1295
1901,0.5945,1294
1903,0.5979,1298
1905,0.5945,1298
1907,0.5912,1299
1909,0.5879,1300
1911,0.5845,1298
1913,0.5879,1299
1915,0.5912,1300
1917,0.5945,1303
1919,0.5912,1303
1921,0.5879,1305
1923,0.5845,1306
1925,0.5812,1311
1927,0.5779,1311
1929,0.5745,1311
1931,0.5712,1311
1933,0.5679,1312
1935,0.5645,1313
1937,0.5612,1313
1939,0.5579,1313
1942,0.5594,1313
1944,0.5561,1313
1946,0.5528,1312
1948,0.5561,1312
1950,0.5594,1311
1952,0.5628,1310
1954,0.5661,1310
1956,0.5694,1309
1958,0.5728,1309
1960,0.5761,1310
1962,0.5794,1309
1964,0.5828,1311
1966,0.5861,1311
1968,0.5894,1314
1970,0.5928,1314
1972,0.5961,1315
1974,0.5994,1317
1976,0.6028,1318
1978,0.6061,1320
1980,0.6094,1321
1982,0.6061,1323
1984,0.6028,1324
1986,0.5994,1326
1988,0.5961,1327
1990,0.5928,1328
1992,0.5894,1328
1994,0.5928,1329
1996,0.5894,1325
1998,0.5928,1323
2000,0.5961,1320
2003,0.5994,1319
2005,0.6028,1318
2007,0.6061,1317
2009,0.6094,1317
2011,0.6128,1315
2013,0.6161,1313
2015,0.6194,1314
2017,0.6228,1313
2019,0.6261,1315
2021,0.6294,1316
2023,0.6328,1316
2025,0.6361,1316
2027,0.6394,1318
2029,0.6428,1317
2031,0.6461,1319
2033,0.6494,1317
2035,0.6528,1320
2037,0.6561,1321
2039,0.6594,1322
2041,0.6628,1322
2043,0.6661,1325
2045,0.6694,1326
2047,0.6728,1329
2049,0.6761,1330
2051,0.6794,1330
2053,0.6828,1334
2055,0.6861,1328
2057,0.6894,1335
2059,0.6861,1342
2061,0.6828,1338
2063,0.6861,1339
2066,0.6894,1337
2068,0.6928,1341
2070,0.6961,1342
2072,0.6994,1337
2074,0.7028,1348
2076,0.6994,1346
2078,0.7028,1347
2080,0.7061,1350
2082,0.7028,1349
2084,0.7061,1350
2086,0.7094,1352
2088,0.7128,1351
2090,0.7161,1351
2092,0.7194,1353
2094,0.7228,1358
2096,0.7194,1356
2098,0.7228,1357
2100,0.7261,1359
2102,0.7294,1359
2104,0.7328,1363
2106,0.7294,1358
2108,0.7328,1363
2110,0.7294,1364
2112,0.7328,1366
2114,0.7294,1367
2116,0.7261,1364
2118,0.7294,1368
2120,0.7261,1369
2122,0.7228,1368
2124,0.7261,1369
2127,0.7294,1373
2129,0.7261,1369
2131,0.7294,1363
2133,0.7328,1371
2135,0.7294,1369
2137,0.7328,1369
2139,0.7361,1369
2141,0.7394,1369
2143,0.7428,1370
2145,0.7461,1370
2147,0.7494,1370
2149,0.7528,1371
2151,0.7561,1372
2153,0.7594,1374
2155,0.7628,1372
2157,0.7661,1374
2159,0.7694,1373
2161,0.7728,1376
2163,0.7694,1377
2165,0.7728,1375
2167,0.7761,1382
2169,0.7728,1381
2171,0.7761,1379
2173,0.7794,1382
2175,0.7761,1383
2177,0.7794,1384
2179,0.7828,1384
2181,0.7861,1385
2183,0.7894,1386
2185,0.7928,1387
2188,0.7961,1388
2190,0.7994,1386
2192,0.8028,1388
2194,0.8061,1393
2196,0.8028,1393
2198,0.8061,1394
2200,0.8028,1396
2202,0.7994,1397
2204,0.7961,1395
2206,0.7994,1393
2208,0.8028,1399
2210,0.7994,1398
2212,0.8028,1398
2214,0.8061,1399
2216,0.8094,1397
2218,0.8128,1397
2220,0.8161,1399
2222,0.8128,1400
2224,0.8094,1402
2226,0.8061,1402
2228,0.8028,1402
2230,0.7994,1400
2232,0.8028,1402
2234,0.7994,1402
2236,0.7961,1403
2238,0.7928,1400
2240,0.7961,1400
2242,0.7994,1400
2244,0.7961,1400
2246,0.7928,1398
2248,0.7961,1399
2251,0.7928,1399
2253,0.7961,1397
2255,0.7994,1398
2257,0.8028,1401
2259,0.7994,1397
2261,0.8028,1399
2263,0.7994,1395
2265,0.8028,1396
2267,0.8061,1395
2269,0.8094,1396
2271,0.8128,1396
2273,0.8161,1395
2275,0.8194,1395
2277,0.8228,1398
2279,0.8194,1398
2281,0.8228,1398
2283,0.8261,1400
2285,0.8228,1399
2287,0.8261,1402
2289,0.8228,1400
2291,0.8261,1403
2293,0.8228,1407
2295,0.8194,1404
2297,0.8228,1401
2299,0.8261,1416
2301,0.8228,1446
2303,0.8194,1457
2305,0.8161,1457
2307,0.8128,1457
2309,0.8094,1458
2312,0.8061,1459
2314,0.8028,1456
2316,0.7994,1457
2318,0.7961,1454
2320,0.7928,1455
2322,0.7894,1452
2324,0.7861,1450
2326,0.7828,1449
2328,0.7794,1450
2330,0.7761,1446
2332,0.7728,1447
2334,0.7694,1445
2336,0.7661,1440
2338,0.7628,1440
2340,0.7594,1437
2342,0.7561,1436
2344,0.7528,1434
2346,0.7494,1432
2348,0.7461,1430
2350,0.7428,1429
2352,0.7394,1428
2354,0.7361,1424
2356,0.7328,1424
2358,0.7294,1421
2360,0.7261,1419
2362,0.7228,1419
2364,0.7194,1415
2366,0.7161,1412
2368,0.7128,1411
2370,0.7094,1409
2373,0.7061,1407
2375,0.7028,1405
2377,0.7061,1403
2379,0.7094,1401
2381,0.7128,1399
2383,0.7161,1398
2385,0.7194,1396
2387,0.7228,1395
2389,0.7261,1394
2391,0.7294,1395
2393,0.7328,1393
2395,0.7361,1397
2397,0.7394,1392
2399,0.7428,1396
2401,0.7461,1395
2403,0.7494,1398
2405,0.7528,1399
2407,0.7561,1399
2409,0.7594,1400
2411,0.7561,1400
2413,0.7528,1403
2415,0.7494,1403
2417,0.7461,1407
2419,0.7428,1409
2421,0.7394,1405
2423,0.7361,1406
2425,0.7328,1405
2427,0.7294,1404
2429,0.7261,1405
2431,0.7228,1405
