elapsed_s,power_mA,temperature_C
874.7,0.1087,799.6
876.9,0.1087,799.6
879,0.1088,799.6
881.1,0.1088,799.6
883.2,0.1088,799.6
885.3,0.1088,799.6
887.4,0.1089,799.6
889.6,0.1089,799.6
891.7,0.1089,799.6
893.8,0.109,799.6
895.9,0.109,799.6
898,0.109,799.6
900.2,0.109,799.6
902.3,0.1091,799.6
904.4,0.1091,799.6
906.5,0.1091,799.6
908.6,0.1092,799.6
910.7,0.1092,799.6
912.9,0.1092,799.6
915,0.1092,799.6
917.1,0.1093,799.6
919.2,0.1093,799.6
921.3,0.1093,799.6
923.4,0.1093,799.6
925.6,0.1094,799.6
927.7,0.1094,799.6
929.8,0.1094,799.6
931.9,0.1095,799.6
934,0.1095,799.6
936.2,0.1095,799.6
938.3,0.1095,799.6
940.4,0.1096,799.6
942.5,0.1096,799.6
944.6,0.1096,799.6
946.7,0.1097,799.6
948.9,0.1097,799.6
951,0.1097,799.6
953.1,0.1097,799.6
955.2,0.1098,799.6
957.3,0.1098,799.6
959.5,0.1098,799.6
961.6,0.1098,799.6
963.7,0.1099,799.6
965.8,0.1099,799.6
967.9,0.1099,799.6
970,0.11,799.6
972.2,0.11,799.6
974.3,0.11,799.6
976.4,0.11,799.6
978.5,0.1101,799.6
980.6,0.1101,799.6
982.8,0.1101,799.6
984.9,0.1102,799.6
987,0.1102,799.6
989.1,0.1102,799.6
991.2,0.1102,799.6
993.3,0.1103,799.6
995.5,0.1103,799.6
997.6,0.1103,799.6
999.7,0.1103,799.6
1002,0.1104,799.6
1004,0.1104,799.6
1006,0.1104,799.6
1008,0.1105,799.6
1010,0.1105,799.6
1012,0.1105,799.6
1015,0.1105,799.6
1017,0.1106,799.6
1019,0.1106,799.6
1021,0.1106,799.6
1023,0.1107,799.6
1025,0.1107,799.6
1027,0.1107,799.6
1029,0.1107,799.6
1031,0.1108,799.6
1034,0.1108,799.6
1036,0.1108,799.6
1038,0.1108,799.6
1040,0.1109,799.6
1042,0.1109,799.6
1044,0.1109,799.6
1046,0.111,799.6
1048,0.111,799.6
1051,0.111,799.6
1053,0.111,799.6
1055,0.1111,799.6
1057,0.1111,799.6
1059,0.1111,799.6
1061,0.1112,799.6
1063,0.1112,799.6
1065,0.1112,799.6
1067,0.1112,799.6
1070,0.1113,799.6
1072,0.1113,799.6
1074,0.1113,799.6
1076,0.1113,799.6
1078,0.1114,799.6
1080,0.1114,799.6
1082,0.1114,799.6
1084,0.1115,799.6
1087,0.1115,799.6
1089,0.1115,799.6
1091,0.1115,799.6
1093,0.1116,799.6
1095,0.1116,799.6
1097,0.1116,799.6
1099,0.1117,799.6
1101,0.1117,799.6
1103,0.1117,799.6
1106,0.1117,799.6
1108,0.1118,799.6
1110,0.1118,799.6
1112,0.1118,799.6
1114,0.1119,799.6
1116,0.1119,799.6
1118,0.1119,799.6
1120,0.1119,799.6
1123,0.112,799.6
1125,0.112,799.6
1127,0.112,799.6
1129,0.112,799.6
1131,0.1121,799.6
1133,0.1121,799.6
1135,0.1121,799.6
1137,0.1122,799.6
1139,0.1122,799.6
1142,0.1122,799.6
1144,0.1122,799.6
1146,0.1123,799.6
1148,0.1123,799.6
1150,0.1123,799.6
1152,0.1124,799.6
1154,0.1124,799.6
1156,0.1124,799.6
1159,0.1124,799.6
1161,0.1125,799.6
1163,0.1125,799.6
1165,0.1125,799.6
1167,0.1125,799.6
1169,0.1126,799.6
1171,0.1126,799.6
1173,0.1126,799.6
1175,0.1127,799.6
1178,0.1127,799.6
1180,0.1127,799.6
1182,0.1127,799.6
1184,0.1128,799.6
1186,0.1128,799.6
1188,0.1128,799.6
1190,0.1129,799.6
1192,0.1129,799.6
1195,0.1129,799.6
1197,0.1129,799.6
1199,0.113,799.6
1201,0.113,799.6
1203,0.113,799.6
1205,0.113,799.6
1207,0.1131,799.6
1209,0.1131,799.6
1211,0.1131,799.6
1214,0.1132,799.6
1216,0.1132,799.6
1218,0.1132,799.6
1220,0.1132,799.6
1222,0.1133,799.6
1224,0.1133,799.6
1226,0.1133,799.6
1228,0.1134,799.6
1231,0.1134,799.6
1233,0.1134,799.6
1235,0.1134,799.6
1237,0.1135,799.6
1239,0.1135,799.6
1241,0.1135,799.6
1243,0.1135,799.6
1245,0.1136,799.6
1248,0.1136,799.6
1250,0.1136,799.6
1252,0.1137,799.6
1254,0.1137,799.6
1256,0.1137,799.6
1258,0.1137,799.6
1260,0.1138,799.6
1262,0.1138,799.6
1264,0.1138,799.6
1267,0.1139,799.6
1269,0.1139,799.6
1271,0.1139,799.6
1273,0.1139,799.6
1275,0.114,799.6
1277,0.114,799.6
1279,0.114,799.6
1281,0.114,799.6
1284,0.1141,799.6
1286,0.1141,799.6
1288,0.1141,799.6
1290,0.1142,799.6
1292,0.1142,799.6
1294,0.1142,799.6
1296,0.1142,799.6
1298,0.1143,799.6
1300,0.1143,799.6
1303,0.1143,799.6
1305,0.1144,799.6
1307,0.1144,799.6
1309,0.1144,799.6
1311,0.1144,799.6
1313,0.1145,799.6
1315,0.1145,799.6
1317,0.1145,799.6
1320,0.1145,799.6
1322,0.1146,799.6
1324,0.1146,799.6
1326,0.1146,799.6
1328,0.1147,799.6
1330,0.1147,799.6
1332,0.1147,799.6
1334,0.1147,799.6
1336,0.1148,799.6
1339,0.1148,799.6
1341,0.1148,799.6
1343,0.1149,799.6
1345,0.1149,799.6
1347,0.1149,799.6
1349,0.1149,799.6
1351,0.115,799.6
1353,0.115,799.6
1356,0.115,799.6
1358,0.115,799.6
1360,0.1151,799.6
1362,0.1151,799.6
1364,0.1151,799.6
1366,0.1152,799.6
1368,0.1152,799.6
1370,0.1152,799.6
1372,0.1152,799.6
1375,0.1153,799.6
1377,0.1153,799.6
1379,0.1153,799.6
1381,0.1154,799.6
1383,0.1154,799.6
1385,0.1154,799.6
1387,0.1154,799.6
1389,0.1155,799.6
1392,0.1155,799.6
1394,0.1155,799.6
1396,0.1155,799.6
1398,0.1156,799.6
1400,0.1156,799.6
1402,0.1156,799.6
1404,0.1157,799.6
1406,0.1157,799.6
1408,0.1157,799.6
1411,0.1157,799.6
1413,0.1158,799.6
1415,0.1158,799.6
1417,0.1158,799.6
1419,0.1159,799.6
1421,0.1159,799.6
1423,0.1159,799.6
1425,0.1159,799.6
1428,0.116,799.6
1430,0.116,799.6
1432,0.116,799.6
1434,0.1161,799.6
1436,0.1161,799.6
1438,0.1161,799.6
1440,0.1161,799.6
1442,0.1162,799.6
1444,0.1162,799.6
1447,0.1162,799.6
1449,0.1162,799.6
1451,0.1163,799.6
1453,0.1163,799.6
1455,0.1163,799.6
1457,0.1164,799.6
1459,0.1164,799.6
1461,0.1164,799.6
1464,0.1164,799.6
1466,0.1165,799.6
1468,0.1165,799.6
1470,0.1165,799.6
1472,0.1166,799.6
1474,0.1166,799.6
1476,0.1166,799.6
1478,0.1166,799.6
1480,0.1167,799.6
1483,0.1167,799.6
1485,0.1167,799.6
1487,0.1167,799.6
1489,0.1168,799.6
1491,0.1168,799.6
1493,0.1168,799.6
1495,0.1169,799.6
1497,0.1169,799.6
1500,0.1169,799.6
1502,0.1169,799.6
1504,0.117,799.6
1506,0.117,799.6
1508,0.117,799.6
1510,0.1171,799.6
1512,0.1171,799.6
1514,0.1171,799.6
1516,0.1171,799.6
1519,0.1172,799.6
1521,0.1172,799.6
1523,0.1172,799.6
1525,0.1172,799.6
1527,0.1173,799.6
1529,0.1173,799.6
1531,0.1173,799.6
1533,0.1174,799.6
1536,0.1174,799.6
1538,0.1174,799.6
1540,0,799.6
1542,0,799.6
1544,0,799.6
1546,0,799.6
1548,0,799.6
1550,0,799.6
1552,0.02,799.6
1555,0.04,799.6
1557,0.06,799.6
1559,0.08,799.6
1561,0.1,799.6
1563,0.1001,799.6
1565,0.1002,799.6
1567,0.1003,799.6
1569,0.1004,799.6
1572,0.1006,799.6
1574,0.1007,799.6
1576,0.1008,799.6
1578,0.1009,799.6
1580,0.101,799.6
1582,0.1011,799.6
1584,0.1012,799.6
1586,0.1013,799.6
1589,0.1014,799.6
1591,0.1016,799.6
1593,0.1017,799.6
1595,0.1018,799.6
1597,0.1019,799.6
1599,0.102,799.6
1601,0.1021,799.6
1603,0.1022,799.6
1605,0.1023,799.6
1608,0.1024,799.6
1610,0.1026,799.6
1612,0.1027,799.6
1614,0.1028,799.6
1616,0.1029,799.6
1618,0.103,799.6
1620,0.1031,799.6
1622,0.1032,799.6
1625,0.1033,799.6
1627,0.1034,799.6
1629,0.1036,799.6
1631,0.1037,799.6
1633,0.1038,799.6
1635,0.1039,799.6
1637,0.104,799.6
1639,0.1041,799.6
1641,0.1042,799.6
1644,0.1043,799.6
1646,0.1045,799.6
1648,0.1046,799.6
1650,0.1047,799.6
1652,0.1048,799.6
1654,0.1049,799.6
1656,0.105,799.6
1658,0.1051,799.6
1661,0.1052,799.6
1663,0.1053,799.6
1665,0.1055,799.6
1667,0.1056,799.6
1669,0.1057,799.6
1671,0.1058,799.6
1673,0.1059,799.6
1675,0.106,799.6
1677,0.1061,799.6
1680,0.1062,799.6
1682,0.1063,799.6
1684,0.1065,799.6
1686,0.1066,799.6
1688,0.1067,799.6
1690,0.1068,799.6
1692,0.1069,799.6
1694,0.107,799.6
1697,0.1071,799.6
1699,0.1072,799.6
1701,0.1073,799.6
1703,0.1075,799.6
1705,0.1076,799.6
1707,0.1077,799.6
1709,0.1078,799.6
1711,0.1079,799.6
1713,0.108,799.6
1716,0.1081,799.6
1718,0.1082,799.6
1720,0.1083,799.6
1722,0.1085,799.6
1724,0.1086,799.6
1726,0.1087,799.6
1728,0.1088,799.6
1730,0.1089,799.6
1733,0.109,799.6
1735,0.1091,799.6
1737,0.1092,799.6
1739,0.1093,799.6
1741,0.1095,799.6
1743,0.1096,799.6
1745,0.1097,799.6
1747,0.1098,799.6
1749,0.1099,799.6
1752,0.11,799.6
1754,0.1101,799.6
1756,0.1102,799.6
1758,0.1103,799.6
1760,0.1105,799.6
1762,0.1106,799.6
1764,0.1107,799.6
1766,0.1108,799.6
1769,0.1109,799.6
1771,0.111,799.6
1773,0.1111,799.6
1775,0.1112,799.6
1777,0.1113,799.6
1779,0.1115,799.6
1781,0.1116,799.6
1783,0.1117,799.6
1785,0.1118,799.6
1788,0.1119,799.6
1790,0.112,799.6
1792,0.1121,799.6
1794,0.1122,799.6
1796,0.1124,799.6
1798,0.1125,799.6
1800,0.1126,799.6
1802,0.1127,799.6
1805,0.1128,799.6
1807,0.1129,799.6
1809,0.113,799.6
1811,0.1131,799.6
1813,0.1132,799.6
1815,0.1134,799.6
1817,0.1135,799.6
1819,0.1136,799.6
1821,0.1137,799.6
1824,0.1138,799.6
1826,0.1139,799.6
1828,0.114,799.6
1830,0.1141,799.6
1832,0.1142,799.6
1834,0.1144,799.6
1836,0.1145,799.6
1838,0.1146,799.6
1841,0.1147,799.6
1843,0.1148,799.6
1845,0.1149,799.6
1847,0.115,799.6
1849,0.1151,799.6
1851,0.1152,799.6
1853,0.1154,799.6
1855,0.1155,799.6
1857,0.1156,799.6
1860,0.1157,799.6
1862,0.1158,799.6
1864,0.1159,799.6
1866,0.116,799.6
1868,0.1161,799.6
1870,0.1162,799.6
1872,0.1164,799.6
1874,0.1165,799.6
1877,0.1166,799.6
1879,0.1167,799.6
1881,0.1168,799.6
1883,0.1169,799.6
1885,0.117,799.6
1887,0.1171,799.6
1889,0.1172,799.6
1891,0.1174,799.6
1893,0.1175,799.6
1896,0.1176,799.6
1898,0.1177,799.6
1900,0.1178,799.6
1902,0.1179,799.6
1904,0.118,799.6
1906,0.1181,799.6
1908,0.1182,799.6
1910,0.1184,799.6
1913,0.1185,799.6
1915,0.1186,799.6
1917,0.1187,799.6
1919,0.1188,799.6
1921,0.1189,799.6
1923,0.119,799.6
1925,0.1191,799.6
1927,0.1192,799.6
1929,0.1194,799.6
1932,0.1195,799.6
1934,0.1196,799.6
1936,0.1197,799.6
1938,0.1198,799.6
1940,0.1199,799.6
1942,0.12,799.6
1944,0.1201,799.6
1946,0.1202,799.6
1949,0.1204,799.6
1951,0.1205,799.6
1953,0.1206,799.6
1955,0.1207,799.6
1957,0.1208,799.6
1959,0.1209,799.6
1961,0.121,799.6
1963,0.1211,799.6
1966,0.1213,799.6
1968,0.1214,799.6
1970,0.1215,799.6
1972,0.1216,799.6
1974,0.1217,799.6
1976,0.1218,799.6
1978,0.1219,799.6
1980,0.122,799.6
1982,0.1221,799.6
1985,0.1223,799.6
1987,0.1224,799.6
1989,0.1225,799.6
1991,0.1226,799.6
1993,0.1227,799.6
1995,0.1228,799.6
1997,0.1229,799.6
1999,0.123,799.6
2002,0.1231,799.6
2004,0.1233,799.6
2006,0.1234,799.6
2008,0.1235,799.6
2010,0.1236,799.6
2012,0.1237,799.6
2014,0.1238,799.6
2016,0.1239,799.6
2018,0.124,799.6
2021,0.1241,799.6
2023,0.1243,799.6
2025,0.1244,799.6
2027,0.1245,799.6
2029,0,799.6
2031,0,799.6
2033,0,799.6
2035,0,799.6
2038,0,799.6
2040,0,799.6
2042,0,799.6
2044,0,799.6
2046,0,799.6
2048,0,799.6
2050,0,799.6
2052,0,799.6
2054,0,799.6
2057,0,799.6
2059,0,799.6
2061,0,799.6
2063,0.02,799.6
2065,0,799.6
2067,0,799.6
2069,0,799.6
2071,0,799.6
2074,0,799.6
2076,0,799.6
2078,0.02,799.6
2080,0.04,799.6
2082,0.06,799.6
2084,0.08,799.6
2086,0.1,799.6
2088,0.1001,799.6
2090,0.1001,799.6
2093,0.1002,799.6
2095,0.1002,799.6
2097,0.1003,799.6
2099,0.1003,799.6
2101,0.1004,799.6
2103,0.1004,799.6
2105,0.1005,799.6
2107,0.1006,799.6
2110,0.1006,799.6
2112,0.1007,799.6
2114,0.1007,799.6
2116,0.1008,799.6
2118,0.1008,799.6
2120,0.1009,799.6
2122,0.1009,799.6
2124,0.101,799.6
2126,0.1011,799.6
2129,0.1011,799.6
2131,0.1012,799.6
2133,0.1012,799.6
2135,0.1013,799.6
2137,0.1013,799.6
2139,0.1014,799.6
2141,0.1014,799.6
2143,0.1015,799.6
2146,0.1016,799.6
2148,0.1016,799.6
2150,0.1017,799.6
2152,0.1017,799.6
2154,0.1018,799.6
2156,0.1018,799.6
2158,0.1019,799.6
2160,0.1019,799.6
2162,0.102,799.6
2165,0.1021,799.6
2167,0.1021,799.6
2169,0.1022,799.6
2171,0.1022,799.6
2173,0.1023,799.6
2175,0.1023,799.6
2177,0.1024,799.6
2179,0.1024,799.6
2182,0.1025,799.6
2184,0.1026,799.6
2186,0.1026,799.6
2188,0.1027,799.6
2190,0.1027,799.6
2192,0.1028,799.6
2194,0.1028,799.6
2196,0.1029,799.6
2198,0.1029,799.6
2201,0.103,799.6
2203,0.1031,799.6
2205,0.1031,799.6
2207,0.1032,799.6
2209,0.1032,799.6
2211,0.1033,799.6
2213,0.1033,799.6
2215,0.1034,799.6
2218,0.1034,799.6
2220,0.1035,799.6
2222,0.1036,799.6
2224,0.1036,799.6
2226,0.1037,799.6
2228,0.1037,799.6
2230,0.1038,799.6
2232,0.1038,799.6
2234,0.1039,799.6
2237,0.104,799.6
2239,0.104,799.6
2241,0.1041,799.6
2243,0.1041,799.6
2245,0.1042,799.6
2247,0.1042,799.6
2249,0.1043,799.6
2251,0.1043,799.6
2254,0.1044,799.6
2256,0.1045,799.6
2258,0.1045,799.6
2260,0.1046,799.6
2262,0.1046,799.6
2264,0.1047,799.6
2266,0.1047,799.6
2268,0.1048,799.6
2270,0.1048,799.6
2273,0.1049,799.6
2275,0.105,799.6
2277,0.105,799.6
2279,0.1051,799.6
2281,0.1051,799.6
2283,0.1052,799.6
2285,0.1052,799.6
2287,0.1053,799.6
2290,0.1053,799.6
2292,0.1054,799.6
2294,0.1055,799.6
2296,0.1055,799.6
2298,0.1056,799.6
2300,0.1056,799.6
2302,0.1057,799.6
2304,0.1057,799.6
2307,0.1058,799.6
2309,0.1058,799.6
2311,0.1059,799.6
2313,0.106,799.6
2315,0.106,799.6
2317,0.1061,799.6
2319,0.1061,799.6
2321,0.1062,799.6
2323,0.1062,799.6
2326,0.1063,799.6
2328,0.1063,799.6
2330,0.1064,799.6
2332,0.1065,799.6
2334,0.1065,799.6
2336,0.1066,799.6
2338,0.1066,799.6
2340,0.1067,799.6
2343,0.1067,799.6
2345,0.1068,799.6
2347,0.1068,799.6
2349,0.1069,799.6
2351,0.107,799.6
2353,0.107,799.6
2355,0.1071,799.6
2357,0.1071,799.6
2359,0.1072,799.6
2362,0.1072,799.6
2364,0.1073,799.6
2366,0.1073,799.6
2368,0.1074,799.6
2370,0.1075,799.6
2372,0.1075,799.6
2374,0.1076,799.6
2376,0.1076,799.6
2379,0.1077,799.6
2381,0.1077,799.6
2383,0.1078,799.6
2385,0.1078,799.6
2387,0.1079,799.6
2389,0.108,799.6
2391,0.108,799.6
2393,0.1081,799.6
2395,0.1081,799.6
2398,0.1082,799.6
2400,0.1082,799.6
2402,0.1083,799.6
2404,0.1083,799.6
2406,0.1084,799.6
2408,0.1085,799.6
2410,0.1085,799.6
2412,0.1086,799.6
2415,0.1086,799.6
2417,0.1087,799.6
2419,0.1087,799.6
2421,0.1088,799.6
2423,0.1088,799.6
2425,0.1089,799.6
2427,0.109,799.6
2429,0.109,799.6
2431,0.1091,799.6
2434,0.1091,799.6
2436,0.1092,799.6
2438,0.1092,799.6
2440,0.1093,799.6
2442,0.1093,799.6
2444,0.1094,799.6
2446,0.1095,799.6
2448,0.1095,799.6
2451,0.1096,799.6
2453,0.1096,799.6
2455,0.1097,799.6
2457,0.1097,799.6
2459,0.1098,799.6
2461,0.1098,799.6
2463,0.1099,799.6
2465,0.11,799.6
2467,0.11,799.6
2470,0.1101,799.6
2472,0.1101,799.6
2474,0.1102,799.6
2476,0.1102,799.6
2478,0.1103,799.6
2480,0.1103,799.6
2482,0.1104,799.6
2484,0.1105,799.6
2487,0.1105,799.6
2489,0.1106,799.6
2491,0.1106,799.6
2493,0.1107,799.6
2495,0.1107,799.6
2497,0.1108,799.6
2499,0.1108,799.6
