path,size_bytes,ext,committed
"200616_Ni4N5_007,081_Ni_003b2/Ni4N5_081/im_004.tif",13482134,tif,yes
"200616_Ni4N5_007,081_Ni_003b2/Ni4N5_081/im_005.tif",13482130,tif,no
"200616_Ni4N5_007,081_Ni_003b2/Ni4N5_081/im_005_repeatDrift.tif",13482130,tif,yes
"200616_Ni4N5_007,081_Ni_003b2/Ni_003b2/im_.tif",13482114,tif,yes
"200616_Ni4N5_007,081_Ni_003b2/Ni_003b2/im_1.tif",13482113,tif,yes
"200616_Ni4N5_007,081_Ni_003b2/comments.txt",2685,txt,yes
200711_NiCube_001/notes.boxnote,1267,boxnote,yes
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Anisotropy/AlMgSc.h5ebsd,22300342,h5ebsd,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Anisotropy/tif/AlMgSc-TD_000.tif,786714,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Anisotropy/tif/AlMgSc-TD_001.tif,786714,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Anisotropy/tif/AlMgSc-TD_002.tif,786714,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Anisotropy/tif/AlMgSc-TD_003.tif,786714,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Anisotropy/tif/AlMgSc-TD_004.tif,786714,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Anisotropy/tif/AlMgSc-TD_005.tif,786714,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Anisotropy/tif/AlMgSc-TD_006.tif,786714,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Anisotropy/tif/AlMgSc-TD_007.tif,786714,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Anisotropy/tif/AlMgSc-TD_008.tif,786714,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Anisotropy/tif/AlMgSc-TD_009.tif,786714,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_78.tif,225016,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_81.tif,224748,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_82.tif,224844,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_83.tif,224860,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_84.tif,225020,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_85.tif,225064,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_86.tif,224956,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_87.tif,224804,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_88.tif,224888,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_89.tif,224788,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_90.tif,224676,tif,no
DREAM.3D/DREAM3D-6.5.138-Win64/Data/Image/slice_91.tif,224788,tif,no
