9.07,153
9.08,148
9.09,158
9.1,161
9.11,146
9.12,141
9.13,154
9.14,110
9.15,155
9.16,165
9.17,150
9.18,140
9.19,147
9.2,131
9.21,136
9.22,141
9.23,131
9.24,152
9.25,140
9.26,149
9.27,141
9.28,135
9.29,150
9.3,145
9.31,140
9.32,134
9.33,117
9.34,133
9.35,126
9.36,134
9.37,123
9.38,141
9.39,144
9.4,137
9.41,126
9.42,133
9.43,134
9.44,131
9.45,142
9.46,134
9.47,128
9.48,140
9.49,117
9.5,143
9.51,136
9.52,132
9.53,136
9.54,128
9.55,132
9.56,124
9.57,123
9.58,130
9.59,107
9.6,115
9.61,119
9.62,134
9.63,115
9.64,125
9.65,121
9.66,136
9.67,143
9.68,143
9.69,105
9.7,138
9.71,133
9.72,125
9.73,129
9.74,137
9.75,137
9.76,138
9.77,132
9.78,135
9.79,128
9.8,121
9.81,136
9.82,138
9.83,116
9.84,144
9.85,115
9.86,112
9.87,134
9.88,136
9.89,120
9.9,127
9.91,129
9.92,133
9.93,110
9.94,112
9.95,138
9.96,119
9.97,110
9.98,119
9.99,125
10,129
10.01,136
10.02,126
10.03,131
10.04,112
10.05,114
10.06,135
10.07,99
10.08,127
10.09,133
10.1,122
10.11,136
10.12,126
10.13,129
10.14,130
10.15,133
10.16,116
10.17,130
10.18,123
10.19,128
10.2,124
10.21,100
10.22,118
10.23,109
10.24,130
10.25,138
10.26,113
10.27,118
10.28,107
10.29,132
10.3,126
10.31,109
10.32,122
10.33,117
10.34,96
10.35,132
10.36,125
10.37,121
10.38,114
10.39,95
10.4,138
10.41,131
10.42,125
10.43,130
10.44,122
10.45,110
10.46,92
10.47,121
10.48,130
10.49,104
10.5,114
10.51,118
10.52,103
10.53,108
10.54,111
10.55,112
10.56,123
10.57,102
10.58,112
10.59,106
10.6,112
10.61,111
10.62,101
10.63,104
10.64,121
10.65,122
10.66,117
10.67,93
10.68,107
10.69,114
10.7,104
10.71,105
10.72,95
10.73,134
10.74,101
10.75,127
10.76,102
10.77,104
10.78,107
10.79,109
10.8,100
10.81,96
10.82,108
10.83,106
10.84,97
10.85,98
10.86,115
10.87,107
10.88,110
10.89,109
10.9,94
10.91,120
10.92,116
10.93,101
10.94,128
10.95,117
10.96,98
10.97,91
10.98,97
10.99,97
11,110
11.01,122
11.02,100
11.03,114
11.04,123
11.05,124
11.06,106
11.07,84
11.08,89
11.09,102
11.1,109
11.11,85
11.12,96
11.13,102
11.14,99
11.15,108
11.16,89
11.17,106
11.18,95
11.19,107
11.2,104
11.21,96
11.22,87
11.23,114
11.24,104
11.25,105
11.26,93
11.27,84
11.28,95
11.29,85
11.3,100
11.31,99
11.32,114
11.33,110
11.34,98
11.35,76
11.36,94
11.37,90
11.38,76
11.39,85
11.4,86
11.41,81
11.42,83
11.43,89
11.44,100
11.45,88
11.46,96
11.47,81
11.48,110
11.49,100
11.5,93
11.51,74
11.52,94
11.53,92
11.54,113
11.55,89
11.56,75
11.57,94
11.58,82
11.59,93
11.6,95
11.61,105
11.62,102
11.63,99
11.64,85
11.65,84
11.66,80
11.67,85
11.68,77
11.69,89
11.7,96
11.71,84
11.72,92
11.73,77
11.74,95
11.75,89
11.76,89
11.77,90
11.78,88
11.79,73
11.8,81
11.81,92
11.82,92
11.83,85
11.84,91
11.85,117
11.86,85
11.87,83
11.88,83
11.89,82
11.9,95
11.91,85
11.92,88
11.93,106
11.94,92
11.95,79
11.96,78
11.97,82
11.98,64
11.99,100
12,73
12.01,76
12.02,72
12.03,89
12.04,82
12.05,91
12.06,68
12.07,83
12.08,84
12.09,73
12.1,91
12.11,103
12.12,84
12.13,81
12.14,82
12.15,70
12.16,66
12.17,81
12.18,89
12.19,83
12.2,78
12.21,84
12.22,73
12.23,70
12.24,89
12.25,81
12.26,91
12.27,84
12.28,86
12.29,84
12.3,70
12.31,84
12.32,81
12.33,69
12.34,72
12.35,66
12.36,73
12.37,86
12.38,85
12.39,85
12.4,63
12.41,85
12.42,81
12.43,55
12.44,82
12.45,72
12.46,73
12.47,72
12.48,80
12.49,82
12.5,77
12.51,82
12.52,65
12.53,66
12.54,82
12.55,83
12.56,70
12.57,77
12.58,65
12.59,76
12.6,71
12.61,82
12.62,80
12.63,83
12.64,54
12.65,61
12.66,68
12.67,84
12.68,79
12.69,73
12.7,57
12.71,74
12.72,81
12.73,85
12.74,82
12.75,61
12.76,76
12.77,81
12.78,71
12.79,65
12.8,69
12.81,70
12.82,72
12.83,63
12.84,67
12.85,66
12.86,58
12.87,72
12.88,64
12.89,73
12.9,76
12.91,64
12.92,66
12.93,70
12.94,79
12.95,70
12.96,61
12.97,69
12.98,65
12.99,64
13,65
13.01,56
13.02,72
13.03,66
13.04,63
13.05,59
13.06,55
13.07,80
13.08,61
13.09,65
13.1,66
13.11,58
13.12,72
13.13,70
13.14,62
13.15,64
13.16,59
13.17,64
13.18,61
13.19,61
13.2,79
13.21,63
13.22,59
13.23,55
13.24,64
13.25,69
13.26,58
13.27,59
13.28,48
13.29,56
13.3,74
13.31,56
13.32,61
13.33,70
13.34,75
13.35,56
13.36,53
13.37,64
13.38,54
13.39,52
13.4,61
